Date,AAPL.US,MSFT.US,GOOGL.US,META.US,JNJ.US,UNH.US,PFE.US,JPM.US,BAC.US,BLK.US,GS.US,AMZN.US,HD.US,MCD.US,CAT.US,LMT.US,HON.US,XOM.US,CVX.US,COP.US
2018-05-02,41.6572,87.0449,51.1172,176.07,108.882,208.796,29.3564,94.3095,26.6168,430.012,212.09,78.484,166.171,143.675,128.351,267.787,115.438,59.6555,101.789,56.6792
2018-05-03,41.734,87.5673,51.1297,174.02,108.49,209.404,29.245,93.7329,26.2771,427.386,211.522,78.604,163.708,143.114,128.292,271.476,115.755,59.4513,102.218,57.148
2018-05-04,43.3778,88.5804,52.3602,176.61,109.519,210.971,29.3134,94.7635,26.3673,434.698,212.904,79.0475,165.358,147.56,130.61,272.811,116.192,59.7313,101.808,57.8987
2018-05-07,43.6882,89.5666,52.7817,177.97,108.961,209.081,29.3895,95.5867,26.6728,437.369,214.942,80.007,164.042,147.53,133.669,278.295,116.42,60.3849,101.33,57.8196
2018-05-08,43.901,89.1866,52.7383,178.92,108.117,207.515,29.4315,96.9985,26.9329,434.318,214.746,79.6195,165.358,147.313,133.777,283.985,116.481,60.6572,102.657,58.6594
2018-05-09,44.2055,90.2376,54.2508,182.66,108.882,204.968,29.5915,99.1281,27.643,443.835,219.03,80.4,166.544,146.842,136.184,285.644,117.646,62.0878,104.393,59.4943
2018-05-10,44.8374,91.1392,55.0738,185.53,110.53,209.015,29.77,99.8853,27.7962,447.939,220.587,80.454,167.26,147.6,137.368,284.222,118.933,63.4775,104.481,60.0481
2018-05-11,44.6697,90.9449,54.9698,186.99,112.206,213.108,30.1595,99.5018,27.8236,451.423,220.136,80.166,170.087,147.864,138.186,283.848,118.979,63.7751,105.31,60.3757
2018-05-14,44.5644,91.2516,55.1302,186.64,111.166,217.219,30.467,99.5315,28.0034,450.859,221.018,80.077,170.784,147.265,138.542,279.482,118.933,64.2058,105.759,60.508
2018-05-15,44.1573,90.5942,54.0476,184.32,110.314,214.181,30.3225,98.7748,28.0938,445.387,218.883,78.806,167.997,145.78,136.164,280.1,118.969,64.1757,105.232,60.9429
2018-05-16,44.5723,90.8258,54.0088,183.2,110.53,216.212,30.3137,99.0694,27.9494,445.954,218.363,79.364,166.564,145.612,137.21,279.718,119.134,64.3556,105.076,60.7342
2018-05-17,44.2904,89.9183,53.8677,183.76,109.215,217.279,30.3411,98.7158,27.7245,447.368,216.657,79.088,165.622,144.216,137.121,280.65,119.405,64.2457,105.915,61.4377
2018-05-18,44.1286,90.0875,53.2888,182.68,109.559,218.795,30.2775,97.1311,27.2315,449.795,214.746,78.7185,167.506,143.93,138.916,280.679,120.369,63.7906,104.608,60.4742
2018-05-21,44.4429,91.2447,54.0048,184.49,109.088,221.731,30.4152,98.0084,27.4898,453.973,215.392,79.273,169.606,144.373,141.817,284.055,122.113,64.5589,105.837,61.4377
2018-05-22,44.3328,91.1519,53.5713,183.8,108.391,219.272,30.3488,98.755,27.7962,456.8,215.668,79.07,167.006,142.543,139.37,277.776,122.434,64.058,104.929,60.9758
2018-05-23,44.6156,92.2392,54.1019,186.9,108.833,218.446,30.5616,98.3326,27.3936,453.271,215.501,80.093,166.809,144.511,140.731,284.947,122.821,64.4578,105.3,60.0993
2018-05-24,44.5644,91.9089,54.0765,185.93,107.793,217.059,30.4904,97.2185,27.1854,451.747,213.952,80.1535,167.25,145.189,140.693,285.85,122.61,62.9834,103.584,59.5174
2018-05-25,44.6677,91.9557,54.0083,184.92,107.901,219.08,30.3137,96.7077,27.1391,450.731,212.962,80.5075,166.986,145.917,139.055,280.993,122.259,61.758,99.9756,56.9238
2018-05-29,44.5033,91.6296,53.2106,185.74,106.067,216.575,30.3322,92.5863,26.0599,437.906,205.73,80.6435,165.328,143.615,137.062,277.834,120.255,61.5305,99.3217,57.1344
2018-05-30,44.4117,92.5086,53.6789,187.67,107.449,219.07,30.6269,94.6985,26.5372,446.302,208.395,81.2445,168.144,144.668,138.699,281.209,122.067,63.9472,102.413,59.1687
2018-05-31,44.2608,92.4031,54.8013,191.78,106.244,216.014,30.5265,93.5275,26.2387,446.247,205.386,81.481,167.663,143.055,135.523,277.245,120.037,63.7439,101.701,58.5956
2018-06-01,45.0611,94.2236,56.545,193.99,107.706,217.62,30.7967,94.7359,26.5628,450.294,207.67,82.077,168.379,143.203,136.964,279.07,121.797,64.2058,101.32,59.3784
2018-06-04,45.4384,95.0489,57.4438,193.28,108.333,218.786,30.9646,94.7791,26.5628,451.635,209.062,83.2635,171.981,144.147,136.075,280.444,121.831,63.53,100.023,59.0372
2018-06-05,45.7865,95.5453,57.3431,192.94,107.91,218.606,30.9578,94.2437,26.3104,446.377,207.66,84.8175,172.501,143.488,136.539,282.062,121.631,63.3034,100.404,58.7434
2018-06-06,45.947,95.8295,57.1404,191.34,109.068,222.366,30.908,96.4552,27.1421,463.473,211.198,84.7875,173.973,146.114,139.637,281.965,122.54,64.3858,100.95,59.0197
2018-06-07,45.8228,94.3077,56.5161,188.18,109.559,222.662,31.0017,96.8334,27.1882,461.174,212.296,84.465,176.299,152.478,139.449,283.78,123.426,65.0316,103.867,60.4124
2018-06-08,45.4089,95.0099,56.4309,189.1,110.197,224.209,31.154,97.1114,27.1147,461.412,212.237,84.1995,178.232,151.965,138.581,284.085,123.25,65.5945,103.458,60.3699
2018-06-11,45.2946,94.467,56.839,191.54,108.941,226.974,30.8417,96.8629,27.1598,461.107,212.884,84.456,179.42,149.802,139.459,281.444,123.26,65.2027,104.374,61.2898
2018-06-12,45.538,94.7131,57.2021,192.4,108.833,226.813,30.8417,96.3009,27.0156,459.49,211.551,84.9375,180.92,150.008,140.525,277.785,123.556,64.6688,103.974,60.3699
2018-06-13,45.1723,94.2804,57.0049,192.41,108.912,226.15,30.7705,96.128,26.9615,446.933,212.648,85.243,180.018,149.891,138.048,277.088,123.232,63.954,103.974,60.5342
2018-06-14,45.1961,94.8176,57.796,196.81,108.745,228.332,30.7217,94.4147,26.6561,439.53,212.482,86.193,179.448,150.304,136.638,273.763,122.716,64.2535,103.505,59.2392
2018-06-15,44.7298,93.6134,57.7542,195.85,108.892,229.737,30.8905,94.2909,26.4557,440.519,210.904,85.7985,180.234,149.773,133.865,273.35,121.91,63.2907,101.497,56.8279
2018-06-18,44.7073,94.2894,58.9653,198.31,107.763,228.747,30.7217,94.5571,26.5628,443.032,210.414,86.1895,180.362,149.605,132.662,272.831,121.691,63.4132,103.067,57.9085
2018-06-19,43.9819,94.2894,58.7216,197.49,108.862,227.087,30.7705,93.9863,26.436,442.256,207.64,86.739,179.027,148.435,127.858,266.639,119.536,63.3179,102.697,57.6137
2018-06-20,44.1722,95.2376,58.9896,202.0,108.421,226.916,30.9744,93.9765,26.4193,442.236,207.15,87.504,178.9,146.261,127.691,266.943,118.916,63.1216,102.51,58.6633
2018-06-21,43.9306,94.553,58.2608,201.5,107.882,226.071,30.8417,93.9667,26.4656,440.869,206.425,86.511,180.018,144.443,124.504,264.766,116.83,62.5263,100.307,56.6134
2018-06-22,43.8014,93.878,58.2533,201.74,109.118,228.274,31.0192,92.4213,26.1955,439.003,205.524,85.7835,177.417,148.051,124.86,263.883,116.848,63.8519,102.355,58.9358
2018-06-25,43.1483,91.9842,56.7583,196.35,108.882,224.998,30.908,91.5882,25.731,432.635,201.477,83.1575,176.485,143.792,121.87,263.343,116.884,62.5672,100.316,57.5083
2018-06-26,43.6834,92.6287,56.4264,199.0,108.685,224.18,30.908,91.6461,25.7869,429.014,201.506,84.5545,176.465,144.757,120.923,263.617,116.858,63.2722,101.594,58.5511
2018-06-27,43.6172,91.19,55.6453,195.84,108.029,222.719,30.7626,90.2274,25.5159,422.859,200.231,83.0255,175.278,141.638,120.104,259.821,116.165,64.1126,103.097,59.7678
2018-06-28,43.9396,92.2096,56.1355,196.23,108.381,219.795,30.8905,91.6992,25.9038,421.38,203.172,85.0725,175.445,140.646,121.367,260.253,116.157,64.3167,102.814,59.4818
2018-06-29,43.8459,92.1903,56.2556,194.32,107.783,220.181,30.8241,91.0674,25.4698,419.097,200.575,84.99,175.357,140.99,121.051,260.39,116.884,64.9128,103.458,60.5342
2018-07-02,44.3378,93.503,56.8992,197.36,108.01,222.121,30.8642,91.8288,25.5523,419.513,203.025,85.689,174.355,141.117,121.593,263.647,117.526,64.1515,101.663,59.6393
2018-07-03,43.5611,92.6023,55.6124,192.73,108.99,221.683,30.8806,90.5516,25.1006,412.592,200.408,84.698,174.002,140.793,119.414,263.961,117.627,64.5277,102.043,60.481
2018-07-05,43.9169,93.2646,56.8584,198.45,111.039,224.807,31.3248,91.1422,25.2272,413.184,200.722,84.9865,174.729,141.541,121.179,263.707,117.61,64.5832,101.447,59.9331
2018-07-06,44.521,94.5714,57.5454,203.23,111.697,225.035,31.5288,91.4438,25.3254,412.943,201.701,85.5315,174.798,143.428,120.815,263.707,118.278,64.5978,101.584,60.5612
2018-07-09,45.1429,95.2181,58.1532,204.74,111.971,227.658,31.5706,94.2633,26.2484,423.358,207.317,86.951,176.22,143.912,125.796,270.142,119.644,65.0471,103.087,61.7345
2018-07-10,45.0865,95.4788,58.1463,203.54,113.158,229.338,31.8009,93.7063,26.0502,424.061,206.308,87.1535,177.604,144.52,126.033,272.203,120.123,65.6423,104.393,62.379
2018-07-11,44.4983,95.3411,58.3615,202.54,112.148,228.482,31.6136,93.4901,25.9117,422.359,205.21,87.75,176.995,142.72,122.047,270.23,117.277,64.8039,101.048,60.9082
2018-07-12,45.2532,97.4099,59.846,206.92,113.482,229.806,31.8751,93.9028,25.9951,425.521,206.642,89.831,177.898,143.164,124.416,276.167,120.019,64.8798,101.663,62.1268
2018-07-13,45.3202,98.5823,60.0035,207.32,111.854,232.187,31.8849,93.4617,25.7958,425.863,205.896,90.6515,178.566,142.613,125.589,280.601,119.711,65.3681,101.497,62.604
2018-07-16,45.2237,98.094,59.6094,207.23,110.765,230.64,31.7571,97.1802,26.9055,423.238,210.454,91.1245,178.743,142.848,123.192,281.219,118.803,64.7243,100.639,61.3681
2018-07-17,45.3499,99.0312,60.4349,209.99,114.687,224.648,31.9874,97.1016,27.1147,424.013,210.071,92.1965,180.715,143.753,123.981,279.845,120.492,64.5832,99.7514,61.1091
2018-07-18,45.0984,98.2982,60.4264,209.36,113.52,229.244,31.9972,97.9986,27.2246,429.014,210.277,92.146,180.606,142.102,125.924,281.847,121.052,64.5132,99.4289,61.1691
2018-07-19,45.4502,97.6151,59.7384,208.09,111.864,227.003,31.7424,96.5613,26.8083,424.023,208.807,90.6485,182.098,141.628,125.146,281.7,119.746,64.3469,99.546,60.5959
2018-07-20,45.3469,99.3243,59.6776,209.94,111.784,226.823,31.7171,97.7923,27.2246,422.269,210.688,90.685,181.932,142.14,122.827,284.299,124.274,63.8683,100.033,61.1188
2018-07-23,45.3891,100.957,60.3314,210.91,112.491,226.859,31.6136,99.59,27.7835,427.064,212.59,90.1,181.736,142.83,122.343,280.571,124.748,63.8683,99.2731,61.0927
2018-07-24,45.7125,100.663,62.6803,214.67,114.913,227.744,32.0303,100.327,27.8551,427.378,214.501,91.462,181.529,142.112,123.872,284.309,125.912,65.1327,101.32,61.8522
2018-07-25,46.1431,103.622,63.5666,217.5,114.246,228.74,32.2773,101.221,28.0741,430.398,215.235,93.1805,180.626,142.947,126.112,285.889,128.241,65.5878,102.198,62.4263
2018-07-26,46.003,102.487,64.0428,176.26,115.717,230.659,32.4197,100.916,27.9553,424.209,215.618,90.4,179.204,140.489,127.997,284.643,129.136,66.0974,101.418,62.6796
2018-07-27,45.2404,100.681,62.4183,174.89,116.865,229.708,32.6334,101.958,28.0642,422.377,216.119,90.8635,177.172,141.698,127.977,285.644,129.31,64.2768,103.067,62.377
2018-07-30,44.9811,98.534,61.2799,171.06,117.404,227.819,32.7847,102.577,28.2901,420.049,217.294,88.961,177.299,142.74,125.451,282.142,127.33,64.1358,104.578,63.0922
2018-07-31,45.071,99.1478,61.1394,172.58,117.727,227.26,33.9265,101.014,27.9023,422.249,215.922,88.872,177.516,141.758,129.091,287.419,129.564,63.954,103.311,63.0062
2018-08-01,47.7306,99.3342,61.4268,171.65,117.845,227.382,34.2134,101.634,28.2351,402.666,214.648,89.8585,176.427,141.167,124.386,286.399,127.303,63.0758,102.589,62.6891
2018-08-02,49.1233,100.575,61.8324,176.37,116.6,229.833,33.9713,102.066,28.2617,399.174,212.786,91.7165,175.838,139.828,123.902,283.848,126.536,62.6995,101.253,62.4728
2018-08-03,49.2652,101.024,61.6844,177.78,117.198,230.847,34.7356,102.891,28.4708,405.116,212.884,91.1645,175.818,140.546,124.356,282.543,125.826,62.927,101.507,62.2359
2018-08-06,49.5225,101.11,61.66,185.69,117.266,230.438,35.1629,102.92,28.4797,406.01,214.55,92.3875,175.867,141.01,125.194,279.325,125.764,62.9124,101.701,62.6196
2018-08-07,49.0544,101.776,62.5652,183.81,116.786,231.239,34.9923,103.304,28.4708,409.376,216.275,93.124,177.094,140.399,127.809,279.776,126.903,63.7663,102.423,63.644
2018-08-08,49.0877,102.363,62.8387,185.18,116.531,232.292,35.4811,103.5,28.732,409.033,214.951,94.326,177.967,142.977,125.422,277.903,125.947,63.3433,101.35,62.3228
2018-08-09,49.4762,102.537,62.9946,183.09,116.561,234.789,35.1288,102.714,28.5514,406.557,212.6,94.926,178.026,143.321,124.366,278.275,124.967,63.0223,100.257,62.6379
2018-08-10,49.3304,101.885,62.3993,180.26,116.139,233.659,35.0692,101.683,28.1811,402.241,208.787,94.315,176.427,142.77,122.037,276.0,124.239,62.9582,100.911,62.8022
2018-08-13,49.6415,101.189,62.2065,180.05,115.658,234.144,34.9669,100.072,27.5399,399.247,206.318,94.81,174.464,142.299,121.209,276.431,123.618,62.2764,100.17,62.0427
2018-08-14,49.8574,102.431,62.6798,181.11,115.04,236.451,34.8809,100.74,27.8198,400.773,208.739,95.9825,173.541,144.511,121.13,280.817,125.1,62.079,100.297,62.9878
2018-08-15,49.9718,101.053,61.3884,179.53,115.855,233.869,35.2654,99.9141,27.4308,395.404,208.454,94.131,174.336,143.862,118.506,280.022,124.318,60.9917,96.4939,59.2062
2018-08-16,50.7031,101.034,60.9819,174.7,117.688,236.111,35.4889,100.848,27.7568,398.581,211.875,94.326,175.602,145.524,122.333,287.214,125.658,61.8329,97.2048,60.5959
2018-08-17,51.714,100.977,60.5729,173.8,119.473,235.445,36.0658,100.848,27.7735,398.202,212.227,94.111,175.739,144.983,125.076,286.664,126.552,62.0402,97.3023,60.9092
2018-08-20,51.2114,100.29,60.8768,172.5,121.581,235.511,36.2678,100.71,27.8923,399.385,214.413,93.8355,177.878,145.485,124.494,285.762,126.795,62.4758,97.2926,61.5643
2018-08-21,51.1131,99.4405,60.6506,172.62,120.228,234.886,36.1233,101.358,28.027,398.879,217.01,94.171,179.959,144.875,125.688,285.909,128.023,62.4903,97.4097,61.8881
2018-08-22,51.1151,100.478,60.8668,173.64,119.58,233.992,36.0471,101.034,27.9916,401.456,217.657,95.245,178.81,144.461,125.342,283.751,127.303,63.386,98.2094,62.8564
2018-08-23,51.2183,100.957,60.8375,172.9,120.002,234.629,36.1594,100.818,27.8649,395.089,214.923,95.145,179.891,143.094,122.797,282.052,128.767,62.6877,97.5462,62.8999
2018-08-24,51.3801,101.718,61.6141,174.645,120.787,237.202,36.3302,100.769,27.911,401.031,213.795,95.2695,180.911,143.389,124.06,283.201,128.443,63.1176,98.2875,63.3908
2018-08-27,51.7997,102.869,62.5867,177.46,120.659,239.689,35.6275,102.557,28.2901,406.14,220.607,96.384,181.519,144.393,127.523,285.869,129.948,63.7342,99.4189,63.5889
2018-08-28,52.2198,103.486,62.068,176.26,120.101,240.989,35.5572,102.056,28.2528,405.928,220.401,96.641,181.51,145.445,127.493,285.869,130.554,63.6399,99.0095,62.8999
2018-08-29,52.9974,105.146,63.0041,175.9,120.611,241.438,35.5572,101.692,28.1349,407.49,220.273,99.905,182.177,146.753,127.365,285.85,130.711,64.1009,99.3118,64.2006
2018-08-30,53.486,105.078,62.4955,177.64,120.689,240.878,35.5572,101.231,28.0181,399.137,218.431,100.119,179.998,146.458,124.83,283.681,130.028,63.8237,98.9604,64.2161
2018-08-31,54.1049,105.409,61.3676,175.73,120.454,240.945,35.5748,100.671,27.9464,402.333,216.97,100.636,181.363,146.881,124.652,284.172,129.713,63.5533,97.8584,64.1049
2018-09-04,54.2834,104.844,60.3467,171.16,119.58,240.989,35.447,101.192,28.1349,399.571,216.843,101.976,185.238,146.39,124.09,285.526,130.187,63.6466,98.1704,63.8257
2018-09-05,53.9245,101.805,59.7384,167.18,121.474,240.183,35.8589,100.68,28.1723,401.631,216.746,99.741,184.443,147.777,126.211,284.997,131.927,64.4967,98.2094,63.7299
2018-09-06,53.0268,102.039,58.9856,162.53,122.395,242.807,35.7993,100.278,28.0093,398.978,213.982,97.9155,186.014,148.228,127.089,291.707,133.747,63.7828,95.1634,61.5828
2018-09-07,52.6032,101.56,58.6669,163.04,122.788,241.609,36.1594,100.454,28.0181,398.527,213.413,97.6035,186.279,148.385,126.871,291.413,132.776,64.8701,94.6679,61.3015
2018-09-10,51.8955,102.656,58.5407,164.18,122.689,233.869,36.0374,99.924,27.9808,400.485,211.58,96.9505,190.313,149.438,127.533,286.439,133.233,64.7739,94.5558,62.1141
2018-09-11,53.2102,104.394,59.2846,165.94,123.848,235.084,36.2531,100.534,28.0093,398.278,210.023,99.3575,193.178,149.046,127.513,285.781,132.969,65.6841,95.0093,62.3944
2018-09-12,52.5488,104.844,58.3684,162.0,124.622,236.528,36.3389,99.3739,27.6253,397.316,208.16,99.5,191.49,149.153,129.505,288.519,133.652,65.899,95.6491,62.8293
2018-09-13,53.8143,105.957,58.8935,161.36,125.083,239.083,36.7157,99.7476,27.364,396.456,208.327,99.4935,189.193,147.039,130.65,293.837,135.134,65.2552,96.0597,63.3357
2018-09-14,53.2072,106.396,58.6862,162.32,124.739,238.911,36.8083,99.7277,27.5743,402.445,209.169,98.5095,188.869,145.612,130.078,297.83,134.641,65.7337,96.9474,64.1649
2018-09-17,51.7861,105.253,57.782,160.58,125.141,237.621,36.8514,100.052,27.4898,398.073,207.945,95.4015,188.251,143.174,131.262,300.959,135.166,66.1207,97.0683,64.8123
2018-09-18,51.8737,106.249,58.1448,160.3,125.691,237.108,37.2817,100.445,27.427,399.174,208.827,97.0525,190.627,142.83,133.827,304.413,135.483,66.2968,97.5657,65.5091
2018-09-19,51.9054,104.834,58.5015,163.06,125.612,238.931,37.065,103.353,28.1449,408.766,214.942,96.321,191.205,144.097,137.13,300.92,135.212,67.0893,98.7361,65.9371
2018-09-20,52.2955,106.581,59.3633,166.02,126.955,239.888,37.4856,104.237,28.3176,411.806,216.589,97.215,190.647,145.573,140.061,295.466,135.816,67.2401,98.6486,65.7903
2018-09-21,51.7338,107.237,58.3943,162.93,127.779,240.126,37.7521,103.559,28.1723,412.193,214.716,95.7505,191.882,149.654,140.377,299.478,136.454,67.5153,100.043,66.5924
2018-09-24,52.4798,107.608,58.765,165.41,125.622,240.753,37.6408,102.567,27.91,407.51,212.501,96.718,187.869,147.844,138.256,299.4,134.941,68.6483,101.283,67.2727
2018-09-25,52.811,107.4,59.4789,164.91,123.975,237.316,37.5208,102.282,27.8443,405.014,212.13,98.7275,187.427,150.668,138.334,304.687,135.028,68.5695,101.897,68.1888
2018-09-26,52.3912,106.981,59.4874,166.95,123.544,236.746,37.4261,101.084,27.3553,401.4,208.817,98.7425,187.486,150.068,137.506,304.119,135.176,67.9996,100.746,67.4642
2018-09-27,53.4692,107.363,60.15,168.84,123.601,238.314,37.6144,100.612,27.1834,403.978,207.797,100.649,186.839,150.776,136.854,306.924,134.861,67.9927,101.146,67.6748
2018-09-28,53.6576,107.335,60.136,164.46,123.553,239.586,37.7609,99.1678,26.7453,398.425,204.592,100.15,187.133,151.464,136.874,306.836,135.701,67.3966,100.999,67.5695
2018-10-01,54.0152,108.505,60.2082,162.44,124.916,242.333,37.9307,99.7277,26.9182,400.255,205.583,100.218,187.535,150.893,136.706,308.582,135.729,68.0239,102.735,69.7438
2018-10-02,54.4973,108.066,60.1639,159.33,125.631,243.709,37.8906,100.15,26.8564,403.405,206.278,98.5655,184.934,149.537,138.976,309.593,135.386,68.5383,103.038,68.3386
2018-10-03,55.1624,108.086,60.3577,162.43,124.328,243.945,38.3932,101.103,27.2365,401.031,207.837,97.638,184.052,149.084,142.053,308.141,134.88,68.2933,103.505,68.5899
2018-10-04,54.1936,105.839,58.6409,158.85,124.622,241.638,38.3005,101.997,27.6253,400.827,207.553,95.471,179.635,150.108,140.702,309.956,134.309,67.8421,103.214,68.3386
2018-10-05,53.3186,105.243,58.1806,157.33,124.396,242.415,38.4792,101.428,27.4465,398.037,205.945,94.4825,177.399,150.806,137.644,307.936,133.794,67.6515,103.515,68.4334
2018-10-08,53.1903,104.024,57.5872,157.25,124.641,242.255,38.7963,102.046,27.4799,398.545,205.603,93.221,179.233,151.907,137.684,310.348,134.431,68.2777,103.135,68.3386
2018-10-09,53.9245,105.35,57.0517,157.9,124.485,243.243,38.9593,101.358,27.2198,388.62,203.397,93.516,176.818,153.746,134.161,308.013,131.245,68.5772,104.765,69.3147
2018-10-10,51.4273,99.6173,54.4107,151.38,123.17,236.908,38.1365,98.6274,26.5471,360.769,196.066,87.7625,174.964,152.429,129.032,298.654,127.716,67.0008,101.263,65.5555
2018-10-11,50.9703,99.3739,54.34,153.35,119.689,231.532,36.6795,95.6829,25.7468,353.088,194.322,85.968,171.402,147.56,126.526,289.363,125.266,64.6863,97.829,63.5463
2018-10-12,52.7914,102.841,55.8246,153.74,119.708,233.765,37.512,94.6407,25.8409,361.552,195.125,89.4305,173.885,148.308,127.543,290.56,127.357,64.5122,97.2926,64.7215
2018-10-15,51.6649,100.995,54.9229,153.52,119.757,234.354,36.9451,94.0905,25.349,360.924,196.36,88.0475,172.687,148.16,127.305,293.797,127.366,64.0667,96.5806,64.2286
2018-10-16,52.8011,104.168,56.4494,158.78,122.121,245.456,37.6408,96.128,25.9019,344.91,202.261,90.998,174.866,148.543,129.022,298.997,130.115,64.3692,97.0683,64.6944
2018-10-17,52.5784,103.895,56.1759,159.42,124.71,240.696,38.1893,97.1999,26.2387,348.169,208.277,91.5865,167.26,150.973,126.881,295.7,128.879,64.6055,96.8703,63.5386
2018-10-18,51.3474,101.815,54.6972,154.92,124.749,240.252,37.6994,95.6535,25.6475,338.034,205.239,88.536,163.012,151.013,121.919,290.912,126.566,64.8827,97.0342,63.6343
2018-10-19,52.1291,101.961,55.0595,154.05,124.346,238.901,38.1278,95.4815,25.7114,339.531,207.043,88.2015,162.452,151.651,118.634,291.03,125.143,64.98,97.5754,63.5463
2018-10-22,52.4454,102.899,55.3677,154.78,124.014,236.082,38.0166,94.1111,24.859,331.694,202.172,89.465,161.47,150.855,116.297,289.843,124.449,64.3293,96.8127,63.1599
2018-10-23,52.9382,101.473,55.5441,154.39,124.229,238.512,37.7872,93.1345,24.5329,327.563,199.399,88.435,161.294,160.375,107.487,285.017,122.829,63.2927,93.6798,60.6781
2018-10-24,51.1249,96.0345,52.665,146.04,122.936,230.812,36.3975,91.4044,23.7787,320.088,190.853,83.21,159.852,160.552,101.499,275.96,118.512,61.5315,91.0356,57.5838
2018-10-25,52.2424,101.629,54.9802,150.95,123.808,237.942,37.1968,92.7917,24.1431,331.352,195.262,89.1085,161.764,158.713,104.459,271.761,120.255,62.079,92.1564,59.6276
2018-10-26,51.4147,100.378,53.9918,145.37,122.474,232.501,36.5018,91.5164,23.9594,327.101,193.744,82.1405,155.593,156.913,103.936,270.544,119.082,61.4594,92.1105,60.0306
2018-10-29,50.4506,97.4684,51.5496,142.09,122.993,231.001,37.0396,92.7828,24.1607,330.243,195.705,76.944,156.465,156.825,102.979,254.249,115.045,61.0793,89.9794,59.0392
2018-10-30,50.7001,97.3512,52.2859,146.22,125.867,232.598,36.7488,94.4147,24.314,341.378,200.075,76.521,159.204,161.614,106.096,258.133,116.603,62.4495,91.5603,60.9429
2018-10-31,52.0227,100.233,54.332,151.79,125.161,235.37,36.8963,96.4748,24.9659,347.801,205.622,79.9005,158.87,160.158,109.599,260.615,118.11,63.1642,92.2197,61.2773
2018-11-01,52.8189,99.3839,54.1029,151.75,125.935,234.98,37.4174,96.4365,25.2489,349.132,207.053,83.2765,163.031,158.329,112.646,265.57,117.802,63.9482,91.8335,60.9942
2018-11-02,49.3194,99.6173,53.381,150.35,125.798,235.056,36.7829,95.907,25.3205,346.396,209.581,83.2765,162.531,160.031,113.653,265.433,118.628,64.9634,94.7723,59.4691
2018-11-05,47.919,100.907,52.5958,148.68,127.171,235.056,37.2895,96.5436,25.4757,347.439,208.66,81.39,164.591,163.316,114.195,268.926,120.019,64.7183,98.2192,60.5129
2018-11-06,48.4323,101.11,53.2853,149.94,127.505,237.345,36.8514,96.9788,25.6122,349.473,208.21,82.1405,164.415,165.41,116.809,271.889,121.07,64.9946,98.1997,60.9256
2018-11-07,49.9018,105.088,55.2119,151.53,129.427,247.317,38.0429,98.6372,25.9107,359.047,211.031,87.7745,169.115,166.798,122.067,274.792,122.49,65.8182,99.8486,61.3894
2018-11-08,49.7282,104.883,54.5339,147.87,129.936,249.13,37.8614,99.4423,26.2112,356.212,211.375,87.7455,169.832,167.929,118.694,273.674,122.785,64.7739,98.5995,58.6526
2018-11-09,48.7727,102.841,53.6565,144.96,129.966,249.035,38.2322,98.48,25.893,349.937,203.142,85.6215,168.007,168.332,114.659,277.716,122.584,64.7582,98.7361,58.496
2018-11-12,46.3147,100.29,52.2785,141.55,130.22,245.284,38.0878,96.408,25.1938,342.729,187.99,81.8425,162.078,166.916,112.922,270.604,120.797,63.9248,96.9571,57.1017
2018-11-13,45.8524,100.359,52.2092,142.16,129.368,242.435,37.5763,96.969,25.2036,344.327,187.079,81.5585,161.697,166.581,113.801,271.172,120.421,62.4592,95.2678,55.8578
2018-11-14,44.5544,98.9147,52.5386,144.22,129.005,238.608,37.0485,94.9893,24.7048,339.8,184.757,79.9505,162.501,166.463,113.022,269.093,120.299,61.971,95.6013,56.2086
2018-11-15,45.6513,101.13,53.359,143.85,129.221,238.589,37.308,97.3846,25.3303,343.947,185.884,80.972,160.224,166.188,116.898,270.946,121.191,62.611,97.5364,57.1654
2018-11-16,46.1598,102.059,53.2206,139.53,130.554,244.135,37.5686,97.3266,25.1938,347.439,184.415,79.6705,159.9,169.817,117.421,267.17,121.806,63.2285,99.3118,57.9616
2018-11-19,44.3328,98.6215,51.1854,131.55,132.104,239.596,38.1464,98.0772,25.1938,344.743,180.857,75.6145,156.829,169.06,113.82,261.273,120.938,63.4366,99.6045,58.2439
2018-11-20,42.2141,95.8784,51.3364,132.43,130.956,235.492,37.5853,95.9738,24.859,340.611,174.584,74.773,152.688,166.325,110.466,260.625,118.133,61.6345,96.8323,56.0936
2018-11-21,42.1685,97.1853,51.983,134.82,126.964,234.638,37.2135,95.2458,24.7578,344.594,175.712,75.8365,152.923,165.42,111.926,261.018,118.179,62.1052,98.0631,57.4001
2018-11-23,41.0923,97.1499,51.319,131.73,127.191,235.589,37.2476,94.3665,24.4867,343.737,172.536,75.103,152.521,164.722,110.506,261.979,117.479,60.4481,94.7527,55.9265
2018-11-26,41.6453,100.35,52.6063,136.38,127.231,239.67,37.4203,96.6792,25.021,353.782,177.318,79.0665,153.404,166.502,112.736,261.891,117.445,61.6423,95.8979,56.7169
2018-11-27,41.5595,100.995,52.424,135.0,128.887,244.173,38.0517,97.0918,25.184,352.661,176.671,79.071,156.485,167.162,112.558,261.901,117.165,61.6977,96.0988,57.2243
