Date,AAPL.US,MSFT.US,GOOGL.US,META.US,JNJ.US,UNH.US,PFE.US,JPM.US
2020-09-24,105.517,195.884,70.886,249.53,136.547,272.304,32.9915,86.8184
2020-09-25,109.489,200.357,71.6931,254.82,137.488,281.45,33.2599,87.5788
2020-09-28,112.091,201.91,72.6696,256.82,138.851,282.134,33.5723,90.0978
2020-09-29,111.243,199.811,73.0363,261.79,138.811,283.006,33.3702,89.3394
2020-09-30,112.918,202.781,73.0153,261.9,140.528,290.084,33.8582,90.201
2020-10-01,113.885,204.841,74.1262,266.63,139.057,291.308,33.5557,90.8572
2020-10-02,110.219,198.794,72.5172,259.94,138.037,290.282,33.5634,91.7178
2020-10-05,113.597,202.828,73.8737,264.65,139.91,296.028,33.9061,93.6572
2020-10-06,110.358,198.522,72.289,258.66,138.046,292.571,33.3702,92.6934
2020-10-07,112.208,202.293,72.6935,258.12,139.586,300.681,33.6484,94.3095
2020-10-08,112.101,203.023,73.9036,263.76,140.538,299.98,34.0348,96.2439
2020-10-09,114.063,208.075,75.2497,264.45,142.508,305.033,33.9422,95.7027
2020-10-12,121.294,213.448,77.9469,275.75,143.323,307.017,33.9695,96.8727
2020-10-13,118.082,214.873,78.0705,276.14,140.037,308.365,34.0426,95.3037
2020-10-14,118.171,212.917,77.8896,271.82,139.783,299.466,34.0065,94.7693
2020-10-15,117.707,211.776,77.4926,266.72,138.929,302.001,33.7206,96.186
2020-10-16,116.061,211.776,78.1018,265.93,139.783,306.949,35.0127,95.9935
2020-10-19,113.086,206.522,76.2211,261.4,136.213,301.679,34.8731,94.3763
2020-10-20,114.584,206.94,77.2738,267.56,136.438,300.91,34.5891,94.9137
2020-10-21,113.964,207.087,79.013,278.73,135.859,300.331,34.2095,93.9687
2020-10-22,112.859,207.176,80.0429,278.12,136.938,303.076,34.5316,97.2873
2020-10-23,112.168,208.466,81.3541,284.79,137.095,307.595,35.2244,98.1754
2020-10-26,112.178,202.536,78.9283,277.11,135.899,300.578,34.9844,95.7409
2020-10-27,113.696,205.584,79.6553,283.29,135.114,298.21,34.5316,93.9323
2020-10-28,108.425,195.415,75.2671,267.67,130.604,286.57,32.7047,91.2944
2020-10-29,112.446,197.37,77.5629,280.83,129.495,282.562,32.5485,91.8888
2020-10-30,106.149,195.211,80.5136,263.11,129.417,283.91,32.733,92.7131
2020-11-02,106.059,195.075,80.9227,261.36,130.908,290.396,33.4258,94.7987
2020-11-03,107.695,199.032,81.9858,265.3,130.721,299.01,33.3878,97.7923
2020-11-04,112.081,208.61,86.9772,287.38,131.584,329.894,34.4398,94.7987
2020-11-05,116.061,215.282,87.8068,294.68,131.918,329.743,33.9188,98.6764
2020-11-06,115.933,215.701,87.6686,293.41,134.271,323.286,33.9285,97.3551
2020-11-09,113.616,210.544,87.7528,278.77,137.88,325.668,36.5371,110.544
2020-11-10,113.274,203.445,86.5722,272.43,139.96,329.089,36.0531,110.191
2020-11-11,116.722,208.767,87.0459,276.48,139.509,327.237,35.8842,108.54
2020-11-12,116.449,207.714,86.8263,275.08,139.979,329.753,35.0,107.204
2020-11-13,116.497,208.727,88.2929,276.95,141.489,330.93,35.9964,107.882
2020-11-16,117.512,209.433,88.3811,278.96,142.391,332.014,34.7951,110.928
2020-11-17,116.623,206.757,87.7648,275.0,140.969,327.606,33.5918,109.808
2020-11-18,115.283,204.034,86.7176,271.97,139.095,320.542,33.8524,108.992
2020-11-19,115.884,205.33,87.6109,272.94,138.881,313.55,33.7323,109.287
2020-11-20,114.614,203.376,86.5055,269.7,138.145,311.424,34.2066,108.334
2020-11-23,111.205,203.102,86.0661,268.43,136.732,311.764,34.0398,111.458
2020-11-24,112.486,206.717,87.8765,276.92,136.732,312.638,34.1138,116.616
2020-11-25,113.333,206.727,87.8879,275.59,136.557,310.009,34.0485,115.398
2020-11-27,113.885,208.055,89.0283,277.81,136.861,314.442,34.7024,114.641
2020-11-30,116.29,206.921,87.4031,276.97,137.517,312.932,35.7076,111.468
2020-12-01,119.866,208.993,89.4438,286.55,140.145,317.462,36.7332,113.226
2020-12-02,120.222,208.182,90.9189,287.52,140.802,323.38,38.0283,115.407
2020-12-03,120.084,207.087,90.763,281.85,141.616,324.423,37.3676,114.651
2020-12-04,119.413,207.205,90.8587,279.7,142.822,326.715,37.5997,115.702
2020-12-07,120.882,207.136,90.5233,285.58,141.587,324.835,38.4479,115.25
2020-12-08,121.483,208.797,90.2394,283.4,144.048,324.835,39.6688,115.368
2020-12-09,118.949,204.732,88.5719,277.92,145.52,321.605,39.0071,114.484
2020-12-10,120.378,203.504,88.0633,277.12,144.705,317.16,38.8948,113.727
2020-12-11,119.571,206.131,88.4195,273.55,145.373,314.756,38.3259,113.069
2020-12-14,118.949,207.048,87.2966,274.19,141.685,313.873,36.5469,111.861
2020-12-15,124.901,206.98,87.7359,275.55,143.106,317.178,36.0803,113.777
2020-12-16,124.834,211.962,87.5422,275.67,142.254,316.874,35.2694,114.12
2020-12-17,125.711,212.097,86.7111,274.48,146.0,319.048,35.448,113.158
2020-12-18,123.729,211.286,85.9993,276.4,146.853,315.971,35.121,112.617
2020-12-21,125.248,215.164,86.4148,272.79,145.44,313.826,34.8409,116.832
2020-12-22,128.815,216.463,85.7003,267.09,145.146,312.828,34.2447,115.044
2020-12-23,127.908,213.641,86.0993,268.11,144.402,315.229,34.8975,118.266
2020-12-24,128.904,215.322,86.3948,267.4,144.921,318.222,34.7375,117.765
2020-12-28,133.525,217.441,88.3776,277.0,145.607,323.05,34.3198,118.522
2020-12-29,131.732,216.65,87.5705,276.78,146.499,324.349,34.5325,118.217
2020-12-30,130.618,214.286,86.499,271.87,148.314,322.156,34.2447,118.541
2020-12-31,129.613,215.0,87.3154,273.16,149.57,327.453,34.31,120.153
2021-01-04,126.41,210.429,85.9948,268.94,148.755,326.361,34.31,119.033
2021-01-05,127.957,210.623,86.6882,270.97,150.491,321.972,34.6643,119.671
2021-01-06,123.67,205.161,85.8328,263.31,151.923,335.471,34.3658,125.291
2021-01-07,127.869,210.996,88.3966,268.74,152.423,340.864,34.5423,129.407
2021-01-08,128.982,212.294,89.5668,267.57,152.109,339.324,34.6077,129.545
2021-01-11,125.987,210.232,87.4973,256.84,151.472,336.865,35.205,131.481
2021-01-12,125.809,207.762,86.5577,251.09,150.305,333.704,34.6546,133.553
2021-01-13,127.839,209.119,87.0469,251.64,150.069,331.538,34.3558,133.681
2021-01-14,125.919,205.896,86.2334,245.64,152.679,327.322,34.2544,134.457
2021-01-15,124.182,205.545,86.0691,251.36,152.355,328.043,34.2066,132.05
2021-01-19,124.852,209.216,88.9012,261.1,154.718,328.877,34.2349,131.471
2021-01-20,128.962,216.835,93.664,267.48,154.325,327.606,34.0212,129.495
2021-01-21,133.704,217.451,93.8672,272.87,153.718,331.5,34.0017,128.415
2021-01-22,135.831,218.407,94.2861,274.5,155.454,324.539,34.068,127.443
2021-01-25,139.606,221.855,94.3718,278.01,157.758,324.785,34.7473,125.851
2021-01-26,139.843,224.58,95.0529,282.05,162.033,320.398,34.7755,125.321
2021-01-27,138.757,225.116,90.6184,272.14,159.572,310.94,33.7782,121.773
2021-01-28,133.92,230.959,92.3253,265.0,160.778,315.762,33.7879,123.925
2021-01-29,128.894,224.23,91.0381,258.33,155.05,311.5,33.825,122.569
2021-02-01,131.023,231.653,94.3116,262.01,154.649,311.897,33.7313,123.453
2021-02-02,131.851,231.516,95.6094,267.08,153.267,316.287,32.9681,127.265
2021-02-03,130.824,234.887,102.572,266.65,152.54,315.515,32.8257,128.719
2021-02-04,134.204,233.92,102.311,266.49,153.963,307.51,32.8744,131.677
2021-02-05,133.792,234.104,104.064,268.1,156.306,303.028,32.9028,131.411
2021-02-08,133.938,234.369,103.85,266.58,156.747,302.867,32.8081,133.475
2021-02-09,133.053,235.636,103.396,269.45,158.042,307.805,32.9486,132.935
2021-02-10,132.441,234.71,103.947,271.87,158.543,311.327,32.732,133.013
2021-02-11,132.186,236.332,104.061,270.39,157.836,311.013,32.4402,132.649
2021-02-12,132.421,236.821,104.373,270.5,158.326,306.504,32.7134,134.525
2021-02-16,130.293,235.569,105.153,273.97,156.894,303.132,32.6862,137.767
2021-02-17,127.987,236.594,105.549,273.57,157.444,305.211,32.8744,138.201
2021-02-18,126.891,236.203,104.91,269.39,157.522,306.663,32.5632,138.671
2021-02-19,127.051,233.46,104.063,261.56,154.913,303.093,32.4499,140.981
2021-02-22,123.265,227.197,102.342,260.33,154.816,305.953,32.2801,142.327
2021-02-23,123.128,226.008,102.634,265.855,153.453,307.69,31.9504,143.457
2021-02-24,122.625,227.236,103.814,264.31,155.493,310.207,31.7999,145.971
2021-02-25,118.348,221.845,100.434,254.69,155.649,307.093,31.8654,143.977
2021-02-26,118.616,225.136,100.731,257.62,151.55,310.217,31.5542,140.175
2021-03-01,125.001,229.551,103.109,264.91,152.365,312.498,31.7434,143.348
2021-03-02,122.399,226.575,102.851,259.0,152.08,312.488,31.5736,142.877
2021-03-03,119.404,220.478,100.208,255.41,149.403,310.826,32.4021,145.627
2021-03-04,117.522,219.666,101.328,257.64,146.392,311.718,32.2235,143.407
2021-03-05,118.772,224.386,104.475,264.28,149.284,324.11,32.4021,143.751
2021-03-08,113.825,220.312,100.012,255.31,150.53,326.981,32.366,145.627
2021-03-09,118.448,226.486,101.65,265.74,150.815,328.679,32.4598,144.615
2021-03-10,117.383,225.176,101.442,264.9,152.208,326.459,32.9125,147.759
2021-03-11,119.307,229.738,104.648,273.88,152.198,329.714,32.7037,146.993
2021-03-12,118.388,228.41,102.129,268.4,152.629,333.628,32.9213,148.742
2021-03-15,121.285,227.492,102.351,273.75,153.433,331.634,33.3634,147.985
2021-03-16,122.844,230.305,103.818,279.28,154.325,332.3,33.7597,146.217
2021-03-17,122.045,229.649,103.735,284.01,153.757,330.02,33.7216,147.72
2021-03-18,117.905,223.535,100.702,278.62,153.482,339.28,33.7029,150.166
2021-03-19,117.383,223.174,100.982,290.11,153.06,342.592,33.4766,147.769
2021-03-22,120.704,228.642,101.169,293.54,153.502,343.79,33.9206,143.81
2021-03-23,119.866,230.176,101.697,290.63,153.364,345.328,33.3166,142.365
2021-03-24,117.482,228.126,101.258,282.14,154.855,347.295,33.5527,143.466
2021-03-25,117.964,225.096,101.255,278.74,154.913,347.759,33.6083,145.303
2021-03-26,118.566,229.112,100.87,283.02,157.738,352.802,34.1549,147.72
2021-03-29,118.742,227.911,101.921,290.82,158.797,355.223,34.5043,145.431
2021-03-30,117.304,224.63,101.955,288.0,157.816,350.067,34.0241,147.15
2021-03-31,119.491,228.43,102.753,294.53,157.179,348.661,34.1364,144.999
2021-04-01,120.319,234.797,106.104,298.66,155.718,343.989,34.2027,146.403
2021-04-05,123.167,241.322,110.547,308.91,156.306,346.904,34.1842,147.189
2021-04-06,123.474,240.139,110.064,306.26,156.267,341.451,33.9666,146.148
2021-04-07,125.109,242.114,111.548,313.09,156.483,342.65,33.8348,148.437
2021-04-08,127.525,245.366,112.115,313.02,155.855,341.94,33.8816,148.624
2021-04-09,130.106,247.876,113.124,312.46,154.208,352.642,34.4847,149.724
2021-04-12,128.381,247.935,111.825,311.54,154.59,352.622,34.8332,149.41
2021-04-13,131.494,250.436,112.314,309.76,152.512,350.941,35.0127,147.631
2021-04-14,129.159,247.632,111.69,302.82,152.943,352.005,35.0224,144.871
2021-04-15,131.563,251.423,113.85,307.82,153.404,365.481,35.4275,145.785
2021-04-16,131.239,252.621,113.726,306.18,155.16,366.422,36.3419,146.875
2021-04-19,131.9,250.679,114.074,302.24,155.581,365.32,36.6805,146.256
2021-04-20,130.214,250.221,113.538,302.65,159.218,371.59,36.7742,143.005
2021-04-21,130.599,252.468,113.505,301.47,159.328,373.726,37.2456,144.223
2021-04-22,129.07,249.155,112.219,296.52,157.983,371.598,36.4073,141.187
2021-04-23,131.388,253.013,114.581,301.13,158.297,375.13,36.4258,143.899
2021-04-26,131.782,253.395,115.079,303.04,156.954,370.961,36.4453,144.242
2021-04-27,131.455,253.805,114.135,303.57,156.062,369.7,36.2287,144.91
2021-04-28,130.676,246.626,117.526,307.1,154.923,369.772,36.5673,145.843
2021-04-29,130.579,244.643,119.206,329.51,157.032,376.288,36.3692,148.693
2021-04-30,128.599,244.322,117.25,325.08,155.621,373.717,36.4161,147.357
2021-05-03,129.662,244.007,116.731,322.58,158.012,380.373,37.5285,146.934
2021-05-04,125.06,240.071,114.925,318.36,160.454,385.474,37.6418,148.958
2021-05-05,125.307,238.784,115.32,315.02,159.779,386.554,37.6613,150.913
2021-05-06,126.921,241.948,116.445,320.02,160.425,388.871,37.2885,153.949
2021-05-07,127.591,244.593,117.171,319.08,161.161,391.381,37.6613,154.479
2021-05-10,124.301,239.476,114.174,305.97,162.838,394.408,37.9267,154.459
2021-05-11,123.384,238.547,113.093,306.53,161.504,385.813,37.4418,151.895
2021-05-12,120.3,231.556,109.614,302.55,160.867,379.878,37.7657,150.844
2021-05-13,122.457,235.464,111.049,305.26,162.554,382.87,38.1551,154.725
2021-05-14,124.881,240.423,113.507,315.94,162.788,384.019,38.079,157.122
2021-05-17,123.739,237.543,114.033,315.46,162.945,382.936,38.1649,157.77
2021-05-18,122.34,235.511,112.715,309.96,163.005,384.57,38.1083,155.54
2021-05-19,122.183,236.096,113.165,313.59,162.671,383.743,37.8985,154.361
2021-05-20,124.745,239.35,114.931,318.61,163.613,382.945,38.1746,154.086
2021-05-21,122.912,238.078,114.292,316.23,163.504,385.748,38.0126,155.835
2021-05-24,124.549,243.52,117.626,324.63,164.132,385.102,37.8799,156.69
2021-05-25,124.351,244.437,117.717,327.79,163.681,387.069,37.4222,155.069
2021-05-26,124.301,244.214,118.586,327.66,162.701,387.218,37.0319,155.049
2021-05-27,122.765,242.105,117.708,332.75,162.454,386.736,36.7752,157.456
2021-05-28,122.104,242.455,117.416,328.73,162.878,386.015,36.8514,157.348
2021-06-01,121.779,240.248,118.629,329.13,159.298,381.143,36.6327,159.087
2021-06-02,122.547,240.149,118.102,329.15,159.935,380.327,36.908,159.097
2021-06-03,121.06,238.596,116.955,326.04,159.788,382.301,37.0797,159.205
2021-06-04,123.364,243.529,119.247,330.35,159.719,380.134,37.2514,159.47
2021-06-07,123.374,246.481,119.681,336.58,158.63,375.084,37.0992,158.704
2021-06-08,124.192,245.268,119.489,333.68,157.228,376.471,36.9655,158.085
2021-06-09,124.577,246.264,119.963,330.25,159.355,375.881,37.8799,156.11
2021-06-10,123.583,249.801,121.316,332.46,160.788,376.233,38.7066,153.673
2021-06-11,124.785,250.436,121.071,331.26,158.747,372.87,38.2029,153.575
2021-06-14,127.849,252.38,122.004,336.77,159.141,374.046,37.7072,150.962
2021-06-15,127.041,250.894,120.981,336.75,158.297,375.112,37.6711,148.683
2021-06-16,127.533,249.936,120.336,331.08,158.239,372.27,37.394,149.715
2021-06-17,129.139,253.346,121.304,336.51,158.994,372.366,37.5656,145.401
2021-06-18,127.829,251.931,119.677,329.66,155.875,366.223,36.9274,141.717
2021-06-21,129.643,255.034,121.372,332.29,157.669,374.4,37.5081,144.115
2021-06-22,131.289,257.829,121.888,339.03,157.454,374.986,37.6877,143.918
2021-06-23,131.013,257.604,121.686,340.59,156.513,372.044,37.1557,144.783
2021-06-24,130.736,258.97,122.058,343.18,157.208,375.148,37.2885,146.119
2021-06-25,130.441,257.36,122.066,341.37,158.032,380.868,37.0894,147.592
2021-06-28,132.067,260.955,122.094,355.64,157.846,377.591,37.2232,147.857
2021-06-29,133.595,263.553,121.83,351.89,157.856,374.428,37.2035,147.681
2021-06-30,134.214,263.064,121.649,347.71,158.533,376.63,37.2612,149.017
2021-07-01,134.512,263.739,122.002,354.39,159.709,380.81,37.6418,150.491
2021-07-02,137.151,269.62,124.805,354.7,162.621,385.016,37.8019,150.363
2021-07-06,139.164,269.63,125.734,352.78,161.642,385.873,37.3841,147.818
2021-07-07,141.665,271.835,126.018,350.49,163.025,387.18,37.4418,147.995
2021-07-08,140.364,269.392,124.592,345.65,162.711,385.577,37.347,145.451
2021-07-09,142.199,269.902,125.065,350.42,163.357,387.602,37.6877,150.107
2021-07-12,141.595,269.294,126.517,353.16,163.092,391.295,37.8311,152.239
2021-07-13,142.72,272.852,126.882,352.09,162.887,393.651,37.7268,149.989
2021-07-14,146.149,274.345,127.774,347.63,164.004,390.079,38.0126,149.469
2021-07-15,145.489,272.901,126.546,344.46,162.033,395.074,38.1454,149.803
2021-07-16,143.45,272.626,126.511,341.16,161.769,394.743,38.3932,146.384
2021-07-19,139.587,269.003,124.128,336.95,160.591,384.731,38.2029,141.619
2021-07-20,143.212,271.249,125.754,341.66,162.103,388.417,39.0597,144.252
2021-07-21,142.482,273.261,127.088,346.23,163.102,389.983,39.0305,147.287
2021-07-22,143.854,277.861,127.957,351.19,163.583,391.049,39.4589,145.441
2021-07-23,145.569,281.291,132.535,369.79,165.329,392.871,39.659,145.156
2021-07-26,145.992,280.694,133.551,372.46,165.397,388.95,39.782,146.129
2021-07-27,143.824,278.252,131.423,367.81,166.152,390.419,40.0582,145.932
2021-07-28,142.072,277.941,135.603,373.28,165.7,384.837,41.3425,146.177
2021-07-29,142.72,278.213,135.287,358.32,165.7,387.583,41.0839,147.425
2021-07-30,142.929,276.668,134.241,356.3,165.72,387.703,41.1023,146.256
2021-08-02,142.602,276.582,134.366,351.95,165.78,390.859,42.2062,145.657
2021-08-03,144.396,278.818,135.14,351.24,167.819,396.803,43.8584,147.317
2021-08-04,144.0,278.223,134.638,358.92,166.839,396.473,43.3879,145.725
2021-08-05,144.11,281.143,135.76,362.97,167.153,386.736,43.263,147.573
2021-08-06,143.42,281.083,135.247,363.51,166.593,390.439,43.2727,151.768
2021-08-09,143.37,279.991,136.419,361.61,167.173,386.443,44.1462,151.611
2021-08-10,142.9,278.154,136.313,361.13,167.231,387.298,46.2688,153.467
2021-08-11,143.143,278.652,135.787,359.96,167.26,383.495,44.4634,155.295
2021-08-12,146.11,281.427,136.698,362.65,168.614,381.817,45.3564,155.894
2021-08-13,146.316,284.385,137.231,363.18,169.614,385.312,46.546,154.155
2021-08-16,148.307,286.076,137.81,366.56,171.144,392.405,46.9588,153.143
2021-08-17,147.393,284.612,136.168,358.45,172.712,396.689,48.4091,151.296
2021-08-18,143.638,282.863,134.96,355.45,170.506,392.51,47.3433,149.921
2021-08-19,143.97,288.743,135.189,355.12,171.85,402.444,46.8533,148.673
2021-08-20,145.42,296.116,136.933,359.37,172.683,404.163,46.7773,149.085
2021-08-23,146.917,296.4,139.535,363.35,171.928,400.061,47.9395,150.991
2021-08-24,146.83,294.438,140.752,365.51,169.791,398.236,46.4504,151.935
2021-08-25,145.588,293.841,141.566,368.39,168.672,394.782,45.6159,155.069
2021-08-26,144.78,290.988,140.929,364.38,167.761,392.065,45.491,155.855
2021-08-27,145.826,291.604,143.484,372.63,167.398,393.858,44.7416,157.102
2021-08-30,150.278,295.376,144.068,380.66,168.113,393.421,44.8948,154.597
2021-08-31,149.007,293.714,144.175,379.38,167.594,391.513,44.2321,154.125
2021-09-01,149.676,293.666,144.692,382.05,168.192,392.538,44.2038,153.899
2021-09-02,150.792,293.002,142.769,375.28,169.339,398.521,44.9719,154.617
2021-09-03,151.422,292.993,143.221,376.26,169.447,397.715,44.9719,153.683
2021-09-07,153.769,292.053,143.76,382.18,166.819,396.205,44.885,153.418
2021-09-08,152.211,292.082,143.172,377.57,166.408,390.685,44.6547,152.731
2021-09-09,151.195,289.212,143.022,378.0,162.701,389.907,44.194,153.399
2021-09-10,146.189,287.708,140.368,378.69,161.632,381.228,43.7714,151.64
2021-09-13,146.76,288.958,141.818,376.51,160.504,391.236,42.8023,154.037
2021-09-14,145.35,291.674,142.029,376.53,159.542,389.375,42.9274,151.355
2021-09-15,146.247,296.565,143.908,373.92,160.13,394.068,42.9839,152.397
2021-09-16,146.01,296.958,143.091,373.06,159.935,393.421,42.6961,152.328
2021-09-17,143.34,291.75,140.292,364.72,159.494,396.555,42.1397,151.945
2021-09-20,140.276,286.332,138.218,355.7,158.572,389.528,42.4365,147.386
2021-09-21,140.76,286.82,138.531,357.48,159.278,389.186,42.1681,147.405
2021-09-22,143.133,290.501,139.777,343.21,158.69,385.748,42.1973,150.245
2021-09-23,144.1,291.448,140.706,345.96,159.602,385.111,42.4267,155.314
2021-09-24,144.189,291.243,141.702,352.96,159.111,384.219,42.1875,157.093
2021-09-27,142.671,286.203,140.562,353.58,157.964,382.511,41.8324,160.904
2021-09-28,139.26,275.85,135.339,340.65,157.611,376.233,41.3229,160.04
2021-09-29,140.167,276.319,133.869,339.61,158.777,377.922,41.7933,159.912
2021-09-30,138.857,274.296,133.193,339.39,156.346,368.795,41.2946,157.731
2021-10-01,139.991,281.271,136.049,343.01,155.345,370.391,41.2175,161.042
2021-10-04,136.551,275.451,133.177,326.23,154.129,365.271,40.7286,160.875
2021-10-05,138.472,280.951,135.532,332.96,154.482,371.332,40.632,163.508
2021-10-06,139.349,285.178,137.068,333.64,154.806,372.11,40.3441,163.842
2021-10-07,140.622,286.869,138.722,329.22,156.189,381.966,41.0351,164.893
2021-10-08,140.237,286.869,139.281,330.05,155.787,385.52,40.7569,165.011
2021-10-11,140.147,286.263,138.412,325.45,155.13,382.243,40.3822,161.543
2021-10-12,138.867,284.962,135.956,323.77,152.649,380.592,40.1811,160.295
2021-10-13,138.277,288.292,137.085,324.54,154.11,380.886,39.7684,156.071
2021-10-14,141.083,294.564,140.641,328.53,155.003,396.748,40.0074,158.468
2021-10-15,142.15,295.97,140.858,324.76,156.149,404.03,39.8356,161.514
2021-10-18,143.824,298.981,142.262,335.34,155.012,400.773,39.6717,161.454
2021-10-19,145.982,299.897,142.719,339.99,158.63,400.545,40.4113,163.42
2021-10-20,146.476,299.095,141.256,340.78,158.543,410.66,41.0936,165.61
2021-10-21,146.692,302.35,141.373,341.88,158.179,417.44,41.1502,164.314
2021-10-22,145.914,300.795,137.069,324.61,158.483,423.936,41.438,166.524
2021-10-25,145.864,299.799,136.95,328.69,158.837,424.25,41.4293,165.708
2021-10-26,146.536,301.714,138.805,315.81,160.454,429.101,41.8225,166.16
2021-10-27,146.07,314.422,145.689,312.22,158.503,428.022,41.2565,162.692
2021-10-28,149.736,315.574,145.322,316.92,157.65,429.861,41.4577,165.139
2021-10-29,147.006,322.644,147.511,323.57,157.679,434.611,41.9953,164.696
2021-11-01,146.179,320.458,142.978,329.98,157.816,428.596,41.8997,164.608
2021-11-02,147.225,324.11,144.906,328.08,160.297,426.654,43.6378,165.247
2021-11-03,148.675,324.961,146.069,331.62,159.788,431.649,43.0327,165.306
2021-11-04,148.149,327.343,147.732,335.85,159.346,431.117,42.4706,163.144
2021-11-05,148.684,326.972,148.314,341.13,158.209,430.213,47.0808,162.908
2021-11-08,147.854,327.871,148.493,338.62,157.669,436.644,46.8095,163.881
2021-11-09,148.218,326.865,148.38,335.37,157.317,438.267,45.8122,162.643
2021-11-10,145.37,321.854,145.367,327.64,159.024,434.07,47.478,162.486
2021-11-11,145.32,323.439,145.24,327.74,157.856,431.694,48.6012,162.476
2021-11-12,147.412,327.617,148.141,340.89,159.739,433.215,48.1661,161.759
2021-11-15,147.421,326.982,147.915,347.56,158.297,425.475,48.0879,161.464
2021-11-16,148.407,330.322,147.341,342.96,157.474,424.372,48.0401,160.295
2021-11-17,150.852,330.548,147.512,340.77,158.072,423.736,49.2697,159.44
2021-11-18,155.158,332.646,149.297,338.69,157.208,424.23,49.7928,158.065
2021-11-19,157.789,334.433,148.388,345.3,157.689,415.295,49.2024,155.992
2021-11-22,158.251,331.24,145.773,341.01,155.611,412.968,49.5899,159.323
2021-11-23,158.627,329.141,145.256,337.25,156.581,422.028,49.4737,163.134
2021-11-24,159.149,329.366,145.592,341.06,156.139,424.885,49.2894,161.857
2021-11-26,154.111,321.347,141.67,333.12,155.12,415.206,52.3019,156.984
2021-11-29,157.493,328.124,145.005,338.03,155.659,426.615,50.7521,156.297
2021-11-30,162.459,322.235,141.384,324.46,151.943,419.274,52.0404,153.968
2021-12-01,161.937,321.736,140.542,310.6,154.031,419.387,52.9596,153.065
2021-12-02,160.942,321.161,142.45,310.39,153.07,420.973,51.3719,156.277
2021-12-03,159.051,314.841,141.489,306.84,155.297,425.467,52.5624,153.448
2021-12-06,162.479,317.948,142.639,317.87,158.767,435.685,49.8611,155.265
2021-12-07,168.235,326.454,146.738,322.81,159.181,440.063,50.0935,157.594
2021-12-08,172.068,326.503,147.651,330.56,160.13,443.976,49.7831,155.786
2021-12-09,171.557,324.678,147.105,329.82,161.652,448.19,50.4418,155.55
2021-12-10,176.365,333.878,147.467,329.75,161.249,452.845,51.1201,154.931
2021-12-13,172.72,330.821,145.299,334.49,164.142,452.76,53.4633,153.084
2021-12-14,171.329,320.038,143.388,333.74,165.927,454.015,53.793,154.263
2021-12-15,176.216,326.191,145.912,341.66,166.76,468.138,56.9502,153.104
2021-12-16,169.302,316.688,143.923,334.9,168.584,466.704,59.3235,155.501
2021-12-17,168.195,315.613,141.213,333.79,163.926,461.26,57.6089,151.964
2021-12-20,166.825,311.822,141.096,325.45,163.456,458.05,59.1011,149.223
2021-12-21,170.021,319.011,142.954,334.2,162.925,461.345,57.0956,151.316
2021-12-22,172.62,324.774,145.886,330.45,163.632,467.898,57.6772,151.905
2021-12-23,173.25,326.231,146.386,335.24,163.946,469.085,56.8633,152.445
2021-12-27,177.234,333.79,147.371,346.18,165.329,472.989,57.3376,153.32
2021-12-28,176.206,332.626,146.157,346.22,165.986,476.246,56.185,153.782
2021-12-29,176.295,333.302,146.126,342.94,167.163,478.743,55.7693,153.713
2021-12-30,175.133,330.743,145.671,344.36,167.898,477.65,56.5627,153.634
2021-12-31,174.514,327.822,144.329,336.35,166.692,475.487,57.1922,153.507
2022-01-03,178.878,326.288,144.468,338.54,167.153,475.621,54.8685,156.758
2022-01-04,176.613,320.692,143.878,336.53,166.702,464.841,52.8152,162.692
2022-01-05,171.912,308.386,137.278,324.17,167.809,463.701,53.8799,159.716
2022-01-06,169.042,305.942,137.251,332.46,167.241,444.718,53.1148,161.415
2022-01-07,169.212,306.1,136.523,331.79,169.496,434.258,53.9679,163.017
2022-01-10,169.232,306.324,138.169,328.07,168.662,440.32,54.4713,163.174
2022-01-11,172.068,307.018,139.231,334.37,166.869,444.11,54.9066,163.341
2022-01-12,172.511,310.221,140.919,333.26,165.446,448.573,54.8685,164.264
2022-01-13,169.232,297.093,138.087,326.48,164.436,442.618,53.793,164.058
2022-01-14,170.101,302.36,138.976,331.9,163.543,443.813,53.2213,153.978
2022-01-18,166.875,295.004,135.507,318.15,162.818,436.519,52.4083,147.523
2022-01-19,163.376,295.657,134.628,319.59,162.317,437.973,51.856,145.235
2022-01-20,161.681,293.979,132.827,316.56,161.024,438.422,52.3497,143.997
2022-01-21,159.611,288.547,129.881,303.17,160.651,436.691,51.1299,141.481
2022-01-24,158.831,288.88,130.332,308.71,158.797,437.736,49.9187,141.353
2022-01-25,157.039,281.193,126.476,300.15,163.338,432.588,50.8878,142.897
2022-01-26,156.951,289.212,128.766,294.63,164.073,434.099,51.3426,144.252
2022-01-27,156.488,292.26,128.539,294.64,166.221,437.099,52.0843,141.707
2022-01-28,167.396,300.464,132.869,301.71,167.388,441.315,53.0212,142.975
2022-01-31,171.772,303.12,134.815,313.26,167.878,447.489,51.4207,144.92
2022-02-01,171.605,300.952,137.147,319.0,166.505,443.547,51.7915,147.405
2022-02-02,172.818,305.532,147.465,323.0,168.349,454.309,52.5624,146.227
2022-02-03,169.931,293.636,142.574,237.76,168.339,462.826,52.094,145.019
2022-02-04,169.642,298.207,142.775,237.09,167.241,457.519,51.7232,148.781
2022-02-07,168.923,293.342,138.698,224.91,166.682,458.022,51.9281,149.272
