Date,AAPL.US,MSFT.US,GOOGL.US,META.US,NVDA.US,ADBE.US,CSCO.US,CRM.US,JNJ.US,UNH.US,PFE.US,ABBV.US,MRK.US,LLY.US,TMO.US,JPM.US,BAC.US,BLK.US,GS.US,WFC.US,C.US,SPGI.US,AMZN.US,HD.US,MCD.US,LOW.US,NKE.US,SBUX.US,CAT.US,LMT.US,HON.US,GE.US,UNP.US,BA.US,XOM.US,CVX.US,COP.US,SLB.US,EOG.US,MPC.US
2021-03-30,117.304,224.63,101.955,288.0,12.8438,465.46,49.1588,210.0,157.816,350.067,34.0241,99.2323,68.7298,181.018,449.839,147.15,37.5693,678.516,319.14,38.0889,68.6429,347.697,152.764,293.089,216.447,184.551,130.815,106.41,224.248,353.135,187.568,83.9984,213.117,252.01,52.2401,98.5316,50.2529,26.4835,64.7014,50.7847
2021-03-31,119.491,228.43,102.753,294.53,13.3191,475.37,49.1038,211.87,157.179,348.661,34.1364,100.557,68.8464,182.306,454.72,144.999,37.2795,682.776,314.328,37.78,68.4462,347.787,154.704,293.5,215.641,184.709,130.756,105.449,223.103,352.144,186.685,82.9282,212.419,254.72,51.4485,97.4584,49.8209,26.4548,64.0573,50.6807
2021-04-01,120.319,234.797,106.104,298.66,13.7827,483.34,49.3601,218.72,155.718,343.989,34.2027,100.841,68.8464,180.781,454.64,146.403,38.0514,694.429,314.946,38.3228,68.8123,357.428,158.05,295.896,216.663,185.827,130.399,105.546,223.912,353.596,186.447,83.8715,212.223,252.96,52.8859,98.3556,50.8075,27.3405,66.5388,52.8692
2021-04-05,123.167,241.322,110.547,308.91,13.958,491.62,50.1241,220.29,156.306,346.904,34.1842,98.6246,68.7667,180.434,463.695,147.189,38.349,709.992,311.005,38.1757,68.4462,361.895,161.336,303.245,220.164,188.171,132.958,107.137,224.868,360.975,188.566,85.0128,215.376,259.36,52.0661,97.2146,49.1058,26.8058,63.4027,51.1254
2021-04-06,123.474,240.139,110.064,306.26,13.8325,491.34,49.7558,221.09,156.267,341.451,33.9666,97.9184,67.6866,178.383,467.04,146.148,38.2439,707.903,314.386,38.5349,68.3042,360.594,161.191,301.686,223.125,188.626,134.951,109.188,221.899,361.18,188.496,84.6313,213.087,255.17,51.9182,96.3495,49.4536,26.6981,63.853,50.8603
2021-04-07,125.109,242.114,111.548,313.09,14.1138,493.41,49.5133,220.79,156.483,342.65,33.8348,97.7614,67.9809,177.919,464.684,148.437,38.5906,713.595,313.896,38.6692,68.3874,356.017,163.969,300.439,223.784,188.112,134.366,109.228,221.683,362.339,187.927,84.5682,213.323,252.58,52.1477,96.9093,49.266,26.6111,64.7366,51.1539
2021-04-08,127.525,245.366,112.115,313.02,14.2856,499.84,49.6468,224.45,155.855,341.94,33.8816,98.5952,67.418,178.196,469.805,148.624,38.2538,725.017,318.316,38.7086,68.0497,360.357,164.965,302.323,221.522,188.636,131.539,109.081,221.751,367.902,189.082,84.9489,212.193,254.95,51.6052,95.8218,48.1925,26.3283,63.7562,50.5569
2021-04-09,130.106,247.876,113.124,312.46,14.3685,504.04,49.8187,231.28,154.208,352.642,34.4847,99.9193,68.1505,180.039,477.143,149.724,38.5316,732.031,318.003,39.1625,68.1339,363.782,168.61,306.925,222.702,192.809,133.285,109.218,222.008,368.088,195.204,85.8915,215.15,252.36,51.4854,95.7349,48.1828,26.0358,63.3847,50.0553
2021-04-12,128.381,247.935,111.825,311.54,15.1754,506.03,49.3209,228.76,154.59,352.622,34.8332,100.586,68.0698,177.432,474.249,149.41,38.6004,731.7,318.973,39.424,68.3874,365.778,168.969,308.437,222.201,194.886,134.455,109.828,222.175,369.638,196.595,85.8356,215.446,249.52,51.1432,94.6679,47.8349,25.8222,61.9082,49.4672
2021-04-13,131.494,250.436,112.314,309.76,15.6436,514.86,49.4063,232.0,152.512,350.941,35.0127,100.557,68.2577,178.126,483.093,147.631,37.8855,726.728,314.984,38.4757,67.7961,367.615,170.0,308.064,222.555,193.977,131.401,111.329,220.666,368.931,196.937,84.8851,213.942,253.27,51.3377,95.0952,47.7691,25.335,62.1762,49.8088
2021-04-14,129.159,247.632,111.69,302.82,15.2422,510.63,49.1294,228.02,152.943,352.005,35.0224,99.6055,68.23,178.572,476.304,144.871,38.4275,725.443,322.344,40.6033,68.594,366.682,166.65,307.7,221.57,195.736,130.132,111.132,223.764,370.413,197.269,86.3982,214.531,252.43,52.8217,96.9864,49.556,26.5715,65.4614,51.04
2021-04-15,131.563,251.423,113.85,307.82,16.101,523.25,49.3886,233.0,153.404,365.481,35.4275,100.527,68.4634,181.425,492.578,145.785,37.3277,740.616,325.432,40.845,68.2474,369.671,168.954,310.312,222.515,198.694,131.529,112.576,223.704,372.287,197.673,85.581,215.012,251.11,52.5076,96.1954,48.8129,25.9398,64.6805,51.04
2021-04-16,131.239,252.621,113.726,306.18,15.8763,525.08,50.4972,231.91,155.16,366.422,36.3419,101.488,69.1869,184.674,491.121,146.875,37.7225,734.832,329.047,42.3914,68.1633,372.639,169.972,315.444,224.246,202.264,132.164,114.196,224.524,373.415,199.616,84.5682,214.64,248.18,52.2119,95.7632,48.0523,25.5782,62.6199,51.4092
2021-04-19,131.9,250.679,114.074,302.24,15.3271,516.17,50.5453,230.5,155.581,365.32,36.6805,102.136,69.3555,185.061,485.869,146.256,37.7421,734.518,329.803,42.4298,67.8608,371.031,168.6,314.276,223.026,198.16,130.439,113.48,223.586,373.336,198.636,85.0128,215.376,244.15,52.0475,96.0403,47.8639,25.8124,63.3115,50.6217
2021-04-20,130.214,250.221,113.538,302.65,15.1375,514.21,49.5319,227.96,159.218,371.59,36.7742,102.548,70.168,186.011,480.618,143.005,36.6913,728.963,319.013,41.1342,65.6593,373.603,166.734,311.479,224.177,197.527,125.064,112.193,219.019,369.147,195.51,82.4852,212.674,234.06,50.9496,94.2456,45.7572,24.567,60.8984,49.3149
2021-04-21,130.599,252.468,113.505,301.47,15.3251,512.34,49.6655,230.56,159.328,373.726,37.2456,104.215,70.7578,186.338,478.671,144.223,37.308,734.907,322.266,41.8121,66.4698,377.257,168.101,313.393,223.45,198.635,127.831,112.654,223.646,369.059,198.241,84.3144,215.336,235.92,51.6052,95.5535,47.0637,25.0335,61.2432,50.5078
2021-04-22,129.07,249.155,112.219,296.52,14.817,507.29,49.2541,231.35,157.983,371.598,36.4073,103.509,69.6241,182.534,482.455,141.187,36.9614,720.229,318.042,41.2891,65.6788,377.803,165.452,309.074,224.128,196.102,127.117,111.859,220.222,362.24,197.164,84.6943,210.071,234.33,50.9312,93.8964,46.5186,24.567,60.7017,49.3248
2021-04-23,131.388,253.013,114.581,301.13,15.2313,515.84,49.6468,233.51,158.297,375.13,36.4258,104.744,69.5526,184.159,486.319,143.899,37.7519,736.394,326.196,42.4111,67.1559,382.558,167.044,311.41,225.682,195.736,128.119,113.44,222.393,359.581,193.075,85.581,215.436,238.38,51.2083,94.4515,46.7633,25.0147,61.3325,50.2153
2021-04-26,131.782,253.395,115.079,303.04,15.4428,515.7,49.3886,235.46,156.954,370.961,36.4453,104.754,69.24,182.703,492.238,144.242,37.9739,741.06,330.195,42.6825,67.9273,378.408,170.45,307.671,223.499,194.036,129.477,111.859,222.837,354.509,190.501,85.7079,216.448,241.44,51.3103,94.4241,47.2619,25.6572,62.0157,50.4725
2021-04-27,131.455,253.805,114.135,303.57,15.3471,517.32,49.1294,234.21,156.062,369.7,36.2287,104.804,69.089,177.809,488.444,144.91,38.4275,743.047,333.204,43.6012,68.6703,378.617,170.872,308.241,226.076,193.897,129.982,112.085,222.619,355.696,191.729,85.2019,217.548,242.47,51.9824,95.5253,48.2495,25.4733,63.6592,51.0586
2021-04-28,130.676,246.626,117.526,307.1,15.2422,515.48,48.881,236.88,154.923,369.772,36.5673,105.274,68.8464,176.195,484.032,145.843,38.571,739.213,334.625,43.5923,68.594,374.606,172.925,307.396,223.597,191.0,128.623,108.462,224.514,355.432,191.676,83.3727,217.99,235.46,53.5501,97.8779,49.8857,26.6208,66.5882,52.5265
2021-04-29,130.579,244.643,119.206,329.51,15.2902,516.09,49.2167,234.36,157.032,376.288,36.3692,104.303,65.802,177.799,462.697,148.693,39.6119,749.212,339.29,44.7113,69.4692,387.047,173.566,312.805,226.292,193.314,131.123,110.622,219.848,362.496,192.55,83.4358,216.339,235.94,54.3145,99.4378,49.9706,27.0687,67.4328,53.0959
2021-04-30,128.599,244.322,117.25,325.08,14.9767,508.34,48.6904,230.32,155.621,373.717,36.4161,104.862,66.5344,178.353,468.528,147.357,39.0532,741.948,334.958,43.5627,67.4898,384.773,173.371,311.204,227.128,191.178,130.488,110.485,220.459,362.691,191.823,82.8643,214.03,234.31,52.7478,95.8686,48.0978,26.3184,65.3987,52.7258
2021-05-03,129.662,244.007,116.731,322.58,14.804,503.46,48.9388,223.76,158.012,380.373,37.5285,107.863,67.855,181.425,465.682,146.934,39.0816,747.669,336.594,43.9772,67.9361,388.239,169.324,317.554,226.636,194.046,130.895,111.663,220.518,367.204,191.962,84.9489,215.633,235.19,54.2036,98.1412,49.6044,27.4572,67.4679,54.1563
2021-05-04,125.06,240.071,114.925,318.36,14.3195,490.7,48.4989,217.18,160.454,385.474,37.6418,107.118,67.8644,183.664,463.585,148.958,39.5048,757.454,336.28,44.2287,68.5225,391.415,165.594,319.948,224.993,195.124,129.437,110.112,225.589,369.284,191.962,82.8643,217.489,233.63,54.544,98.7067,49.4439,27.6222,66.6157,54.2899
2021-05-05,125.307,238.784,115.32,315.02,14.4263,486.69,48.9006,215.4,159.779,386.554,37.6613,108.893,69.3914,188.151,466.071,150.913,39.8809,770.671,343.769,44.4222,69.8303,386.412,163.527,319.27,226.134,194.827,130.082,109.504,229.9,368.225,194.529,83.4358,215.456,228.18,56.1856,101.35,52.144,29.5189,68.1262,56.2505
2021-05-06,126.921,241.948,116.445,320.02,14.4913,483.61,50.1535,218.05,160.425,388.871,37.2885,109.167,69.4628,189.212,468.438,153.949,40.4789,785.225,351.785,45.188,70.8445,383.969,165.318,324.569,225.957,200.623,131.352,110.73,229.13,369.157,196.649,83.4358,218.973,229.81,56.7185,101.409,52.3877,29.8995,68.3656,56.335
2021-05-07,127.591,244.593,117.171,319.08,14.779,488.73,51.1001,216.5,161.161,391.381,37.6613,108.863,70.0256,190.697,466.751,154.479,40.643,791.322,356.519,45.1011,71.1294,385.091,164.58,326.18,225.938,203.016,135.595,110.338,232.909,372.012,196.76,83.9984,221.163,235.47,57.5306,102.325,53.7038,31.0282,73.8,56.8484
2021-05-10,124.301,239.476,114.174,305.97,14.2347,479.38,50.8418,213.89,162.838,394.408,37.9267,109.295,69.8118,190.054,461.778,154.459,40.5173,776.49,354.392,45.1593,71.1743,384.744,159.524,327.976,228.121,205.844,134.226,110.298,234.467,374.681,198.608,84.3144,220.162,232.93,57.6678,101.906,53.6109,30.7752,75.0891,56.6668
2021-05-11,123.384,238.547,113.093,306.53,14.2746,485.19,50.5267,215.56,161.504,385.813,37.4418,108.05,69.1778,190.044,462.308,151.895,40.0557,764.404,345.983,44.3067,70.9287,374.198,161.195,317.927,224.993,200.029,134.911,109.571,231.28,369.608,197.075,82.6752,218.393,228.88,55.8355,99.2433,52.4059,30.4135,72.9477,55.5593
2021-05-12,120.3,231.556,109.614,302.55,13.7287,472.09,49.3503,210.54,160.867,379.878,37.7657,108.118,69.6599,188.538,453.143,150.844,39.6786,745.754,340.661,44.2287,70.3227,364.368,157.597,304.796,219.299,190.485,131.252,106.371,229.357,362.74,189.239,80.9649,213.952,220.78,56.134,99.8685,52.3788,31.2329,72.2571,55.8726
2021-05-13,122.457,235.464,111.049,305.26,13.6357,474.16,50.2017,211.86,162.554,382.87,38.1551,109.658,70.2756,191.064,455.26,154.725,40.315,759.784,344.905,44.9649,71.3261,374.228,158.074,312.882,221.059,195.163,131.469,107.049,232.021,369.559,193.19,81.9146,217.017,222.64,55.4417,99.224,51.4115,30.9007,70.6744,55.6919
2021-05-14,124.881,240.423,113.507,315.94,14.2118,486.56,50.5925,217.66,162.788,384.019,38.079,109.501,69.9192,192.322,457.406,157.122,40.8159,775.962,354.479,45.5077,72.5301,373.702,161.145,311.165,222.938,193.779,133.761,107.727,234.112,372.434,196.376,83.7518,219.601,228.47,56.8157,101.818,53.5724,31.9228,73.3562,56.9241
2021-05-17,123.739,237.543,114.033,315.46,14.1358,482.74,50.6308,215.06,162.945,382.936,38.1649,109.942,71.3297,191.648,451.286,157.77,41.1821,769.273,354.95,46.4195,73.3446,369.551,163.52,307.691,222.899,189.11,134.236,107.52,236.578,372.748,195.598,83.0551,216.614,227.98,58.1442,103.067,55.2596,33.1296,75.5784,58.2888
2021-05-18,122.34,235.511,112.715,309.96,13.986,480.62,50.6219,214.33,163.005,384.57,38.1083,110.226,70.8921,190.766,452.973,155.54,40.6234,760.828,350.423,45.411,72.587,364.795,161.614,304.56,223.145,187.766,133.395,107.598,231.438,369.039,192.015,81.9146,214.374,227.55,56.4987,99.9657,54.302,32.1757,73.6849,57.7046
2021-05-19,122.183,236.096,113.165,313.59,14.0358,480.47,50.182,221.34,162.671,383.743,37.8985,108.961,70.8743,192.619,455.29,154.361,40.4408,759.35,344.483,44.7419,72.4352,365.341,161.59,302.342,221.423,185.787,130.825,106.253,228.943,367.431,191.151,82.6752,214.236,224.42,55.1431,97.1658,52.6813,31.134,71.5265,56.9584
2021-05-20,124.745,239.35,114.931,318.61,14.5803,491.67,50.5453,223.78,163.613,382.945,38.1746,110.138,71.1408,195.581,463.595,154.086,40.3424,765.123,345.846,44.3156,72.1885,369.134,162.384,303.727,223.37,188.418,131.132,107.933,227.127,370.079,191.85,82.4852,213.902,227.65,55.0117,97.4975,52.5026,30.9107,71.5093,57.0732
2021-05-21,122.912,238.078,114.292,316.23,14.9589,488.07,50.1437,222.58,163.504,385.748,38.0126,109.197,70.7133,195.918,460.661,155.835,40.855,779.493,352.059,44.4616,73.5619,372.073,160.154,303.598,222.475,187.489,130.528,107.46,229.288,369.039,192.769,83.5611,213.49,234.82,55.0867,98.0241,52.748,31.0856,71.1113,56.9967
2021-05-24,124.549,243.52,117.626,324.63,15.5768,497.83,51.0609,226.99,164.132,385.102,37.8799,109.021,70.579,197.027,460.781,156.69,41.0762,790.002,354.019,44.811,73.9231,373.593,162.249,302.726,223.125,185.729,131.916,109.011,231.034,369.501,194.337,83.2458,215.456,237.44,55.7313,99.4289,53.1751,30.8424,71.1712,58.0875
2021-05-25,124.351,244.437,117.717,327.79,15.6127,505.08,50.9852,227.71,163.681,387.069,37.4222,107.746,69.2129,195.274,462.328,155.069,40.4789,791.72,350.373,44.6649,73.2124,373.9,162.953,304.56,223.331,188.032,132.174,109.121,229.219,367.735,193.496,82.8643,213.892,240.74,54.4691,97.7998,52.0184,30.3937,69.8744,57.3983
2021-05-26,124.301,244.214,118.586,327.66,15.6646,506.98,50.6023,229.68,162.701,387.218,37.0319,107.883,68.9723,196.997,458.024,155.049,40.5075,793.958,353.167,44.9649,73.4386,373.97,163.258,305.1,223.538,188.596,134.693,109.336,229.732,366.086,193.699,84.6313,215.73,241.37,55.1052,98.0241,52.5305,30.6962,70.6933,58.1543
2021-05-27,122.765,242.105,117.708,332.75,15.4528,498.28,50.6121,225.83,162.454,386.736,36.7752,105.627,67.8015,195.254,470.774,157.456,40.9995,793.679,356.979,45.3143,74.6142,375.827,161.506,306.504,225.957,188.764,134.376,109.965,233.195,369.206,199.741,90.6281,216.821,250.7,54.7502,96.9864,52.634,30.4925,71.3401,58.7287
2021-05-28,122.104,242.455,117.416,328.73,16.2079,504.58,50.5925,238.1,162.878,386.015,36.8514,106.461,67.7754,195.779,467.798,157.348,40.8453,794.242,358.812,45.2758,74.5673,374.764,161.154,306.631,226.263,189.783,134.554,110.328,232.997,366.723,199.432,88.7885,217.626,247.02,54.5722,97.7218,52.834,30.4826,71.3497,59.1106
2021-06-01,121.779,240.248,118.629,329.13,16.2288,495.91,50.3253,236.2,159.298,381.143,36.6327,105.529,67.1415,194.481,445.386,159.087,41.3549,794.124,368.857,45.7978,75.5619,368.827,160.932,304.129,225.633,186.885,132.62,109.808,234.615,366.449,201.183,89.3599,217.911,254.73,56.5268,100.414,55.2315,32.1679,75.1242,59.7802
2021-06-02,122.547,240.149,118.102,329.15,16.741,495.77,50.6504,234.62,159.935,380.327,36.908,104.764,67.757,195.185,447.582,159.097,41.3746,803.633,369.837,45.3626,75.6568,375.121,161.7,302.755,226.164,185.837,132.293,109.474,235.306,369.481,199.283,88.98,217.361,255.62,56.9753,101.75,55.9129,34.6389,75.7275,60.2386
2021-06-03,121.06,238.596,116.955,326.04,16.9327,493.14,51.0049,230.84,159.788,382.301,37.0797,105.529,66.0067,198.682,443.709,159.205,41.849,801.553,374.913,45.0241,75.4385,376.631,159.35,300.998,224.876,185.383,132.293,107.647,235.671,371.65,197.962,88.98,217.833,250.32,57.1999,101.301,56.3701,35.6758,77.0955,60.5077
2021-06-04,123.364,243.529,119.247,330.35,17.54,504.5,51.7129,237.48,159.719,380.134,37.2514,105.667,66.1851,198.019,447.133,159.47,41.8685,806.884,377.56,45.5077,75.3063,379.819,160.311,300.606,225.77,184.997,131.866,108.501,235.838,378.134,198.69,88.1564,219.021,249.92,57.4518,102.111,56.7295,35.5768,77.6741,60.8985
2021-06-07,123.374,246.481,119.681,336.58,17.581,509.47,51.5685,238.14,158.63,375.084,37.0992,106.285,65.0163,218.099,442.829,158.704,41.7233,805.157,374.375,45.6538,75.135,376.512,159.901,299.585,224.138,185.333,132.075,107.854,231.715,375.643,197.075,87.8396,215.897,252.66,57.0774,101.457,56.6918,35.0017,77.2903,60.5843
2021-06-08,124.192,245.268,119.489,333.68,17.419,509.2,51.7688,236.42,157.228,376.471,36.9655,105.647,64.6579,216.326,439.395,158.085,41.4904,804.76,371.043,45.1692,74.9177,379.629,163.206,300.497,225.053,186.46,131.479,108.04,232.11,372.777,198.488,87.7757,214.817,252.76,58.0879,102.365,57.3172,35.0688,77.6124,61.3
2021-06-09,124.577,246.264,119.963,330.25,17.3242,514.68,51.6648,236.09,159.355,375.881,37.8799,107.216,66.1232,221.516,446.583,156.11,40.9484,792.404,369.19,44.4992,74.0269,379.849,164.058,297.053,223.921,185.679,129.982,107.913,226.792,371.129,196.753,86.7063,214.493,248.06,58.5741,101.477,56.5672,34.9324,76.2083,60.8424
2021-06-10,123.583,249.801,121.316,332.46,17.391,535.52,52.63,240.19,160.788,376.233,38.7066,109.315,67.9985,228.916,463.217,153.673,40.3387,789.208,360.664,43.6959,72.8424,381.944,167.483,297.995,226.941,183.899,129.14,108.717,218.17,372.012,195.405,86.0798,212.645,248.34,58.6664,102.071,57.0319,34.1309,76.5275,60.6795
2021-06-11,124.785,250.436,121.071,331.26,17.7904,541.26,52.3826,240.31,158.747,372.87,38.2029,108.549,68.1142,219.643,463.456,153.575,40.5046,801.24,364.633,44.2673,72.4548,387.633,167.342,300.37,229.203,185.877,130.082,109.051,213.297,372.012,194.486,86.4541,214.326,247.28,58.1248,101.594,56.8426,34.0834,75.8786,60.4302
2021-06-14,127.849,252.38,122.004,336.77,17.9842,556.95,51.8082,246.26,159.141,374.046,37.7072,108.53,67.9617,221.615,468.628,150.962,40.0204,797.709,359.684,43.7541,71.2037,391.465,169.194,298.967,229.252,184.749,129.506,108.954,211.66,373.346,192.743,85.0758,215.583,245.14,58.0314,101.653,57.1644,33.261,75.3636,60.2486
2021-06-15,127.041,250.894,120.981,336.75,17.7535,548.46,51.4448,242.58,158.297,375.112,37.6711,108.942,68.1874,219.089,468.638,148.683,40.0499,801.553,358.116,44.0542,69.9341,391.118,169.156,296.19,228.642,183.019,128.466,108.404,212.104,374.004,192.172,85.518,215.79,246.54,60.1446,103.847,57.98,33.3984,76.0211,60.8985
2021-06-16,127.533,249.936,120.336,331.08,17.7754,543.33,51.1385,242.39,158.239,372.27,37.394,108.657,69.0066,216.384,466.98,149.715,40.2719,790.954,357.832,44.1607,67.6993,387.901,170.762,292.647,227.904,181.386,128.575,107.883,209.874,368.058,189.137,84.8851,215.042,242.27,59.9298,103.252,57.9423,33.2522,75.2297,60.5254
2021-06-17,129.139,253.346,121.304,336.51,18.6213,551.36,50.8134,244.43,158.994,372.366,37.5656,108.059,69.5648,217.791,484.581,145.401,38.5101,790.472,348.658,41.4667,65.2364,395.209,174.462,292.981,226.253,182.02,127.117,107.913,202.436,367.381,186.805,82.1045,212.134,239.22,57.9564,100.804,55.9321,31.7181,72.3188,58.3075
2021-06-18,127.829,251.931,119.677,329.66,18.6033,565.59,49.799,242.78,155.875,366.223,36.9274,106.383,69.0066,214.215,480.997,141.717,37.5231,764.967,336.447,40.4592,64.0509,385.865,174.345,292.481,222.131,182.05,126.61,106.283,201.864,363.829,183.541,80.7103,208.007,237.35,56.4695,97.0059,54.5291,30.5666,70.4348,56.3084
2021-06-21,129.643,255.034,121.372,332.29,18.3915,567.35,50.8616,244.48,157.669,374.4,37.5081,107.902,69.1324,218.247,482.085,144.115,38.4619,783.589,344.845,41.9414,64.8477,394.573,172.698,297.298,225.308,183.998,128.256,107.51,206.066,366.989,186.552,83.3097,210.631,245.28,58.5177,99.8486,57.2977,32.3537,75.4796,58.3929
2021-06-22,131.289,257.829,121.888,339.03,18.8508,575.74,50.9372,243.11,157.454,374.986,37.6877,107.883,68.627,217.058,490.691,143.918,38.6751,786.776,344.836,42.193,65.3303,398.852,175.272,302.244,226.253,186.757,130.617,108.364,205.988,366.97,186.114,82.2953,212.056,243.78,59.64,100.17,57.6205,32.2548,75.4445,58.6707
2021-06-23,131.013,257.604,121.686,340.59,19.0205,574.23,50.4589,241.84,156.513,372.044,37.1557,107.216,68.0791,212.788,492.498,144.783,38.897,787.377,348.227,42.6005,65.9852,395.864,175.191,301.235,225.633,186.203,131.232,108.08,206.628,362.044,185.397,81.7885,212.173,243.57,60.0795,100.053,57.5915,32.1194,76.1094,58.871
2021-06-24,130.736,258.97,122.058,343.18,19.1693,578.26,50.4785,243.77,157.208,375.148,37.2885,107.902,68.7815,228.351,493.836,146.119,39.5068,789.123,355.656,43.7827,67.5661,406.091,172.454,301.402,225.721,186.787,131.728,108.501,211.986,362.426,188.025,83.0551,211.565,250.57,60.3217,100.862,58.1877,32.4901,76.4581,59.628
2021-06-25,130.441,257.36,122.066,341.37,18.9946,579.66,50.7456,241.87,158.032,380.868,37.0894,106.255,69.5379,225.657,491.35,147.592,40.2719,795.204,355.675,44.9452,67.7845,407.252,170.073,303.127,224.846,187.677,152.186,109.513,209.065,366.537,188.916,83.1828,214.266,248.38,60.4529,101.019,58.1133,32.5781,77.8423,59.8283
2021-06-28,132.067,260.955,122.094,355.64,19.9463,588.8,50.6504,244.57,157.846,377.591,37.2232,106.275,69.2313,223.696,503.559,147.857,40.2139,799.492,355.617,44.3748,67.7452,405.714,172.194,303.755,223.557,188.22,150.222,108.747,209.025,364.663,187.236,81.4709,212.193,239.96,58.9106,97.9169,56.482,31.2783,73.6849,57.8676
2021-06-29,133.595,263.553,121.83,351.89,19.9883,590.75,50.6023,245.81,157.856,374.428,37.2035,105.607,69.5472,224.815,506.685,147.681,39.5658,794.76,359.39,43.4048,66.0116,405.496,172.407,307.593,222.859,189.18,153.762,108.777,207.891,358.297,186.508,82.7382,211.732,235.76,58.5459,97.6925,55.9709,31.1419,73.0998,57.465
2021-06-30,134.214,263.064,121.649,347.71,19.9633,585.64,50.6887,244.27,158.533,376.63,37.2612,105.941,70.0515,224.963,502.931,149.017,39.8948,796.062,366.054,43.8903,67.0267,405.367,172.008,308.211,223.459,188.962,152.323,108.324,210.338,363.015,189.448,85.0758,212.98,239.56,58.9757,98.6191,57.7239,31.2694,74.1039,57.7909
2021-07-01,134.512,263.739,122.002,354.39,20.1728,584.73,51.11,244.98,159.709,380.81,37.6418,107.462,70.2496,226.548,507.963,150.491,40.1942,799.946,361.673,44.0058,67.2725,407.095,171.648,310.773,224.699,190.762,155.785,109.866,209.44,364.81,190.535,85.2019,216.477,239.73,59.145,99.9935,59.6005,32.3043,76.3679,58.603
2021-07-02,137.151,269.62,124.805,354.7,20.4465,593.07,51.5617,248.2,162.621,385.016,37.8019,108.315,70.7996,229.322,511.736,150.363,39.8171,813.05,360.88,43.6762,66.7037,409.487,175.549,311.901,226.016,190.653,157.5,111.388,210.466,366.028,191.151,84.4413,217.616,236.68,59.0603,99.8685,59.4779,32.0305,76.1731,58.4125
2021-07-06,139.164,269.63,125.734,352.78,20.6562,596.9,51.0226,250.25,161.642,385.873,37.3841,108.844,70.3569,230.749,515.469,147.818,38.7722,812.181,356.724,42.1457,64.6196,410.52,183.787,308.574,225.161,189.704,157.867,112.124,206.362,363.329,188.758,81.6608,216.732,236.14,57.3769,97.9169,57.1363,30.448,74.351,56.4036
2021-07-07,141.665,271.835,126.018,350.49,20.3326,605.77,51.2927,248.44,163.025,387.18,37.4418,109.805,70.7625,231.144,521.12,147.995,38.4619,819.694,354.617,42.0588,64.3553,413.976,184.829,312.648,226.981,190.822,157.916,113.489,207.487,367.95,190.642,82.0407,221.134,231.78,56.4792,96.9093,55.9321,29.9696,72.0176,55.4277
2021-07-08,140.364,269.392,124.592,345.65,19.8644,605.95,51.2927,245.8,162.711,385.577,37.347,109.423,70.3663,232.423,517.018,145.451,37.5231,797.451,346.189,41.0118,63.2168,411.9,186.57,307.877,225.249,187.815,158.383,112.369,205.001,364.516,189.423,81.3448,211.436,236.77,56.2265,96.6002,56.1216,29.8234,70.9507,54.9496
2021-07-09,142.199,269.902,125.065,350.42,20.0112,604.5,51.7542,245.06,163.357,387.602,37.6877,109.638,70.2496,230.323,515.669,150.107,38.7428,820.028,358.557,42.5522,64.8477,409.537,185.967,311.312,227.993,190.278,158.73,113.813,210.131,367.588,193.76,83.1828,214.678,239.59,57.2457,97.9949,56.9953,30.4678,73.3477,56.1259
2021-07-12,141.595,269.294,126.517,353.16,20.4714,600.2,51.2631,242.91,163.092,391.295,37.8311,110.629,69.8534,231.334,513.104,152.239,39.3134,833.323,366.985,42.795,65.7845,406.658,185.928,310.969,227.934,190.515,159.542,114.764,211.255,363.711,194.353,82.8643,214.217,238.29,57.1902,98.1704,56.6822,30.4975,73.9785,55.7911
2021-07-13,142.72,272.852,126.882,352.09,20.2108,605.01,51.3505,244.02,162.887,393.651,37.7268,110.894,69.9071,230.63,512.715,149.989,38.569,826.189,362.634,41.893,64.7703,403.887,183.868,306.444,228.475,189.259,159.315,115.825,207.97,362.534,193.53,81.4709,212.242,228.2,56.9189,97.8584,56.3603,29.9024,73.473,54.9015
2021-07-14,146.149,274.345,127.774,347.63,19.8044,608.83,52.0919,242.43,164.004,390.079,38.0126,111.599,69.9163,231.661,509.201,149.469,37.6017,800.944,361.105,43.5607,64.5814,405.496,184.084,308.535,229.399,187.756,159.265,116.071,204.547,361.544,196.717,80.9649,213.097,224.45,55.6566,96.0023,54.6624,28.8655,70.7446,52.7209
2021-07-15,145.489,272.901,126.546,344.46,18.9297,606.17,51.6687,237.58,162.033,395.074,38.1454,111.433,70.168,226.875,512.895,149.803,37.5722,800.648,360.087,43.608,64.8477,406.428,181.56,311.911,229.154,190.693,159.415,115.257,204.33,362.917,201.079,80.6472,212.989,222.76,55.1149,95.3722,54.1037,28.065,68.8864,51.8893
2021-07-16,143.45,272.626,126.511,341.16,18.1259,606.1,51.7168,238.43,161.769,394.743,38.3932,111.737,70.2765,227.846,518.196,146.384,36.6913,796.109,351.844,42.9104,63.3784,409.289,178.682,310.773,227.098,191.079,157.609,115.031,200.976,361.858,198.934,79.317,211.515,217.74,53.59,92.8517,52.606,27.2248,66.8237,50.9418
