Date,AAPL.US,MSFT.US,GOOGL.US,META.US,NVDA.US,ADBE.US,CSCO.US,CRM.US,JNJ.US,UNH.US,PFE.US,ABBV.US,MRK.US,LLY.US,TMO.US,JPM.US,BAC.US,BLK.US,GS.US,WFC.US,C.US,SPGI.US,AMZN.US,HD.US,MCD.US,LOW.US,NKE.US,SBUX.US,CAT.US,LMT.US,HON.US,GE.US,UNP.US,BA.US,XOM.US,CVX.US,COP.US,SLB.US,EOG.US,MPC.US
2014-06-27,20.2727,35.8287,29.1787,67.6,0.437368,72.0,18.9302,57.38,83.5771,69.0819,21.8057,39.8882,41.7835,52.2055,115.179,45.3957,13.0825,241.972,143.742,41.4411,39.1416,76.0182,16.2285,66.9817,80.9912,40.8692,35.4655,33.3624,85.1789,128.389,69.6759,143.172,82.7835,111.1,68.5062,90.5938,66.0386,92.4659,94.3748,29.9298
2014-06-30,20.4805,35.3607,29.1279,67.29,0.441112,72.36,19.0441,58.08,83.2839,68.8718,21.8145,39.642,42.0176,51.4387,114.881,45.4625,13.1149,243.885,144.321,41.1726,39.1063,75.8674,16.239,66.8413,80.4158,41.3606,35.4051,33.1228,85.1117,126.82,69.4458,142.358,82.8788,109.97,68.1435,90.7284,65.8318,92.5846,95.1938,29.4281
2014-07-01,20.6108,35.5073,29.4677,68.06,0.446204,73.01,19.2219,59.2,84.2744,68.9868,22.1102,39.9598,42.4962,51.7102,115.829,45.7396,13.3144,246.0,143.761,41.2979,39.4069,76.5694,16.6195,67.5529,80.6243,41.4823,35.6084,33.4223,85.4846,126.741,70.6682,143.014,83.1706,110.76,68.6074,90.7206,66.1247,92.5016,94.9088,29.6324
2014-07-02,20.6029,35.5346,29.4323,66.45,0.444555,72.76,19.3289,58.91,84.2657,69.4939,22.322,40.816,42.888,51.8746,114.931,45.265,13.5254,245.603,143.821,41.2516,39.8631,76.5694,16.6425,67.6814,80.2457,41.4744,35.5112,33.4704,85.8111,125.436,70.4387,144.155,83.1469,110.29,68.7523,90.5314,65.9303,92.3997,94.6617,30.1125
2014-07-03,20.722,35.4477,29.5468,66.29,0.448562,73.57,19.4496,58.76,83.9136,70.2185,22.4401,40.8965,42.9971,52.1748,116.937,45.325,13.6776,246.926,146.045,41.518,40.055,77.2088,16.8745,67.7413,80.6066,41.5654,35.8166,33.8435,86.9781,126.162,70.8868,145.502,83.8947,111.07,69.4409,91.181,66.3459,92.2435,95.0893,30.4982
2014-07-07,21.1518,35.607,29.4313,65.29,0.445025,72.68,19.483,57.34,84.7412,69.2631,22.4088,40.3159,42.5029,51.8023,116.558,45.0282,13.6021,245.085,144.615,41.1242,39.8386,76.205,16.6775,67.2202,79.9595,41.5486,35.9049,33.6844,86.263,124.917,70.5113,144.908,83.3052,111.56,69.4788,90.6748,66.1178,92.1794,94.2809,29.9574
2014-07-08,21.0158,35.4301,28.8155,62.76,0.441352,71.14,19.3583,54.89,84.147,69.0201,22.159,39.1174,42.2519,51.6774,114.871,44.3042,13.2977,242.888,142.155,40.9289,39.3736,75.5179,16.1905,66.6775,79.8926,41.2143,35.4606,33.6284,85.7233,124.052,70.3851,142.84,83.1636,109.59,69.6081,90.2866,66.0705,91.6643,94.4793,29.3378
2014-07-09,21.0246,35.3345,29.0627,64.97,0.454804,71.57,19.648,54.6,84.4137,69.7047,22.0887,38.6397,42.5259,51.8083,114.731,44.5046,13.3144,244.903,141.929,40.8845,39.3403,75.1951,16.4985,66.6511,80.6804,41.2469,35.9217,34.0064,86.2472,124.603,70.633,142.57,83.5861,109.59,70.0837,91.3127,65.886,91.8195,94.9183,29.436
2014-07-10,20.9477,35.3519,28.8973,64.87,0.452184,71.7,19.648,54.3,84.2136,69.1502,22.0478,39.185,42.5482,51.7339,114.062,44.145,13.1759,241.048,140.831,40.5865,38.9428,74.6113,16.396,65.5519,80.286,40.6812,35.3823,33.7502,85.6366,124.808,70.4387,141.921,82.7589,109.59,69.4272,90.5392,65.7854,90.5939,93.6785,29.1807
2014-07-11,20.9873,35.695,29.2266,66.34,0.453384,72.26,19.7079,54.21,83.6527,69.815,22.1024,38.8977,42.4462,51.9935,115.15,44.3346,13.1238,242.489,142.056,40.3338,39.0251,74.931,17.31,65.7257,80.1178,40.886,35.2841,33.6451,86.0962,126.456,70.9035,143.82,83.3131,110.7,68.8681,89.28,65.0644,90.0354,92.5773,29.7257
2014-07-14,21.2561,35.7349,29.6057,67.9,0.459063,72.88,19.648,54.73,83.8783,70.9953,22.2273,38.8182,42.2586,52.1332,114.691,44.7228,13.2887,246.674,143.918,40.1947,40.2047,75.7273,17.766,65.6049,80.1964,40.698,35.5846,33.6284,86.2028,127.634,71.5289,144.424,83.9861,111.93,69.5032,89.8506,65.9168,90.9922,94.2428,29.4311
2014-07-15,21.0099,35.9987,29.5458,67.17,0.460881,72.29,19.8248,53.74,82.218,70.679,22.3512,37.8198,42.064,52.0093,114.881,46.2976,13.49,247.008,145.791,40.2243,40.9242,76.0996,17.722,65.9346,80.0617,40.9473,35.6213,33.7678,86.0163,128.331,71.6925,144.155,84.2248,111.56,69.3047,89.8506,65.049,89.8466,92.5119,29.7885
2014-07-16,20.8887,37.3777,29.4243,67.66,0.460433,72.38,20.0643,53.95,81.3629,70.5655,22.7553,37.9689,42.2372,51.9677,116.069,46.6464,13.2327,248.107,146.909,40.0832,41.3657,75.498,17.795,65.7698,79.2414,41.0749,35.1145,33.7031,87.2327,127.448,72.0154,146.381,84.5668,110.13,70.2315,90.9654,66.5693,90.9744,95.4882,29.5657
2014-07-17,20.5162,37.7636,28.9361,66.41,0.459283,71.39,19.7914,52.64,79.8998,71.7001,22.4538,37.8777,41.8374,51.5131,115.869,45.9694,12.9696,242.471,146.653,39.7013,40.8332,74.3928,17.6225,65.6796,78.5206,40.7682,34.938,33.063,85.9641,127.281,71.1033,144.155,83.4516,108.8,69.2463,90.4046,65.5777,89.988,94.2428,28.9313
2014-07-18,20.8109,37.8983,30.1463,68.42,0.438844,72.55,20.0103,53.5,81.0403,72.0448,22.5854,38.8614,42.3742,52.5126,117.816,46.2652,13.216,244.827,147.8,40.171,41.1503,75.4175,17.933,66.1142,79.0162,41.2044,35.3912,33.3624,86.8312,128.232,72.3388,143.316,84.1984,110.31,69.5371,90.6221,65.6404,88.2147,94.6238,28.9933
2014-07-21,20.7015,38.0185,29.8139,69.4,0.441352,71.96,19.9623,53.32,80.6108,71.6613,22.3083,38.218,42.1252,52.6552,118.934,46.274,13.2416,243.136,148.025,39.9894,40.978,74.7235,17.988,65.81,77.8656,41.2044,35.0719,33.221,86.8854,128.595,72.725,140.725,84.4508,110.9,69.7744,91.2444,65.4636,88.7466,94.7093,28.624
2014-07-22,20.8758,38.0185,30.0695,69.27,0.439552,72.26,20.0369,53.6,81.5611,72.4923,22.4088,38.2533,42.44,52.7196,119.783,46.6149,13.2416,243.476,150.818,40.2243,41.1836,75.4086,18.042,66.495,76.8436,41.3874,35.17,33.7041,86.7454,132.451,72.6111,140.947,85.4558,112.13,70.0769,92.1378,66.6136,89.0224,95.0228,28.571
2014-07-23,21.4191,38.0537,30.1501,71.29,0.430238,72.04,19.8326,53.6,81.3394,72.403,22.3347,38.5584,42.2058,53.1575,120.681,46.8752,13.2416,241.537,152.406,40.2085,41.6642,75.9388,17.907,66.8914,76.1128,41.4932,35.3218,33.8769,85.4096,132.618,72.1733,140.354,85.1661,109.52,70.5622,93.0585,67.1895,87.9983,94.5479,28.8784
2014-07-24,21.3834,37.6491,30.0416,74.98,0.430957,72.79,19.9455,54.06,81.3472,72.1825,22.3006,38.2738,42.2778,53.2546,122.158,47.0089,13.3291,242.164,151.916,40.4128,41.5879,74.5854,17.9305,67.0406,76.1128,41.5674,35.8811,34.4375,82.7817,134.1,71.7284,140.511,84.5569,107.51,70.5836,93.7374,66.7934,88.79,94.7568,29.1876
2014-07-25,21.5253,37.7371,29.796,75.19,0.423258,72.62,20.0555,54.89,81.2707,71.3384,22.1902,37.6345,42.2372,52.7672,121.73,46.8821,13.3054,240.281,151.151,40.4217,41.5409,74.8099,16.2005,66.9013,76.4049,41.3112,35.4815,33.7041,82.6258,134.168,71.5456,139.695,84.4665,106.49,69.8454,92.8264,66.5402,87.7373,93.6604,29.6195
2014-07-28,21.824,37.288,29.8429,74.92,0.4216,72.7,20.0183,54.0,81.2707,72.2377,22.1239,38.0306,42.1048,52.4462,121.05,47.0266,13.225,241.455,151.651,40.4217,41.2687,74.922,16.0205,66.9327,76.4541,41.3023,35.7948,33.543,82.0823,134.129,71.1033,138.633,83.6118,106.36,70.6477,92.5933,65.9739,87.8322,92.4624,29.3231
2014-07-29,21.683,37.2107,29.5903,73.71,0.423028,72.27,19.8533,54.83,81.15,70.9953,21.8526,37.8129,42.5482,51.931,120.232,46.5913,13.0904,240.022,151.288,40.3743,41.0338,73.9906,16.0,66.856,76.4866,41.6049,35.651,33.6668,82.4936,133.59,70.062,137.866,82.7491,105.7,70.0837,92.0188,65.598,87.2441,93.1731,30.0172
2014-07-30,21.6328,36.9577,29.6645,74.68,0.430238,71.89,19.7914,56.25,81.4228,69.8804,21.6925,38.0366,42.1834,51.8083,121.38,46.8065,13.2977,240.216,151.475,40.8105,41.5165,74.6113,16.1255,67.5018,76.5899,41.9758,36.3422,33.7738,81.4775,134.276,70.2819,138.887,82.6459,105.68,69.8853,92.092,65.5399,86.5552,92.6695,29.7748
2014-07-31,21.0709,36.6003,28.8728,72.65,0.416437,69.25,19.483,54.25,79.6693,68.2781,21.2807,37.0421,41.2107,50.5184,118.306,45.8192,13.0138,232.528,148.976,39.873,40.6207,73.3006,15.6495,66.7531,75.4784,41.4378,35.2107,33.2495,79.4,131.754,68.6085,136.249,81.6801,104.12,66.9698,89.832,63.8894,85.1061,89.2532,31.4684
2014-08-01,21.1882,36.3453,28.5763,72.36,0.4209,68.94,19.3043,53.48,79.5193,68.6524,21.3967,37.1421,41.2551,50.2025,118.186,44.872,12.7831,231.556,146.752,39.4448,39.9452,72.4299,15.353,65.8434,75.272,41.2143,35.053,32.952,79.2165,131.843,68.4141,137.302,81.349,104.05,66.8754,88.8966,62.4959,84.7425,88.1122,31.4988
2014-08-04,21.0689,36.7771,29.0084,73.51,0.420063,68.77,19.4388,54.9,79.7252,69.3076,21.3158,37.712,41.4446,50.992,118.186,45.0086,12.8419,233.034,148.005,39.944,40.1469,72.7763,15.6825,66.0741,75.2797,41.4932,35.2246,33.1877,80.2335,132.775,68.2575,136.892,81.6654,103.67,67.773,89.083,63.4874,86.1005,91.1724,31.8414
2014-08-05,20.9645,36.533,28.5535,72.69,0.420261,68.97,19.2817,54.3,79.4575,68.2298,21.0669,37.3608,40.6978,50.3609,116.947,44.543,12.8008,229.744,146.005,39.4802,39.772,71.6891,15.616,66.0741,74.5776,41.2558,35.1145,32.9805,79.987,131.716,68.1673,135.545,81.3894,104.82,66.4669,86.8308,61.7518,84.0595,88.5873,32.0535
2014-08-06,20.928,36.2448,28.6208,72.47,0.419804,68.23,19.2523,53.89,80.1616,68.661,20.9704,36.8361,40.6228,50.5601,116.987,44.6766,12.9696,231.982,146.3,39.4882,39.9785,71.5093,15.6945,66.4783,74.609,41.6583,35.2146,33.1268,79.9781,128.635,67.66,137.81,81.016,102.89,66.995,87.3995,62.4243,84.446,86.9466,32.7005
2014-08-07,20.9261,36.6607,28.4873,73.17,0.415468,67.83,19.1973,53.75,79.5398,66.7752,20.7918,37.1048,40.4128,49.9309,116.369,44.4221,12.9019,231.206,145.722,39.2069,39.912,71.2263,15.5725,66.4371,74.4821,41.5021,34.8577,32.9471,80.3421,128.566,67.9604,138.127,80.9913,104.18,66.5155,87.3448,61.6377,83.9982,86.4867,32.6062
2014-08-08,20.9853,36.6335,28.7926,73.06,0.452184,68.39,19.3289,54.44,80.4568,67.4985,21.0133,37.3804,41.0746,50.4521,117.966,44.764,12.9696,234.866,148.466,39.4448,40.236,71.7705,15.84,68.0544,74.6729,43.0607,35.1789,33.3359,81.3947,130.822,69.2644,138.991,81.9572,104.9,67.5085,88.8695,62.983,85.0984,87.9013,32.9853
2014-08-11,21.2601,36.6335,28.7582,73.44,0.449759,68.97,19.483,54.87,80.5215,67.2868,20.945,37.7276,41.1524,50.5343,117.736,44.7454,12.9873,235.372,148.623,39.352,40.187,71.9095,15.9165,68.4282,74.6581,43.1793,35.1789,33.4439,82.3545,131.098,69.6016,139.695,82.7284,105.05,67.2906,88.7533,62.5751,85.7299,88.3174,32.8282
2014-08-12,21.2551,36.9041,28.5026,72.83,0.449759,68.785,19.4232,52.75,80.0969,67.583,20.8219,37.3961,41.4217,50.7741,116.857,44.7708,12.9794,237.23,148.525,39.2661,40.2291,71.4528,15.966,68.4626,74.6818,43.1537,35.0273,33.4233,82.2194,130.802,69.4157,138.737,82.8119,104.75,67.1282,88.331,62.2794,84.6752,86.9893,32.6339
2014-08-13,21.5382,37.3777,29.1224,73.77,0.452424,69.79,19.4566,52.82,80.9883,68.6696,20.9166,37.9355,42.0176,50.5323,118.156,45.0636,13.0138,238.839,148.564,39.4368,40.4866,72.1477,16.314,68.6264,74.9995,43.1715,35.2653,33.1749,82.8724,133.413,70.4307,139.932,83.5518,106.05,67.5386,88.6734,62.6437,84.4904,86.71,32.9558
2014-08-14,21.5953,37.542,29.1269,74.3,0.447342,70.05,18.9479,53.51,81.2001,68.9307,21.3011,38.3504,42.6934,51.0335,118.584,45.2728,13.0728,240.158,148.858,39.7427,40.8008,72.4576,16.6605,69.2368,74.7614,43.656,35.289,32.9079,83.2759,133.727,70.5172,140.196,84.5225,107.93,67.5386,88.2607,62.0861,83.1511,84.7749,33.5155
2014-08-15,21.7027,37.9822,29.0801,73.63,0.453124,70.07,18.8625,53.63,80.5313,68.6373,21.2388,38.1455,42.5703,50.7404,118.356,45.0882,12.9873,240.436,148.162,39.6076,40.4582,72.5956,16.6815,69.0975,74.8658,43.302,35.2107,33.0326,83.3331,133.463,70.4018,138.887,84.7446,107.09,67.4978,88.3836,62.4321,83.6354,86.5124,33.5793
2014-08-18,21.9618,38.2538,29.528,74.59,0.459283,71.06,19.0205,54.38,81.7502,69.3704,21.3832,38.4367,42.4324,51.1683,118.844,45.4704,13.1826,243.987,150.436,39.9855,41.1161,73.0504,16.7265,69.0132,75.2326,43.6907,35.8602,33.3241,84.296,135.346,71.1704,141.207,86.2272,108.66,67.8303,88.5143,61.4415,84.9066,85.9757,34.1498
2014-08-19,22.2675,38.6788,29.7477,75.29,0.462957,72.05,19.0275,54.96,81.9562,70.322,21.4593,39.1301,42.7869,51.8439,119.163,45.7336,13.1826,245.389,149.966,40.1217,41.2756,72.5221,16.7565,72.8443,75.3909,44.6193,35.8414,33.5529,84.5514,135.797,71.1033,141.112,86.744,109.19,67.808,89.4488,61.8842,85.9009,87.2773,34.7231
2014-08-20,22.2762,38.3564,29.663,74.81,0.460083,71.02,19.0805,55.39,82.1631,70.286,21.4231,38.9673,43.2016,51.7181,119.043,45.7956,13.2416,247.794,150.024,40.1137,41.3588,72.2748,16.789,74.9257,75.1864,45.3185,36.0248,33.5127,84.8888,138.338,71.8904,142.784,87.7137,110.73,67.9539,89.3591,62.3403,86.238,87.4957,34.6102
2014-08-21,22.2782,38.5849,29.514,74.57,0.455881,71.73,19.2219,55.71,82.9339,70.5746,21.3695,38.8977,42.7442,51.7329,118.614,46.4803,13.7876,248.985,150.936,40.4601,42.4121,72.6135,16.6455,75.2554,75.4587,45.6122,36.0398,33.2731,85.094,138.181,72.0191,143.172,87.9544,110.87,67.666,89.6526,62.7142,85.9108,87.4178,34.1379
2014-08-22,22.4409,38.5245,29.52,74.57,0.456099,72.04,19.0353,59.8,82.6122,70.5833,21.4437,39.0654,42.9758,51.9786,118.026,46.4734,13.764,248.773,151.22,40.3733,42.2946,72.1904,16.5795,75.1554,75.3909,45.4926,36.1984,33.1925,84.5593,138.221,71.7318,141.652,87.8729,110.83,67.1342,89.0927,62.1403,85.5727,86.6521,34.2784
2014-08-25,22.4901,38.541,29.4218,75.02,0.456818,71.82,19.0735,59.23,82.725,70.9687,21.4368,39.5381,43.384,52.3164,118.604,47.1444,13.9035,254.07,153.327,40.5865,42.8781,73.1715,16.701,75.2957,75.383,45.64,36.5267,33.489,85.094,139.29,71.9203,141.921,87.7766,111.57,67.3082,89.6009,62.5751,86.5285,88.0439,34.3422
2014-08-26,22.3462,38.4103,29.2998,75.96,0.464877,71.53,19.1551,59.64,82.8918,71.7087,21.6604,39.4577,43.7248,52.3848,117.526,47.4618,13.9329,256.738,153.327,40.6733,43.2922,73.6501,17.0915,75.6509,75.1214,45.5371,36.2827,33.4105,85.1541,139.368,71.6952,140.891,87.7059,111.79,67.912,89.8848,62.3723,87.1731,89.2361,34.2784
2014-08-27,22.6211,38.2891,29.0447,74.63,0.459633,71.55,19.1472,59.58,82.7171,72.7695,21.8663,39.4194,43.782,52.5423,116.907,47.3449,13.822,254.53,153.709,40.5007,43.069,73.9142,17.159,75.8491,75.5542,45.4837,36.3957,33.4665,85.5448,139.28,71.74,141.533,87.8974,111.47,67.8372,90.1422,62.7509,87.1898,88.571,34.1909
2014-08-28,22.6459,38.2967,28.9112,73.86,0.463427,71.37,19.1904,58.29,82.4877,72.736,21.7832,39.3498,43.5784,52.6345,116.897,46.999,13.6609,252.377,153.572,40.3496,42.6754,74.1734,17.001,76.3781,75.7942,45.5015,36.0912,33.4183,85.6227,138.417,71.5392,140.891,87.6882,110.5,67.8654,90.2329,62.463,86.4801,88.3925,34.4138
2014-08-29,22.7029,38.7677,29.0128,74.82,0.464877,71.9,19.2965,59.09,83.1242,73.0232,21.7891,39.1242,43.6598,53.0129,117.037,47.2368,13.7326,253.681,154.855,40.5786,42.8947,74.4097,16.952,77.1936,75.4577,45.4747,35.9684,33.4183,85.9641,138.348,71.4852,140.725,87.8729,110.25,67.7915,90.7284,62.898,86.3763,89.6276,34.5022
2014-09-02,22.8775,38.4776,29.3252,76.68,0.465925,72.1,19.214,59.85,82.827,72.7793,21.6925,38.9761,43.4275,53.1099,119.493,47.4107,13.8848,252.368,155.425,40.6822,43.1512,75.1604,17.119,75.6352,74.7142,45.5598,36.3015,33.2779,85.8535,138.201,71.6882,140.036,88.6766,109.09,67.1282,89.4049,62.1248,85.1438,87.8386,33.9317
2014-09-03,21.9147,38.3662,29.3695,75.83,0.470418,72.43,19.3377,59.03,83.1506,73.1153,21.7969,39.2861,43.9299,53.5003,120.441,47.4303,13.7787,254.225,155.288,40.6644,43.3753,75.6678,16.95,73.8521,74.9877,45.8219,36.0912,32.9805,85.4678,137.946,71.6592,140.567,89.0067,109.51,67.5513,89.6185,62.6505,85.2278,87.8653,34.2754
2014-09-04,21.7332,38.6221,29.5498,75.95,0.478757,72.455,19.2395,59.08,83.2154,73.3414,21.7765,39.3057,43.6405,53.5617,120.571,47.4382,13.7876,254.605,155.679,40.6822,43.575,76.9129,17.2975,74.6245,74.8855,46.4242,36.5951,33.1395,85.7667,137.533,71.3057,140.63,89.5195,109.07,67.0397,88.8772,61.8359,83.2341,85.322,34.4855
2014-09-05,21.9215,39.1749,29.781,77.26,0.477339,73.13,19.3043,59.81,83.6753,73.9263,21.9863,39.592,44.4354,53.9807,121.3,47.6003,13.7119,255.398,155.405,40.7444,43.435,77.5484,17.319,76.0199,74.9306,46.8593,37.5659,33.4802,85.536,138.76,71.7703,141.374,89.8998,108.41,67.6525,89.2887,62.2233,84.1158,85.7856,34.7369
2014-09-08,21.7873,39.6545,29.9728,77.89,0.472984,73.39,19.267,60.36,83.39,74.0593,21.7969,39.3302,44.343,54.2135,121.65,47.5816,13.9939,255.122,155.709,40.6042,43.2256,78.1422,17.117,75.3615,74.4734,46.3668,37.7305,33.3575,85.0486,138.927,71.4937,141.271,89.6925,111.3,66.6371,88.4343,61.2018,82.319,82.6941,35.0235
2014-09-09,21.7046,39.9027,29.4916,76.67,0.467024,72.42,19.1973,59.66,83.183,74.6091,21.6749,40.3051,43.9846,53.743,120.681,46.9264,13.8131,252.09,153.357,40.2845,42.5688,77.2178,16.4875,73.7923,73.3383,45.9267,37.4726,33.1228,84.6363,139.084,70.9087,140.298,89.7024,111.48,66.3784,87.7175,61.1469,81.9235,82.6068,34.7713
2014-09-10,22.3681,39.968,29.5638,77.43,0.468651,72.33,19.2523,60.7,84.1303,73.8169,21.8311,40.4756,44.1328,54.0282,120.301,47.0531,14.0036,253.188,155.502,40.6398,43.0426,78.1859,16.5665,74.0593,74.8765,46.2353,37.7632,33.1612,83.4752,138.77,70.8316,140.567,89.6326,111.49,65.9836,87.1019,61.1738,82.143,83.1882,34.2784
2014-09-11,22.4655,40.1048,29.4487,77.92,0.463927,72.42,19.4467,61.21,83.7792,73.6717,21.9707,40.9415,43.969,54.3611,120.152,47.4814,14.1814,252.145,156.493,40.697,43.3753,78.4738,16.526,74.0346,74.8431,45.9683,37.4647,32.6939,83.2177,138.476,71.1171,140.947,89.9195,110.99,66.1343,86.7811,61.4746,82.2843,84.0536,33.702
2014-09-12,22.5168,39.842,29.1394,77.48,0.457078,70.98,19.43,59.25,83.8018,72.9139,21.8233,40.9641,43.5655,54.4364,120.132,47.6966,14.371,252.552,158.364,40.7848,43.5017,78.8035,16.5595,73.7177,75.147,45.8724,37.4726,32.415,82.7639,138.623,70.9385,140.14,89.3142,110.38,65.2825,85.9599,60.7555,80.5348,82.6143,32.9254
2014-09-15,22.5108,39.4551,28.977,74.58,0.450807,70.27,19.3515,57.57,83.9214,72.7847,22.1873,41.0014,43.5478,54.37,119.263,47.6229,14.3276,250.937,159.05,40.9733,43.4439,78.4291,16.1945,74.1691,75.2543,46.0138,37.3715,32.1775,82.6327,139.604,71.0507,140.417,89.3408,109.83,65.6277,87.0757,61.4908,81.1891,83.1056,33.5597
2014-09-16,22.3393,39.9027,29.3327,76.08,0.457537,70.73,19.4732,57.61,84.8393,73.7401,22.2829,41.4731,43.8914,54.8801,119.523,47.6602,14.3022,251.878,159.11,41.2624,43.4841,78.9315,16.388,74.9051,75.4774,46.5082,37.1801,32.253,82.6327,140.86,71.2083,141.977,90.0874,110.7,66.4057,87.5828,62.5336,82.6925,85.8103,33.4261
2014-09-17,22.499,39.6955,29.5573,76.43,0.457787,67.3,19.4566,57.45,85.0894,73.5975,22.5035,42.194,43.808,54.9693,120.441,47.9147,14.3553,253.079,159.766,41.4223,43.5115,79.0417,16.2,75.6911,75.3004,46.6428,37.3259,32.3561,81.951,142.116,71.7188,142.302,91.4846,111.09,66.1673,87.4424,62.4484,81.3977,85.7941,33.4301
2014-09-18,22.5452,39.8322,29.7557,77.0,0.464627,67.91,19.4732,57.66,86.023,74.139,22.6734,42.0753,44.1255,55.537,120.95,48.7183,14.5849,256.036,162.461,41.9986,44.5638,79.3903,16.25,76.4124,75.261,46.8939,37.5332,32.525,82.2273,142.744,72.3563,143.172,91.3225,111.77,65.8455,86.9976,61.9296,82.303,85.6298,33.1061
2014-09-19,22.3601,40.5491,30.1606,77.91,0.456099,66.94,19.4566,58.24,86.5407,74.2805,22.5406,41.7987,44.2585,55.4875,120.093,48.5562,14.5084,254.614,160.971,42.0933,44.415,78.9951,16.566,76.6224,75.9692,46.8435,37.4587,32.6732,80.786,143.666,72.4387,143.61,91.294,112.49,66.1947,87.4872,62.3886,81.3167,85.1178,33.6018
2014-09-22,22.3816,40.1586,29.7557,76.8,0.451525,67.2,19.2817,57.32,86.4446,74.254,22.3796,41.5516,44.3206,55.1131,118.754,48.3931,14.5772,251.436,160.197,41.7292,44.0469,78.2523,16.225,76.2476,75.625,46.2976,36.957,32.0439,79.5174,142.293,71.0884,142.474,90.5826,111.8,65.7998,86.5714,61.7025,80.1484,82.9678,32.6329
2014-09-23,22.7356,39.7307,29.4522,78.29,0.449589,67.79,19.0735,56.81,86.1073,73.2595,22.2829,40.7366,44.1031,55.005,118.116,48.4177,14.5939,249.484,160.011,41.0996,43.8815,77.6407,16.1815,75.9159,75.2837,46.0049,36.6863,31.7641,78.7992,140.183,70.1042,142.136,89.9922,110.76,65.4497,86.2515,61.1091,80.43,82.2239,32.1086
2014-09-24,22.5364,40.1742,29.8129,78.54,0.452284,69.03,19.2886,57.66,87.0653,74.628,22.4752,41.7899,44.1634,55.2022,120.351,48.9679,14.7067,252.498,162.382,41.1214,44.2319,78.2037,16.4105,77.1857,76.4866,46.443,37.0184,32.3463,79.7453,141.822,70.4353,141.652,90.729,111.77,65.3077,85.8038,60.9612,80.4133,83.2946,32.0261
2014-09-25,21.6772,39.2872,29.1569,77.22,0.44241,67.71,18.9479,55.92,85.8318,72.9139,22.2302,41.0484,43.6356,54.6939,117.946,47.787,14.424,246.767,159.158,40.5559,43.1512,77.1334,16.0965,76.2574,75.8109,45.9594,36.5167,31.8338,78.4204,141.065,69.3614,139.568,89.4675,110.53,64.2389,84.5749,60.0693,79.5869,81.8362,31.9495
2014-09-26,22.3176,39.6008,29.2888,78.79,0.443278,68.355,19.3043,56.56,85.8318,73.2663,22.0351,41.89,43.4506,54.6108,118.316,48.1151,14.5772,257.182,160.031,40.9161,43.5917,77.895,16.1605,77.0375,76.2436,46.0533,40.982,32.2855,79.107,144.353,70.0384,140.012,90.6465,111.88,65.0432,85.1269,60.4974,81.5203,83.0817,32.2254
2014-09-29,22.1738,39.6302,29.2843,79.0,0.44241,69.22,19.3996,57.23,85.3796,73.192,22.0731,41.4163,43.4646,54.4929,118.944,47.9324,14.5605,253.773,158.913,40.775,43.2256,77.7827,16.091,77.0729,77.4662,46.2007,40.8074,32.3247,78.672,144.186,70.2091,138.872,90.6102,111.96,64.3605,84.4841,60.279,81.3749,83.0743,31.9917
2014-09-30,22.3176,39.5597,29.3143,79.04,0.440932,69.19,19.5832,57.53,85.4217,72.9719,21.9268,40.8778,43.37,54.0836,118.654,47.8616,14.5939,251.997,158.707,40.9161,43.0337,77.4541,16.122,76.1269,76.3321,45.8298,40.8451,32.4101,78.0436,145.324,69.9017,139.956,90.5286,110.76,64.1028,83.6258,59.2585,80.1246,80.7532,32.0976
2014-10-01,21.9667,39.1662,28.8768,76.55,0.43667,67.54,19.4742,56.73,83.5861,71.8112,21.6136,40.5012,42.9526,54.2749,116.558,47.4883,14.3974,248.081,156.219,40.4355,42.4366,75.8604,15.873,75.5263,75.8325,45.5529,40.1589,32.0469,76.921,141.419,68.8061,137.438,88.3199,108.39,63.2917,82.4701,58.0795,77.8849,78.9824,31.2503
2014-10-02,22.1265,39.0469,28.9391,77.08,0.434752,67.06,19.4988,56.64,83.2241,71.8283,21.5471,40.1069,43.0544,54.0669,116.149,47.0668,14.4504,248.329,158.119,40.547,42.5619,76.3549,15.9205,76.54,75.7765,45.9267,40.8908,31.9752,76.768,140.193,68.4018,137.215,88.5891,107.98,63.5903,82.07,57.8428,77.0408,79.1524,30.6869
2014-10-03,22.0644,39.3302,29.2066,77.44,0.4357,68.4,19.6932,58.46,84.249,72.7754,21.6671,41.5378,43.8254,54.7692,118.346,48.232,14.8001,251.056,162.598,41.0996,43.4498,76.0312,16.137,77.6175,76.3745,46.4094,41.345,32.5937,76.7522,141.782,68.843,138.753,91.4198,109.87,64.0153,82.51,57.9007,77.1337,78.7562,30.6368
2014-10-06,22.0644,39.3302,29.2828,77.56,0.433172,67.67,19.4575,58.3,84.0303,71.9877,21.629,40.9121,43.5894,54.7276,117.596,48.1367,14.8001,250.289,162.098,41.0444,43.4165,75.7204,16.11,77.3869,75.5542,46.4172,40.8531,32.2737,77.2307,140.644,69.0243,137.764,91.24,109.79,64.4237,82.7577,58.0505,77.6556,77.545,30.6612
