Date,AAPL.US,MSFT.US,GOOGL.US,META.US,JNJ.US,UNH.US,PFE.US,JPM.US,BAC.US,BLK.US,GS.US,AMZN.US,HD.US,MCD.US,CAT.US,LMT.US,HON.US,XOM.US,CVX.US,COP.US
2013-05-14,13.6443,27.6181,22.0974,27.07,66.7737,50.9609,20.9079,38.5579,11.3473,209.201,130.973,13.4165,62.1555,77.5607,66.7819,77.5106,57.6828,59.9949,83.301,46.049
2013-05-15,13.1821,27.8848,22.8144,26.6,67.2906,50.8624,21.0191,39.2201,11.4298,212.76,131.933,13.328,62.6078,78.1349,66.3627,78.3975,58.2153,60.0814,82.6592,45.5813
2013-05-16,13.3595,28.0734,22.5154,26.13,67.1424,51.302,20.8005,39.1277,11.361,209.904,130.933,13.206,61.6981,77.5006,66.193,78.3613,57.6635,59.7245,82.4788,45.5891
2013-05-17,13.3182,28.722,22.6473,26.25,67.6356,51.8774,20.5926,40.1465,11.4219,213.962,134.099,13.495,61.7865,77.8232,66.8716,80.1714,59.1452,60.4248,82.908,46.2307
2013-05-20,13.6147,28.8958,22.631,25.76,67.572,51.647,20.4092,40.1387,11.4887,212.743,134.706,13.3815,61.708,77.8232,67.3778,80.294,58.9851,60.9256,83.8336,46.7554
2013-05-21,13.5151,28.7062,22.5921,25.66,68.0191,51.9031,20.4677,40.7045,11.4298,214.535,136.255,13.443,63.2743,78.2795,67.2011,80.605,58.7056,61.1075,84.6022,46.9593
2013-05-22,13.5664,28.506,22.1552,25.16,67.9171,51.4169,20.8356,41.1683,11.3198,209.849,135.098,13.148,64.0612,77.9737,66.8963,80.2392,58.2974,60.7068,83.9349,46.2897
2013-05-23,13.59,28.1291,21.9903,25.06,67.4632,51.4843,20.702,40.9541,11.2343,207.99,133.442,13.09,63.4341,77.4328,66.3252,80.1017,58.0401,60.4422,84.2568,46.3283
2013-05-24,13.6847,28.2296,21.7542,24.31,67.159,51.2328,20.6522,41.1947,11.2599,208.379,134.568,13.087,63.5009,76.8663,65.7589,80.659,58.0768,60.2731,84.2901,46.136
2013-05-28,13.5684,28.846,21.9523,24.1,67.773,52.2925,20.6288,41.9129,11.3532,212.021,136.676,13.3645,64.1653,77.5911,65.7411,81.184,58.4281,60.8342,84.9396,46.3631
2013-05-29,13.6777,28.7298,21.6296,23.32,66.2559,52.2991,20.1115,41.9699,11.4651,208.583,138.519,13.2765,63.8994,75.9171,65.973,80.8553,57.7197,60.6358,84.3155,46.3197
2013-05-30,13.8807,28.8547,21.6903,24.55,66.5217,53.3801,20.0871,42.6989,11.7626,209.59,139.793,13.3415,63.862,74.9798,65.9128,81.5253,58.1862,60.6407,84.054,45.9515
2013-05-31,13.8247,28.752,21.7018,24.35,65.1174,51.7057,19.365,41.9061,11.6154,205.321,137.823,13.46,63.2339,74.5963,65.4521,80.5962,57.4699,59.5758,82.4701,45.2547
2013-06-03,13.855,29.3169,21.6126,23.85,65.5292,51.8454,19.7349,41.8314,11.525,204.692,139.127,13.344,63.5696,75.6673,65.6997,80.3087,57.7547,60.2254,83.3673,45.8103
2013-06-04,13.8118,28.8204,21.4,23.52,65.0566,51.4843,19.6685,41.4846,11.361,203.204,137.499,13.285,61.9082,75.983,65.539,80.0292,56.9393,59.7848,82.627,45.5088
2013-06-05,13.6827,28.6476,21.415,22.9,64.731,50.9773,19.5416,40.7115,11.1459,197.55,134.628,13.3585,60.6716,74.4801,64.3916,78.8979,56.1801,59.036,81.6867,45.4586
2013-06-06,13.4778,28.7981,21.5379,22.97,65.3361,51.1197,19.9886,41.07,11.2343,200.302,135.785,13.3915,62.4155,74.6798,64.074,79.4974,56.8825,59.4163,81.0216,45.675
2013-06-07,13.5802,29.3811,21.9136,23.29,65.6822,51.6542,20.0939,41.6595,11.3875,208.657,141.184,13.8435,63.6108,75.9171,64.5702,81.7717,57.9226,60.2215,81.7785,45.9815
2013-06-10,13.4914,29.22,22.1751,24.33,65.8607,52.5719,20.172,41.7312,11.3198,209.488,142.448,14.0535,62.7963,76.882,63.9201,81.2497,57.6302,60.0027,82.4271,45.8905
2013-06-11,13.4502,28.6974,21.9156,24.03,65.5117,52.7807,20.2111,41.0631,11.1676,205.68,138.881,13.739,62.6991,75.8758,63.708,80.7032,57.2502,59.568,81.5971,45.675
2013-06-12,13.2866,28.8302,21.7207,23.77,64.779,52.6943,20.2179,40.8235,11.1185,200.349,137.636,13.5835,61.7208,75.8837,63.4683,81.5323,56.6355,59.0944,80.5905,44.9163
2013-06-13,13.4018,28.5998,21.8459,23.73,65.6822,53.1931,20.6786,41.5848,11.2432,202.854,141.017,13.7895,61.8258,76.3804,64.9431,82.2357,57.3571,60.1409,81.7434,45.4866
2013-06-14,13.2196,28.336,21.7969,23.63,65.6822,52.9013,20.6853,40.7841,11.1264,200.839,138.538,13.6995,61.8758,76.0243,63.9743,82.0257,57.2652,59.6477,80.8167,45.0285
2013-06-17,13.2796,28.8302,22.076,24.02,66.2383,53.3762,20.7371,41.3401,11.2432,205.497,139.577,13.903,61.5107,76.2712,64.0119,82.4653,58.3824,60.2604,81.4313,45.7002
2013-06-18,13.2726,28.8128,22.4342,24.21,66.806,54.4579,20.9079,41.5387,11.2933,205.895,139.616,14.088,62.3615,77.0492,64.4913,82.9058,59.2196,60.5327,81.6526,45.8171
2013-06-19,13.0027,28.4933,22.4357,24.31,65.643,54.1142,20.6932,41.1103,11.2255,199.896,137.392,13.908,61.3439,76.3224,64.2634,81.4528,58.3623,59.9239,80.9553,45.5281
2013-06-20,12.8125,27.587,22.0385,23.9,63.9112,52.9013,20.3653,40.2861,10.9692,187.67,132.178,13.672,59.6777,74.7634,63.4614,80.0055,56.8893,58.6411,79.2455,44.4738
2013-06-21,12.7131,27.3983,21.9435,24.53,64.3594,52.9858,20.2393,39.8851,10.8003,185.185,131.148,13.668,59.6353,75.1037,63.4032,80.0212,57.314,58.9213,79.8922,44.5347
2013-06-24,12.3749,27.7763,21.6665,23.93,65.4518,53.6099,19.7036,39.0904,10.4674,182.874,128.229,13.5305,59.3851,75.148,62.1819,79.0794,56.1424,58.2628,78.4895,43.7898
2013-06-25,12.3769,27.7335,21.5768,24.25,66.0264,52.8435,19.9036,39.9795,10.7836,188.059,130.169,13.6045,59.8993,75.329,62.8025,78.9587,56.8736,58.6801,78.9011,44.1443
2013-06-26,12.2349,28.2932,21.7622,24.16,67.2925,53.7141,19.9817,40.3027,10.8622,192.141,128.963,13.8785,61.1329,76.3479,62.6239,80.557,58.4122,59.1343,79.3829,44.5115
2013-06-27,12.106,28.5159,21.8479,24.66,67.0767,54.8019,20.0413,40.8018,11.0723,196.615,130.571,13.8775,61.6167,76.9754,63.2809,81.7717,58.744,59.2908,79.7409,44.5213
2013-06-28,12.2606,28.4542,21.9296,24.88,66.4197,54.5026,20.0735,40.5247,10.9515,191.265,128.611,13.8845,62.8935,76.4699,62.9208,82.6056,58.1145,59.9006,79.5009,44.6371
2013-07-01,12.5799,28.3029,22.1169,24.81,67.013,54.422,19.7544,40.2939,11.0056,190.673,129.032,14.105,62.1024,77.1023,63.0984,82.3083,58.8291,59.4619,80.0052,45.1765
2013-07-02,12.8639,27.955,21.9783,24.41,66.9698,54.1218,19.6968,40.8273,10.978,191.237,128.346,14.1865,62.4558,77.1869,62.9129,81.0378,57.0444,59.6876,80.0521,45.5901
2013-07-03,12.9349,28.0138,22.081,24.52,67.1316,54.3469,19.6646,40.8067,10.9191,190.081,127.964,14.2015,62.7963,77.5153,62.4354,81.6391,57.5041,59.7187,80.0052,45.6268
2013-07-05,12.8302,28.1809,22.2563,24.37,67.9711,54.8662,19.8889,41.7459,11.1185,191.561,130.326,14.294,63.2506,77.1338,62.6545,82.7527,58.6407,60.2983,80.964,45.9746
2013-07-08,12.7591,28.2745,22.5453,24.71,68.5271,56.0221,20.0003,42.2971,11.3021,191.395,130.825,14.5295,63.9994,77.1515,63.4614,83.1481,59.0862,60.7476,81.4488,46.5111
2013-07-09,12.9829,28.2932,22.5493,25.48,68.7537,56.3611,20.1603,42.4464,11.5172,196.09,133.462,14.5765,64.389,77.235,65.0911,83.4513,59.6119,61.4624,82.8006,46.8512
2013-07-10,12.9339,28.5832,22.5681,25.8,69.0331,56.1266,20.2266,42.3953,11.3777,197.116,132.531,14.6165,64.1456,77.2282,64.806,84.9455,59.4823,61.1211,82.5753,46.8725
2013-07-11,13.1338,29.396,22.9228,25.81,69.3646,56.6831,20.4599,42.6409,11.4976,200.958,134.118,14.983,64.5136,77.8526,66.1328,86.1513,60.4824,61.4205,83.1498,47.4532
2013-07-12,13.1112,29.3811,22.9917,25.91,69.6108,56.3859,20.4873,42.5053,11.7293,200.848,136.146,15.3775,65.0682,78.4645,66.4899,85.7118,60.3344,61.5062,83.342,47.8388
2013-07-15,13.1388,29.7944,23.0335,26.28,69.9284,56.0686,20.4736,42.4464,11.8127,200.886,138.607,15.3285,64.9552,77.8222,66.6675,87.105,60.2827,61.4061,83.7585,48.1481
2013-07-16,13.2244,29.8742,22.9069,26.32,69.9284,55.4809,20.3965,42.5397,11.8481,199.802,136.274,15.3435,64.8071,77.9254,67.2534,85.7726,60.0821,61.439,83.3927,47.9219
2013-07-17,13.2284,29.4389,22.8811,26.65,69.7235,54.9185,20.3965,42.7392,12.1811,202.725,137.332,15.4345,64.9827,77.3226,66.1101,86.8921,60.3815,61.5441,83.5438,48.3712
2013-07-18,13.2716,29.1927,22.6848,26.18,69.749,58.4989,20.257,43.585,12.5602,207.676,139.528,15.2055,64.6442,77.3806,65.8427,87.8958,60.774,62.151,84.2988,48.6902
2013-07-19,13.0628,25.8629,22.334,25.88,71.3445,59.2474,20.6853,43.4249,12.5512,209.026,139.803,15.2615,64.5401,77.4544,65.7865,88.0371,61.2108,62.6703,85.245,49.214
2013-07-22,13.1043,26.3671,22.6853,26.05,71.3847,59.8514,20.8708,43.7344,12.6995,212.974,141.391,15.174,64.6305,75.3742,66.0558,88.1067,60.8202,62.4456,85.3298,49.0826
2013-07-23,12.8785,26.2116,22.5134,26.13,71.4925,60.2751,20.9206,43.8228,12.7172,212.16,141.391,15.053,64.7845,74.7399,65.6889,89.807,60.9883,62.6877,85.4917,49.3038
2013-07-24,13.5408,26.323,22.4909,26.51,71.4446,60.141,20.8229,43.7924,12.5178,211.439,140.351,14.947,64.8483,74.6631,64.0898,90.7342,60.8009,62.5507,84.9152,48.9057
2013-07-25,13.4798,25.854,22.1124,34.36,71.6103,60.217,20.7567,43.6892,12.621,212.188,141.107,15.17,63.8139,75.3044,63.0914,91.0177,60.6819,62.539,85.8389,48.9984
2013-07-26,13.5567,26.0466,22.054,34.01,71.8074,59.8761,20.8864,43.3434,12.5345,213.221,140.537,15.6005,63.6108,75.7195,63.0284,91.3915,60.7048,62.4193,85.7102,49.0042
2013-07-29,13.7656,25.9793,21.9773,35.43,72.1035,60.3565,21.0055,43.0624,12.3558,210.8,138.754,15.305,63.5559,75.5975,63.7682,91.3817,60.6206,61.9184,84.7709,48.6033
2013-07-30,13.9349,26.2342,22.1926,37.63,72.0731,59.9274,21.0992,42.7844,12.3558,210.293,138.146,15.1205,63.5009,75.983,63.8984,91.4642,60.7941,61.7746,84.491,48.3432
2013-07-31,13.9105,26.2263,22.1139,36.8,72.3272,60.406,20.9547,43.0958,12.4284,209.97,139.499,15.061,63.8463,75.7598,63.6834,91.4817,60.7809,61.7328,84.5592,48.3636
2013-08-01,14.0393,26.0858,22.5239,37.49,72.537,60.6634,20.8688,43.7187,12.7251,212.417,142.448,15.2785,63.5313,76.4699,64.8563,93.0329,61.9367,61.0617,84.9396,49.2798
2013-08-02,14.2189,26.2685,22.5821,38.05,73.0155,59.9189,21.0552,43.6833,12.6308,213.406,142.557,15.2105,64.8149,76.6253,64.7497,94.2672,62.0243,60.5502,83.9536,50.1301
2013-08-05,14.4318,26.11,22.5434,39.19,72.5625,60.8136,20.9263,43.3807,12.5945,212.76,143.144,15.0495,64.3557,76.7079,64.1845,94.54,61.9121,60.311,83.2912,50.1001
2013-08-06,14.3014,26.0143,22.333,38.55,72.5684,60.7309,21.0328,42.9062,12.4658,211.901,140.126,15.0375,64.6697,76.2309,63.3923,94.6449,61.6442,60.2312,82.7265,50.0267
2013-08-07,14.2929,26.4091,22.1856,38.87,72.4526,60.4678,20.9791,42.7618,12.3656,209.174,139.019,14.8455,63.6873,75.9515,63.3145,94.8656,61.2702,60.1486,82.8484,49.6024
2013-08-08,14.2662,27.0937,22.2359,38.54,72.2036,60.6814,20.8845,42.3953,12.4374,207.381,138.49,14.787,64.6618,75.7282,64.4883,94.9314,61.1653,60.4374,82.6923,50.0267
2013-08-09,14.0642,26.9334,22.1796,38.5,71.4446,60.4753,20.94,42.1566,12.2989,208.908,137.872,14.863,63.8002,75.4056,64.9126,94.4359,61.0278,60.1515,82.2876,49.8315
2013-08-12,14.4601,27.0769,22.058,38.22,71.1689,60.0252,20.9263,41.8265,12.2655,207.169,137.509,14.8345,63.9847,74.9571,66.3025,93.6775,61.1082,59.602,81.8428,49.2864
2013-08-13,15.1481,26.7343,21.9513,37.02,71.9487,60.8211,20.986,41.9817,12.349,208.334,139.224,14.6985,64.176,74.5028,66.4929,94.4752,61.2976,59.2782,82.2876,49.8847
2013-08-14,15.424,26.8366,21.6665,36.65,70.1608,60.1078,20.8122,41.8746,12.4284,206.494,138.91,14.567,62.5647,74.2382,65.9187,94.1612,61.0515,58.9786,81.996,50.0779
2013-08-15,15.4051,26.371,21.414,36.56,69.2744,59.2075,20.6473,41.2095,12.1878,201.106,136.725,14.3235,60.7041,73.6815,65.9493,93.0231,60.0671,58.4545,81.4488,50.4219
2013-08-16,15.5433,26.3786,21.3455,37.08,69.1342,59.2312,20.3389,41.2095,12.2743,201.153,136.637,14.241,60.8984,73.4042,65.4136,93.0516,60.3352,58.2882,81.2001,50.2442
2013-08-19,15.7119,26.0409,21.5629,37.81,69.9696,59.4648,20.4033,40.0797,12.0446,198.612,134.912,14.2785,60.761,73.7503,64.6747,92.8563,59.9674,57.6336,80.3759,49.0826
2013-08-20,15.505,26.2283,21.5574,38.41,69.4137,60.085,20.456,40.3027,12.1624,198.76,135.696,14.3545,60.0181,73.767,64.4134,93.2272,60.1582,57.5733,80.1409,49.1976
2013-08-21,15.5443,26.2204,21.6545,38.32,68.6938,59.5741,20.2453,39.9255,12.2065,196.571,133.619,14.2285,59.5638,73.4632,63.706,93.6413,59.3167,57.3001,79.7185,48.8544
2013-08-22,15.564,26.8662,21.7642,38.55,68.2741,59.6793,20.1887,40.3725,12.4,199.583,135.559,14.4865,59.7846,73.7346,64.6521,94.2288,59.4558,57.6715,80.1409,49.326
2013-08-23,15.503,28.8254,21.6765,40.55,68.9066,60.1496,20.3185,40.4589,12.4,200.128,134.932,14.5005,59.6934,73.4799,64.438,95.9479,59.9203,58.0304,80.9709,49.6238
2013-08-26,15.564,28.3284,21.5818,41.34,68.2192,60.0167,20.0861,40.0541,12.3313,200.682,134.294,14.3105,60.9357,73.6196,64.1845,95.3415,59.6646,57.7445,80.4881,49.4449
2013-08-27,15.1175,27.5899,21.1772,39.64,67.1581,59.3025,20.0744,39.1267,12.0092,192.837,130.316,14.0465,59.8807,73.2596,63.5226,93.7805,58.3397,57.5685,80.4695,49.2265
2013-08-28,15.1905,27.3935,21.1374,40.55,67.4395,59.3194,20.2266,39.113,12.018,193.186,130.541,14.079,60.6148,74.2146,63.3283,93.9218,58.4865,58.9066,82.5188,49.7851
2013-08-29,15.2142,27.8301,21.3088,41.28,67.4729,60.068,20.1466,39.2063,12.0593,195.266,131.041,14.199,60.6315,73.8665,63.3923,94.0719,58.9332,57.8642,81.5317,49.3338
2013-08-30,15.163,27.7031,21.096,41.29,67.3484,59.7147,20.3829,39.0747,12.0269,195.073,129.816,14.049,60.4744,73.475,63.4003,94.1435,58.5742,58.1841,81.5794,49.4363
2013-09-03,15.1175,26.446,21.4317,41.87,67.3562,60.1685,20.0794,39.5403,12.128,197.688,132.05,14.44,60.0171,73.6,63.3765,95.057,59.6102,57.7843,81.6605,49.8015
2013-09-04,15.4299,25.8699,21.7123,41.78,67.7288,60.8172,20.3389,40.1091,12.1968,199.434,132.893,14.682,60.2124,74.0976,64.1667,95.5545,59.5954,58.1909,81.8838,50.4509
2013-09-05,15.3255,25.9138,21.9096,42.66,67.8358,61.3948,20.2657,40.2949,12.2419,196.948,133.235,14.705,59.2802,74.4881,63.712,95.4474,59.9139,57.9185,82.197,50.5311
2013-09-06,15.4151,25.8386,21.9101,43.95,67.9308,61.41,20.2735,40.6417,12.2331,195.812,133.667,14.793,59.0416,74.9553,64.0523,95.1315,60.1155,57.8535,82.0857,50.8549
2013-09-09,15.6624,26.2635,22.1207,44.04,68.2427,61.5694,20.2911,40.8745,12.3313,197.161,136.069,14.9855,59.76,75.1027,65.7392,95.3896,60.6775,58.3738,82.7841,51.3536
2013-09-10,15.3048,26.8662,22.1367,43.6,68.9988,61.8818,20.3975,41.5013,12.4461,199.732,140.9,15.018,60.5844,75.447,66.5235,96.1588,61.9297,58.2318,83.3166,51.1951
2013-09-11,14.472,27.1591,22.324,45.04,69.547,62.5732,20.5545,41.1839,12.4825,196.133,140.821,14.982,60.9406,75.8915,66.923,97.3243,61.8588,58.9066,83.9536,51.57
2013-09-12,14.6267,27.1189,22.2458,44.75,69.3734,62.2095,20.2998,40.3961,12.3313,196.531,139.391,14.943,61.2339,75.6712,66.701,97.2949,61.6758,58.3348,83.9272,51.2859
2013-09-13,14.3864,27.4003,22.1467,44.31,69.0321,61.9929,20.4384,40.6681,12.3401,198.307,139.94,14.896,60.9995,75.806,66.8322,97.8375,61.8728,58.613,84.0881,51.5874
2013-09-16,13.928,27.2069,22.1139,42.51,69.3901,62.523,20.5819,41.0935,12.3745,204.351,142.507,14.803,61.3489,76.0843,66.9654,98.7593,62.6461,58.7929,84.0452,51.7034
2013-09-17,14.0877,27.3143,22.073,45.07,69.4147,61.8477,20.5321,41.0513,12.3912,204.609,142.831,15.2085,61.5598,76.2476,66.8766,99.6526,62.9027,58.9719,84.2315,51.9711
2013-09-18,14.3794,27.6397,22.5014,45.23,70.0755,60.7935,20.821,41.2989,12.5355,209.406,143.399,15.6015,62.8327,76.8554,67.4714,100.585,63.7873,59.3958,85.2136,52.6155
2013-09-19,14.6139,27.9073,22.379,45.98,70.1981,58.9615,20.6766,40.7891,12.4461,212.576,143.154,15.603,63.76,76.2476,67.4004,100.271,63.8877,59.1974,84.9747,52.8234
2013-09-20,14.4621,27.1974,22.4964,47.49,69.8922,58.7362,20.7674,40.8244,12.2989,208.564,144.859,15.817,62.5333,75.4558,65.099,98.4066,62.9247,58.7861,84.61,52.9393
2013-09-23,15.1815,27.1591,22.0825,47.19,69.4371,59.7773,20.6473,39.7929,12.0436,206.059,140.997,15.5745,61.651,75.7519,65.3101,98.1122,61.9297,58.1821,85.044,52.6311
2013-09-24,15.1343,26.9237,22.091,48.45,68.7575,60.1914,20.5819,38.9067,12.0023,204.22,139.067,15.7065,61.7551,76.1364,65.3712,98.5341,62.0199,57.9245,84.3242,52.4929
2013-09-25,14.8997,26.9669,21.8519,49.46,67.869,59.912,20.4239,39.9765,12.0436,202.529,138.49,15.6325,61.3331,76.0155,64.9046,98.2986,61.7178,57.7796,84.0364,52.4339
2013-09-26,15.0465,27.1796,21.8746,50.39,67.8613,60.0612,20.4473,40.1229,11.9945,204.367,138.48,15.906,61.7787,76.458,64.6747,99.8295,61.8728,57.729,83.6434,52.3692
2013-09-27,14.9393,27.5968,21.8309,51.24,67.5965,59.9189,20.7068,40.3981,11.8393,203.075,136.383,15.8005,61.6864,75.625,64.368,99.3585,61.5285,57.6192,83.0737,52.4261
2013-09-30,14.8377,27.6035,21.8189,50.23,67.5641,59.8296,20.7557,39.9697,11.7626,202.806,135.01,15.632,61.9033,74.9139,64.0592,98.0533,61.1258,57.4362,82.2964,51.83
2013-10-01,15.0979,27.8535,22.0949,50.42,68.1751,60.4089,20.7127,40.1789,11.8393,202.409,135.656,16.0475,61.9337,74.8549,64.3344,98.0239,61.2618,57.022,82.1599,52.2232
2013-10-02,15.1481,28.1361,22.1198,50.28,68.0348,60.4002,20.7995,40.5787,11.9768,203.279,135.382,16.0255,61.9807,74.192,64.5741,96.1676,60.9781,57.0764,81.8575,52.4638
2013-10-03,14.9588,28.0881,21.8229,49.18,67.4797,60.3595,20.6248,40.4609,11.9248,202.279,133.834,15.738,61.6236,73.7189,64.4952,94.4163,59.9586,56.6922,80.1106,52.3209
2013-10-04,14.9471,28.1053,21.7302,51.04,68.0485,60.7516,20.7918,41.0267,11.9679,203.832,133.569,15.952,61.5411,73.7386,64.6747,94.1809,60.5375,57.2349,80.0131,52.921
2013-10-07,15.0921,27.6221,21.5654,50.51,67.4876,60.0699,20.5184,40.3735,11.7626,200.249,131.62,15.5015,61.0152,73.475,64.1608,94.9981,61.0323,56.9549,79.8365,52.8523
2013-10-08,14.8819,27.3849,21.2648,47.14,66.7227,59.4961,20.2453,39.6229,11.6615,196.928,130.609,15.1615,60.3165,73.1484,63.638,94.1612,60.2283,56.6992,79.0728,52.3209
2013-10-09,15.0583,27.4345,21.3193,46.77,66.9973,59.4115,20.2824,39.5315,11.7863,199.951,131.787,14.9115,60.2124,72.6272,64.1519,93.8179,60.2914,56.4656,78.6544,52.0242
2013-10-10,15.1511,28.0039,21.6276,49.05,68.4154,61.5779,20.6248,40.9119,12.1191,207.789,134.814,15.2585,61.3233,73.5409,65.0832,97.393,62.6381,57.0481,78.8202,53.5298
2013-10-11,15.2486,28.3116,21.7212,49.11,69.7176,61.8173,20.5897,40.9049,12.0838,210.217,136.529,15.5445,61.9807,73.77,65.7569,96.9927,63.6454,57.6521,79.7019,54.0023
2013-10-14,15.3491,28.5784,21.8239,49.51,69.9912,62.1923,21.0406,41.0583,12.2252,211.559,136.049,15.535,62.0044,73.7553,66.2423,98.0239,63.2931,58.0829,80.3174,54.1937
2013-10-15,15.429,28.6123,21.9703,49.5,70.0922,61.483,20.9069,40.7477,12.128,211.559,134.501,15.32,61.0563,73.0364,65.8635,96.8063,62.6757,57.5471,80.0296,54.1377
2013-10-16,15.5059,28.7336,22.37,51.13,71.0102,62.5827,21.3646,42.0643,12.4,217.694,138.46,15.5245,60.8601,74.1477,66.265,98.2986,63.1241,57.8914,80.7202,54.9447
2013-10-17,15.6103,28.968,22.1397,52.21,71.6799,59.4021,21.6906,42.2283,12.4904,223.73,135.098,15.5385,61.5097,74.3405,66.4021,99.4469,63.8509,58.0051,80.964,55.2848
2013-10-18,15.7483,29.0004,25.1936,54.22,71.4151,57.2302,21.873,42.2971,12.4658,226.096,135.402,16.4465,60.6599,74.13,67.5553,99.1128,62.2608,58.0499,81.0607,55.2973
2013-10-21,16.1326,29.0266,24.9919,53.85,71.0807,56.7628,21.7921,42.2715,12.3656,225.994,136.313,16.322,60.603,73.6541,67.8345,96.3324,62.3141,57.8389,81.1669,55.0112
2013-10-22,16.0864,28.6839,25.0841,52.67,71.9849,57.3147,21.9961,41.7656,12.3656,229.487,135.853,16.627,60.7953,74.0671,68.9689,100.006,63.423,58.3348,81.7248,55.1698
2013-10-23,16.2439,28.0039,25.6924,51.9,71.7809,56.6063,21.9375,41.0917,12.1024,227.093,134.598,16.338,60.9759,73.3599,64.7882,101.477,63.8168,58.0898,81.3698,54.5175
2013-10-24,16.4588,27.9689,25.5464,52.44,71.9761,56.2738,21.9453,40.8804,12.068,230.068,136.49,16.6105,62.3576,73.7258,65.3811,101.948,64.2493,58.6275,81.6702,55.2713
2013-10-25,16.2756,29.6382,25.2883,51.95,71.774,56.2825,21.9453,41.1083,12.1447,230.521,138.323,18.1695,61.9239,73.8025,65.5656,103.028,64.4113,58.3299,81.6956,55.7728
2013-10-28,16.3978,29.5082,25.2833,50.23,72.0094,55.7144,22.0379,41.0347,12.1191,231.178,137.735,17.908,61.7708,74.2599,65.1887,102.429,64.2862,58.5021,81.9062,55.6471
2013-10-29,15.9878,29.4643,25.8124,49.4,72.591,56.666,22.402,41.0749,12.0523,231.779,138.343,18.135,62.9405,74.792,65.026,102.772,64.3834,58.967,82.2964,55.9843
2013-10-30,16.242,29.4819,25.6675,49.01,72.3183,56.6063,22.1746,40.9747,12.068,229.469,138.283,18.054,63.2506,74.7753,64.5771,102.822,63.836,58.8862,81.4742,55.163
2013-10-31,16.2686,29.3684,25.6715,50.205,72.18,57.0299,22.1717,40.1445,11.9061,225.458,137.245,18.2015,63.5646,75.1558,64.4775,102.508,63.8441,59.8296,81.2391,55.2258
2013-11-01,16.0913,29.473,25.5833,49.75,72.7724,57.1219,22.3454,40.9049,11.9425,227.574,138.283,17.95,62.5254,75.7145,64.6551,103.45,63.9789,59.5534,79.9408,55.0441
2013-11-04,16.3002,29.814,25.5598,48.22,72.5066,57.3907,22.4098,40.5375,11.9581,227.461,139.214,17.937,62.5333,75.7735,64.8888,104.362,63.5359,61.0656,80.0052,55.2258
2013-11-05,16.2588,30.395,25.4457,50.1,72.3349,57.1989,22.398,40.4697,11.8658,226.225,138.196,17.9445,62.2497,75.8473,65.0102,104.175,63.5584,60.9957,80.2286,54.6508
2013-11-06,16.2114,31.6718,25.4767,49.12,72.5145,58.5029,22.3776,40.5867,11.8884,228.61,139.528,17.809,62.0622,76.2319,65.1404,105.245,63.836,61.8096,82.0379,55.653
2013-11-07,15.9503,31.1071,25.1079,47.56,72.2418,58.0622,22.3278,40.2349,11.7539,222.369,136.196,17.178,61.4695,75.687,64.7014,104.735,62.9097,61.3875,81.2157,54.6102
2013-11-08,16.2017,31.3385,25.3093,47.53,73.3009,58.6793,22.6284,42.0328,12.1968,226.03,139.224,17.5155,61.2988,75.5395,65.1562,106.187,64.3701,61.903,82.07,55.4944
2013-11-11,16.1534,31.1822,25.1737,46.2,73.4902,58.6793,22.5679,42.1389,12.2655,226.474,139.813,17.719,61.2095,75.6003,65.0911,105.441,64.3527,62.0546,82.0048,55.3979
2013-11-12,16.1839,30.99,25.2031,46.6,72.9204,58.2199,22.6714,42.0397,12.1968,222.75,138.989,17.4765,61.8689,76.043,64.8543,105.49,63.7423,61.8641,81.2625,54.8392
2013-11-13,16.2036,31.6462,25.7187,48.71,72.7487,59.1038,23.0256,42.1733,12.4747,223.877,139.037,17.811,63.019,76.3961,65.1236,105.52,64.4201,61.8096,81.3366,55.2335
2013-11-14,16.439,31.5398,25.7874,48.99,73.2019,59.4648,23.1184,42.3747,12.6043,226.788,139.244,18.37,64.1103,75.9663,64.7882,106.315,65.2741,62.2307,81.678,55.4877
2013-11-15,16.3396,31.3884,25.7457,49.01,73.5647,59.8181,23.2647,42.7421,12.7084,227.233,140.253,18.4585,64.9906,75.4707,64.7724,105.657,65.2335,63.598,81.996,55.2026
2013-11-18,16.1405,30.8589,25.6959,45.83,73.4991,59.6614,23.1251,43.4171,12.7084,227.777,141.361,18.309,64.7011,76.0352,65.0003,106.001,65.2816,63.7177,82.353,54.4556
2013-11-19,16.1691,30.7085,25.5374,46.36,73.9314,59.6005,22.8753,43.7364,12.945,226.631,142.175,18.247,65.2781,76.2928,64.7162,106.834,65.007,63.7002,83.3839,54.4207
2013-11-20,16.0291,30.9909,25.4657,46.43,74.16,59.912,23.0608,43.701,12.8939,224.108,140.773,18.1285,64.7698,75.9506,63.9517,105.47,64.5351,63.2051,83.3352,54.4112
2013-11-21,16.2194,31.2605,25.7587,46.7,74.1973,60.686,23.0997,44.5724,13.281,227.427,142.547,18.446,64.8296,76.0764,63.5186,106.589,65.0646,63.2119,84.3242,55.2335
2013-11-22,16.1781,31.4012,25.7043,46.23,74.7533,61.3795,23.2052,44.76,13.3221,227.675,143.438,18.6155,64.3037,76.5191,64.1046,108.345,65.7022,63.4269,84.727,55.7438
