Date,AAPL.US,NVDA.US,MSFT.US,AMZN.US,GOOGL.US,META.US,TSLA.US,AVGO.US,BRK-B.US,WMT.US,LLY.US,JPM.US,V.US,MA.US,ORCL.US,XOM.US,UNH.US,COST.US,PG.US
2013-05-01,13.4164,0.316887,26.7634,12.4115,20.4369,27.43,3.552,2.35089,106.12,20.6585,42.9024,36.8524,38.0451,50.9735,28.6083,57.2281,49.3009,89.406,58.305
2013-05-02,13.6049,0.320654,27.1259,12.6275,20.665,28.97,3.60733,2.40867,107.3,20.7649,43.264,36.9114,40.199,51.5098,29.0709,57.9634,49.1025,89.7916,58.8901
2013-05-03,13.7419,0.32205,27.3964,12.9025,21.0667,28.31,3.63667,2.39271,108.64,20.974,43.4928,36.5164,41.1427,52.2685,28.8034,58.8707,48.6427,90.6835,59.2137
2013-05-06,14.0702,0.321102,27.6035,12.786,21.4612,27.57,3.96667,2.46178,110.0,20.863,43.0827,36.984,40.9953,51.7182,28.9114,59.2383,49.6999,90.1294,58.8811
2013-05-07,14.0069,0.316887,27.2471,12.8865,21.3535,26.89,3.70067,2.44224,109.9,20.863,42.8439,37.7258,41.2015,52.0521,28.6955,59.6107,49.9487,90.6477,59.0242
2013-05-08,14.1635,0.322708,26.9862,12.934,21.7622,27.12,3.71933,2.51422,110.94,20.8334,43.1233,38.2003,41.0774,52.2843,28.8678,59.9696,51.6058,90.5569,59.402
2013-05-09,14.0423,0.322908,26.7137,13.008,21.7083,27.04,4.62667,2.54196,110.66,20.8724,43.151,37.6462,40.9249,52.1099,29.0768,59.9414,51.193,90.1653,59.2275
2013-05-10,13.9241,0.337637,26.7401,13.1815,21.9266,26.68,5.11733,2.55649,111.82,21.0034,43.3592,37.5863,40.9651,52.4179,29.3512,59.3588,51.9345,90.8768,59.6467
2013-05-13,13.9793,0.330647,27.0213,13.2255,21.8588,26.82,5.85333,2.52337,111.74,20.9001,44.5152,38.1286,41.0042,52.4837,29.1452,59.3327,51.5082,90.8947,59.5155
2013-05-14,13.6443,0.335557,27.6181,13.4165,22.0974,27.07,5.54933,2.52931,112.67,20.9747,44.5777,38.5579,41.3207,53.7916,29.055,59.9949,50.9609,92.0198,60.1824
2013-05-15,13.1821,0.340973,27.8848,13.328,22.8144,26.6,5.656,2.56537,112.77,21.2626,45.2543,39.2201,41.727,54.2342,29.3274,60.0814,50.8624,93.4697,61.1019
2013-05-16,13.3595,0.339653,28.0734,13.206,22.5154,26.13,6.15,2.56727,111.54,20.9001,44.6341,39.1277,41.2797,53.8354,29.6553,59.7245,51.302,92.3874,60.7359
2013-05-17,13.3182,0.345195,28.722,13.495,22.6473,26.25,6.1,2.58414,113.02,20.7321,44.6014,40.1465,42.3759,55.2151,30.2237,60.4248,51.8774,93.655,60.5987
2013-05-20,13.6147,0.344497,28.8958,13.3815,22.631,25.76,5.996,2.58499,113.0,20.606,43.9,40.1387,41.693,55.0815,30.1108,60.9256,51.647,92.805,59.8963
2013-05-21,13.5151,0.348219,28.7062,13.443,22.5921,25.66,5.83933,2.63377,112.7,20.6037,43.9961,40.7045,41.6782,55.2221,30.2842,61.1075,51.9031,94.0018,59.6763
2013-05-22,13.5664,0.336107,28.506,13.148,22.1552,25.16,5.816,2.59369,111.85,20.5083,43.8197,41.1683,41.3558,54.4545,29.4374,60.7068,51.4169,93.936,59.6901
2013-05-23,13.59,0.341331,28.1291,13.09,21.9903,25.06,6.182,2.54952,111.29,20.3217,43.6751,40.9541,40.8877,53.7966,29.5334,60.4422,51.4843,93.7785,59.6003
2013-05-24,13.6847,0.339273,28.2296,13.087,21.7542,24.31,6.472,2.55925,110.83,20.5836,43.1996,41.1947,41.4292,53.9571,29.3769,60.2731,51.2328,94.7482,62.0095
2013-05-28,13.5684,0.339073,28.846,13.3645,21.9523,24.1,7.35533,2.58499,112.28,20.5868,43.5186,41.9129,41.3296,54.3648,29.792,60.8342,52.2925,95.1248,61.236
2013-05-29,13.6777,0.337077,28.7298,13.2765,21.6296,23.32,6.97533,2.58414,113.03,20.2951,42.8856,41.9699,40.8976,54.1066,29.68,60.6358,52.2991,93.5753,59.7512
2013-05-30,13.8807,0.341331,28.8547,13.3415,21.6903,24.55,6.99667,2.83871,114.84,20.1364,43.147,42.6989,41.5649,54.4017,29.6265,60.6407,53.3801,92.6754,59.8963
2013-05-31,13.8247,0.337757,28.752,13.46,21.7018,24.35,6.51733,2.83183,114.07,19.9264,42.416,41.9061,40.8976,53.8464,29.1452,59.5758,51.7057,90.8319,58.1295
2013-06-03,13.855,0.337337,29.3169,13.344,21.6126,23.85,6.17267,2.79965,114.07,20.1514,42.4012,41.8314,41.3685,54.3818,29.6721,60.2254,51.8454,91.8404,58.8141
2013-06-04,13.8118,0.337707,28.8204,13.285,21.4,23.52,6.32267,2.83701,113.42,20.2182,41.89,41.4846,41.3705,53.653,29.475,59.7848,51.4843,91.663,58.5951
2013-06-05,13.6827,0.330447,28.6476,13.3585,21.415,22.9,6.358,2.7771,111.51,20.0341,41.3402,40.7115,40.6885,52.8367,29.4374,59.036,50.9773,90.4483,58.0554
2013-06-06,13.4778,0.332585,28.7981,13.3915,21.5379,22.97,6.49,2.75833,113.1,20.1364,41.5641,41.07,41.1751,53.344,28.7767,59.4163,51.1197,92.0288,58.1787
2013-06-07,13.5802,0.337207,29.3811,13.8435,21.9136,23.29,6.80267,2.79889,115.31,20.3217,41.8811,41.6595,41.3109,53.4706,29.17,60.2215,51.6542,91.5992,58.8811
2013-06-10,13.4914,0.337077,29.22,14.0535,22.1751,24.33,6.67,2.76417,115.15,20.1664,41.9989,41.7312,41.8602,53.4258,29.3769,60.0027,52.5719,91.3681,59.1219
2013-06-11,13.4502,0.330687,28.6974,13.739,21.9156,24.03,6.298,2.72388,113.51,20.0341,41.4432,41.0631,41.2503,52.9214,28.9639,59.568,52.7807,91.1289,59.1603
2013-06-12,13.2866,0.32785,28.8302,13.5835,21.7207,23.77,6.51533,2.70059,112.95,19.9264,41.3173,40.8235,41.1302,52.6861,28.9193,59.0944,52.6943,90.6477,58.7667
2013-06-13,13.4018,0.335378,28.5998,13.7895,21.8459,23.73,6.54533,2.80154,114.99,19.969,41.3709,41.5848,41.8425,54.1744,29.5503,60.1409,53.1931,91.8404,59.3952
2013-06-14,13.2196,0.334878,28.336,13.6995,21.7969,23.63,6.68667,2.83788,114.16,19.9332,41.5304,40.7841,41.5406,53.9292,29.1362,59.6477,52.9013,91.946,59.0942
2013-06-17,13.2796,0.338174,28.8302,13.903,22.076,24.02,6.81333,2.87579,114.92,19.9544,41.7761,41.3401,41.864,54.5961,29.5681,60.2604,53.3762,92.5479,59.7957
2013-06-18,13.2726,0.336107,28.8128,14.088,22.4342,24.21,6.89267,2.92553,115.17,20.1618,41.7692,41.5387,42.2449,55.1823,29.68,60.5327,54.4579,92.8439,59.8598
2013-06-19,13.0027,0.346263,28.4933,13.908,22.4357,24.31,6.97867,2.87429,113.84,19.8237,40.9875,41.1103,41.9286,55.3667,29.4126,59.9239,54.1142,91.2615,58.7736
2013-06-20,12.8125,0.337077,27.587,13.672,22.0385,23.9,6.71,2.79797,111.41,19.444,39.4232,40.2861,40.972,54.0778,28.6539,58.6411,52.9013,89.104,56.987
2013-06-21,12.7131,0.336577,27.3983,13.668,21.9435,24.53,6.63667,2.8222,112.38,19.5714,39.8225,39.8851,41.2113,54.1326,26.0054,58.9213,52.9858,90.0138,58.6375
2013-06-24,12.3749,0.329469,27.7763,13.5305,21.6665,23.93,6.766,2.76994,110.71,19.7557,39.1469,39.0904,40.9269,53.1197,26.0302,58.2628,53.6099,90.8319,57.9952
2013-06-25,12.3769,0.331866,27.7335,13.6045,21.5768,24.25,6.82667,2.80078,112.07,19.8007,39.2718,39.9795,41.4352,53.3092,25.8519,58.6801,52.8435,91.3123,58.0742
2013-06-26,12.2349,0.329949,28.2932,13.8785,21.7622,24.16,7.048,2.8122,112.91,19.9716,39.7284,40.3027,41.9323,53.8226,26.0054,59.1343,53.7141,92.1024,58.6168
2013-06-27,12.106,0.326871,28.5159,13.8775,21.8479,24.66,7.28333,2.81739,113.0,20.0374,39.6709,40.8018,42.3037,53.8854,26.2738,59.2908,54.8019,92.3686,58.821
2013-06-28,12.2606,0.327591,28.4542,13.8845,21.9296,24.88,7.15733,2.8222,111.92,19.8322,39.1925,40.5247,41.9559,54.319,26.5809,59.9006,54.5026,91.5893,58.305
2013-07-01,12.5799,0.328969,28.3029,14.105,22.1169,24.81,7.812,2.83947,113.04,19.8586,40.0207,40.2939,42.5205,55.0697,25.9767,59.4619,54.422,91.4757,59.0864
2013-07-02,12.8639,0.328719,27.955,14.1865,21.9783,24.41,7.85467,2.90533,112.52,19.8906,40.2931,40.8273,42.5244,55.0547,25.9688,59.6876,54.1218,91.8224,59.402
2013-07-03,12.9349,0.329719,28.0138,14.2015,22.081,24.52,7.68267,2.91325,112.63,19.9045,40.0048,40.8067,42.9408,55.3497,26.4877,59.7187,54.3469,91.8663,59.5007
2013-07-05,12.8302,0.332346,28.1809,14.294,22.2563,24.37,8.006,2.93015,114.96,20.0244,40.3595,41.7459,43.8017,56.2459,26.9117,60.2983,54.8662,92.5947,59.3261
2013-07-08,12.7591,0.330567,28.2745,14.5295,22.5453,24.71,8.10733,2.81389,115.01,20.424,40.7944,42.2971,43.1832,55.6986,27.3049,60.7476,56.0221,93.3023,59.6467
2013-07-09,12.9829,0.332366,28.2932,14.5765,22.5493,25.48,8.23,2.83701,115.8,20.5083,41.3253,42.4464,42.9771,56.1064,27.191,61.4624,56.3611,93.9171,60.2555
2013-07-10,12.9339,0.336837,28.5832,14.6165,22.5681,25.8,8.15133,2.89352,114.88,20.4387,41.0282,42.3953,42.8666,55.8532,27.0484,61.1211,56.1266,94.1512,60.432
2013-07-11,13.1338,0.341331,29.396,14.983,22.9228,25.81,8.374,2.91325,116.98,20.6682,41.1253,42.6409,43.61,56.8081,27.5942,61.4205,56.6831,96.0197,61.166
2013-07-12,13.1112,0.341571,29.3811,15.3775,22.9917,25.91,8.66,2.94044,117.12,20.6682,41.0529,42.5053,43.7849,56.6018,27.0632,61.5062,56.3859,96.4989,61.7549
2013-07-15,13.1388,0.340853,29.7944,15.3285,23.0335,26.28,8.484,2.86946,117.21,20.5083,41.1253,42.4464,43.6774,56.3216,27.7229,61.4061,56.0686,96.0197,61.7313
2013-07-16,13.2244,0.342769,29.8742,15.3435,22.9069,26.32,7.27,2.93468,117.2,20.5995,40.6933,42.5397,43.4772,55.7475,27.7159,61.439,55.4809,96.5477,61.3159
2013-07-17,13.2284,0.340853,29.4389,15.4345,22.8811,26.65,8.01667,2.93836,117.63,20.553,40.4287,42.7392,43.5379,56.0834,27.8546,61.5441,54.9185,97.2492,61.1098
2013-07-18,13.2716,0.339503,29.1927,15.2055,22.6848,26.18,7.93533,2.83881,118.56,20.5911,39.8315,43.585,43.8555,56.4214,27.7229,62.151,58.4989,96.9892,61.2696
2013-07-19,13.0628,0.332346,25.8629,15.2615,22.334,25.88,7.97867,2.85739,118.9,20.7871,40.3703,43.4249,43.6006,56.0824,27.5942,62.6703,59.2474,97.7864,62.0825
2013-07-22,13.1043,0.332116,26.3671,15.174,22.6853,26.05,8.162,2.85295,118.94,20.7321,40.3922,43.7344,43.9043,56.9616,27.604,62.4456,59.8514,97.7664,61.97
2013-07-23,12.8785,0.331646,26.2116,15.053,22.5134,26.13,8.18267,2.83947,118.21,20.9138,40.6844,43.8228,43.2964,56.521,27.7753,62.6877,60.2751,98.6533,61.7599
2013-07-24,13.5408,0.331646,26.323,14.947,22.4909,26.51,8.11333,2.78504,116.46,20.8282,41.9295,43.7924,42.8764,55.8611,28.0547,62.5507,60.141,97.6429,61.2449
2013-07-25,13.4798,0.332815,25.854,15.17,22.1124,34.36,8.27133,2.78597,117.07,20.7702,41.9603,43.6892,44.6762,56.6128,28.0359,62.539,60.217,97.2872,61.3495
2013-07-26,13.5567,0.331386,26.0466,15.6005,22.054,34.01,8.626,2.77672,117.34,20.7669,42.5775,43.3434,44.3558,56.535,28.1814,62.4193,59.8761,96.5856,61.3317
2013-07-29,13.7656,0.330687,25.9793,15.305,21.9773,35.43,8.97467,2.76256,116.42,20.7643,42.736,43.0624,44.0733,56.4314,28.1289,61.9184,60.3565,97.047,61.1098
2013-07-30,13.9349,0.336337,26.2342,15.1205,22.1926,37.63,8.78267,2.78201,115.79,20.7373,42.5438,42.7844,43.9559,56.847,28.1914,61.7746,59.9274,96.8726,61.3741
2013-07-31,13.9105,0.336957,26.2263,15.061,22.1139,36.8,8.952,2.76927,115.87,20.7516,42.3764,43.0958,40.6397,57.7183,28.0171,61.7328,60.406,97.2692,61.2696
2013-08-01,14.0393,0.341571,26.0858,15.2785,22.5239,37.49,9.03667,2.82353,117.28,20.8262,42.6875,43.7187,41.1351,61.0946,28.3627,61.0617,60.6634,98.0265,62.2906
2013-08-02,14.2189,0.344367,26.2685,15.2105,22.5821,38.05,9.2,2.83042,117.82,20.9662,42.9916,43.6833,42.2421,61.0189,28.2092,60.5502,59.9189,98.8885,62.0233
2013-08-05,14.4318,0.346043,26.11,15.0495,22.5434,39.19,9.64533,2.79493,118.23,20.9715,42.9817,43.3807,42.3682,60.7238,28.3915,60.311,60.8136,99.4884,62.1071
2013-08-06,14.3014,0.340853,26.0143,15.0375,22.333,38.55,9.47667,2.78267,117.91,20.7321,42.5438,42.9062,41.9861,61.8184,28.5816,60.2312,60.7309,99.0081,62.3627
2013-08-07,14.2929,0.340633,26.4091,14.8455,22.1856,38.87,8.94867,2.81522,116.8,20.7233,42.7836,42.7618,41.6452,61.0886,28.4251,60.1486,60.4678,99.1376,62.5344
2013-08-08,14.2662,0.343028,27.0937,14.787,22.2359,38.54,10.232,2.81739,117.64,20.6917,42.743,42.3953,41.5075,61.0438,28.5955,60.4374,60.6814,97.4784,62.6922
2013-08-09,14.0642,0.338174,26.9334,14.863,22.1796,38.5,10.2,2.7805,116.71,20.5985,43.2303,42.1566,41.2815,60.3031,28.5142,60.1515,60.4753,96.0575,62.2906
2013-08-12,14.4601,0.335378,27.0769,14.8345,22.058,38.22,9.82533,2.84607,117.13,20.6464,43.1263,41.8265,41.272,59.6133,28.8014,59.602,60.0252,96.1431,62.273
2013-08-13,15.1481,0.336577,26.7343,14.6985,21.9513,37.02,9.69533,2.87034,117.28,20.5881,44.2537,41.9817,41.1477,59.8625,28.8014,59.2782,60.8211,96.0765,62.3054
2013-08-14,15.424,0.350757,26.8366,14.567,21.6665,36.65,9.29067,2.81013,116.57,20.465,43.6395,41.8746,41.0179,59.5455,29.0768,58.9786,60.1078,94.481,61.9898
2013-08-15,15.4051,0.353033,26.371,14.3235,21.414,36.56,9.31133,2.71935,114.8,19.9312,42.9897,41.2095,40.0064,58.4868,28.3469,58.4545,59.2075,92.8439,61.4057
2013-08-16,15.5433,0.354432,26.3786,14.241,21.3455,37.08,9.46667,2.7371,115.24,19.8508,42.5627,41.2095,39.8169,58.435,28.0735,58.2882,59.2312,92.9315,60.9608
2013-08-19,15.7119,0.348859,26.0409,14.2785,21.5629,37.81,9.66,2.7371,114.3,19.7088,42.5042,40.0797,40.2479,58.5945,27.7655,57.6336,59.4648,93.08,60.726
2013-08-20,15.505,0.350657,26.2283,14.3545,21.5574,38.41,9.972,2.77765,115.01,19.6153,42.5131,40.3027,39.8385,58.8278,27.8882,57.5733,60.085,93.7317,60.6797
2013-08-21,15.5443,0.348989,26.2204,14.2285,21.6545,38.32,9.85733,2.76256,113.98,19.7013,42.209,39.9255,41.0275,58.5407,27.9764,57.3001,59.5741,92.9873,60.5672
2013-08-22,15.564,0.350887,26.8662,14.4865,21.7642,38.55,10.4733,2.7638,114.75,19.6769,42.2377,40.3725,41.1527,58.7032,28.0635,57.6715,59.6793,93.2175,60.8622
2013-08-23,15.503,0.350887,28.8254,14.5005,21.6765,40.55,10.7893,2.7738,114.27,19.6717,42.3695,40.4589,41.1936,59.1816,27.5139,58.0304,60.1496,93.9171,61.0447
2013-08-26,15.564,0.351585,28.3284,14.3105,21.5818,41.34,10.948,2.82966,113.85,19.5616,41.9098,40.0541,40.2537,58.1439,28.0101,57.7445,60.0167,92.9027,59.9209
2013-08-27,15.1175,0.347241,27.5899,14.0465,21.1772,39.64,11.134,2.76031,111.54,19.516,41.2827,39.1267,40.0621,57.4591,27.5228,57.5685,59.3025,92.7502,59.4899
2013-08-28,15.1905,0.347121,27.3935,14.079,21.1374,40.55,11.0967,2.88994,112.2,19.3884,41.4432,39.113,40.3025,57.7183,27.4217,58.9066,59.3194,91.7348,58.6336
2013-08-29,15.2142,0.346363,27.8301,14.199,21.3088,41.28,11.0707,2.94044,111.99,19.4007,41.4254,39.2063,40.3367,57.9007,27.4565,57.8642,60.068,92.529,58.9838
2013-08-30,15.163,0.345923,27.7031,14.049,21.096,41.29,11.2667,2.9077,111.22,19.5486,41.3877,39.0747,40.1187,57.3604,27.6823,58.1841,59.7147,92.9027,59.4277
2013-09-03,15.1175,0.346143,26.446,14.44,21.4317,41.87,11.2627,2.89543,112.08,19.4678,41.3163,39.5403,40.719,58.9264,27.7269,57.7843,60.1685,93.0073,59.3241
2013-09-04,15.4299,0.349459,25.8699,14.682,21.7123,41.78,11.3747,2.94279,112.08,19.5294,42.0149,40.1091,40.5242,58.9214,27.9903,58.1909,60.8172,92.6206,59.1219
2013-09-05,15.3255,0.350417,25.9138,14.705,21.9096,42.66,11.3287,2.92854,112.27,19.4655,42.0396,40.2949,40.5291,59.4518,27.9368,57.9185,61.3948,95.1995,58.8545
2013-09-06,15.4151,0.348989,25.8386,14.793,21.9101,43.95,11.1313,2.91109,111.86,19.4444,42.201,40.6417,40.6377,60.1755,27.8882,57.8535,61.41,94.9624,58.8634
2013-09-09,15.6624,0.354781,26.2635,14.9855,22.1207,44.04,10.7133,2.92721,112.67,19.6906,42.3081,40.8745,41.0658,60.5314,28.3627,58.3738,61.5694,95.8373,59.6319
2013-09-10,15.3048,0.362397,26.8662,15.018,22.1367,43.6,11.0913,2.9942,113.59,19.8104,42.5715,41.5013,42.4572,61.5791,28.4578,58.2318,61.8818,97.4306,59.4741
2013-09-11,14.472,0.368491,27.1591,14.982,22.324,45.04,10.9013,2.96336,114.28,19.8352,42.5131,41.1839,42.8558,62.2361,28.5955,58.9066,62.5732,99.0679,59.7178
2013-09-12,14.6267,0.368241,27.1189,14.943,22.2458,44.75,10.9953,2.94663,113.38,19.7974,42.6023,40.3961,42.5635,63.0943,28.3983,58.3348,62.2095,98.1491,59.7098
2013-09-13,14.3864,0.370577,27.4003,14.896,22.1467,44.31,11.036,2.94363,113.54,19.9179,42.8926,40.6681,43.4713,62.9887,28.1121,58.613,61.9929,97.2104,60.3137
2013-09-16,13.928,0.370797,27.2069,14.803,22.1139,42.51,11.1053,2.96553,114.84,20.0303,43.1907,41.0935,43.5573,63.4233,28.5588,58.7929,62.523,97.4506,61.1591
2013-09-17,14.0877,0.372023,27.3143,15.2085,22.073,45.07,11.082,3.04666,115.39,20.1299,43.3433,41.0513,44.0694,64.1938,28.8084,58.9719,61.8477,97.902,60.9105
2013-09-18,14.3794,0.375269,27.6397,15.6015,22.5014,45.23,11.0813,3.08846,116.7,20.4699,43.6088,41.2989,44.5395,64.9933,29.3343,59.3958,60.7935,98.5347,61.2696
2013-09-19,14.6139,0.373521,27.9073,15.603,22.379,45.98,11.8613,3.09461,117.17,20.4133,43.365,40.7891,44.7837,64.8757,29.3512,59.1974,58.9615,99.018,61.1305
2013-09-20,14.4621,0.370577,27.1974,15.817,22.4964,47.49,12.226,3.16046,117.9,20.3116,43.4245,40.8244,45.7316,64.8169,29.4958,58.7861,58.7362,97.9309,60.5741
2013-09-23,15.1815,0.366814,27.1591,15.5745,22.0825,47.19,12.074,3.17961,115.64,20.4699,42.7073,39.7929,45.1403,64.5567,29.3938,58.1821,59.7773,97.623,60.4872
2013-09-24,15.1343,0.368241,26.9237,15.7065,22.091,48.45,12.1553,3.22057,115.05,20.2904,42.2159,38.9067,44.472,64.781,29.1342,57.9245,60.1914,96.6434,59.9871
2013-09-25,14.8997,0.368971,26.9669,15.6325,21.8519,49.46,12.3493,3.20547,115.51,19.9951,42.3595,39.9765,44.0596,63.511,29.3343,57.7796,59.912,95.8751,59.2985
2013-09-26,15.0465,0.367524,27.1796,15.906,21.8746,50.39,12.576,3.21009,115.79,19.9879,41.0956,40.1229,44.5189,64.0464,29.2887,57.729,60.0612,96.6823,59.5521
2013-09-27,14.9393,0.365395,27.5968,15.8005,21.8309,51.24,12.7267,3.24264,114.85,19.9179,40.6607,40.3981,44.4006,64.4481,29.2601,57.6192,59.9189,96.1343,58.9098
2013-09-30,14.8377,0.364936,27.6035,15.632,21.8189,50.23,12.8913,3.2717,113.51,19.8104,40.5249,39.9697,43.9589,63.6765,28.8202,57.4362,59.8296,95.6828,57.6726
2013-10-01,15.0979,0.364717,27.8535,16.0475,22.0949,50.42,12.8667,3.29729,114.14,19.7114,40.7973,40.1789,44.4427,64.0672,29.0164,57.022,60.4089,95.5363,58.1077
