Date,AAPL.US,NVDA.US,MSFT.US,AMZN.US,GOOGL.US,GOOG.US,META.US,TSLA.US,AVGO.US,BRK-B.US,WMT.US,LLY.US,JPM.US,V.US,MA.US,ORCL.US,XOM.US,UNH.US,COST.US,PG.US
2017-12-12,40.3444,4.71886,79.2895,58.254,52.2491,52.024,176.96,22.7353,20.8672,199.07,28.9746,78.8001,92.4301,107.925,148.423,46.386,63.6321,198.349,175.789,78.396
2017-12-13,40.4823,4.60433,79.0795,58.2065,52.3796,52.0305,178.3,22.602,21.1362,197.4,29.3012,79.8729,91.2796,107.78,147.635,46.0731,63.9092,199.973,175.769,79.2948
2017-12-14,40.4696,4.61131,78.465,58.713,52.6825,52.4575,178.39,22.526,20.9192,196.66,29.1035,78.6099,90.535,107.397,147.874,46.2008,63.742,197.2,174.105,79.3974
2017-12-15,40.8846,4.73782,80.4685,58.949,53.4065,53.2095,180.18,22.8953,21.4333,197.78,29.0973,78.6445,91.8102,108.269,149.31,44.4655,63.8402,197.712,179.944,80.1748
2017-12-18,41.459,4.89409,80.0318,59.529,54.0585,53.857,180.82,22.5873,21.4662,199.34,29.3351,78.2255,92.5323,108.014,149.031,43.9188,63.7711,198.5,179.685,80.167
2017-12-19,41.0106,4.84957,79.5248,59.3715,53.7696,53.534,179.51,22.066,21.4115,197.91,29.6037,78.8001,92.16,106.665,147.625,44.0208,63.387,197.921,175.829,79.9903
2017-12-20,40.9712,4.86552,79.2348,58.881,53.4841,53.2475,177.89,21.932,21.5693,197.79,29.5891,77.9193,91.8102,106.646,147.406,44.0951,63.7167,198.244,175.031,79.8621
2017-12-21,41.125,4.84417,79.2151,58.738,53.3491,53.1815,177.45,22.1107,21.2343,198.89,29.3823,77.8015,93.2849,106.909,146.509,43.5236,64.4703,197.601,174.363,79.9815
2017-12-22,41.125,4.82889,79.2251,58.418,53.25,53.006,177.2,21.68,21.303,197.92,29.4272,77.3101,92.94,107.174,146.828,43.5969,64.5637,196.107,174.205,80.384
2017-12-26,40.0814,4.88281,79.1255,58.838,53.1,52.837,175.99,21.1527,20.9578,197.57,29.7119,77.2368,92.5863,107.467,147.246,43.6613,64.5735,195.766,174.125,80.6879
2017-12-27,40.0882,4.87482,79.4115,59.113,52.8185,52.4685,177.62,20.776,21.0399,198.69,29.7418,77.3716,92.7543,108.462,147.366,43.6167,64.5112,196.477,173.905,80.3583
2017-12-28,40.2055,4.88181,79.4214,59.305,52.6068,52.407,177.92,21.024,21.1456,199.56,29.7838,77.2914,93.2455,108.788,147.715,43.7445,64.6017,198.577,174.195,80.3317
2017-12-29,39.767,4.78507,79.2533,58.4735,52.4798,52.32,176.46,20.7567,20.8596,198.22,29.5891,76.7544,92.5126,108.462,147.326,43.5236,64.3099,196.507,173.746,80.167
2018-01-02,40.4794,4.92975,79.6334,59.45,53.4782,53.245,181.42,21.3687,21.6795,197.22,29.5409,76.9545,93.387,108.942,147.854,42.9233,65.3778,197.124,175.809,79.0936
2018-01-03,40.4725,5.25437,80.0034,60.21,54.3789,54.124,184.67,21.15,21.9183,199.79,29.7992,77.3716,93.4803,110.008,149.728,43.9188,66.6634,199.176,177.901,78.9988
2018-01-04,40.6639,5.28232,80.7087,60.482,54.6021,54.32,184.33,20.9747,21.924,200.69,29.8255,77.7183,94.8185,110.42,151.642,44.3496,66.7568,200.068,176.546,79.5563
2018-01-05,41.122,5.32734,81.7089,61.457,55.314,55.1115,186.85,21.1053,22.0531,201.42,30.0037,78.6713,94.1592,113.038,154.792,44.617,66.7013,203.896,175.261,79.6085
2018-01-08,40.9811,5.48971,81.7918,62.3435,55.5093,55.347,188.28,22.4273,22.1079,202.74,30.447,78.2721,94.339,113.507,155.271,45.0865,67.0008,200.354,175.958,80.0278
2018-01-09,40.9654,5.48811,81.7372,62.635,55.4386,55.313,187.87,22.246,21.8004,203.02,30.0819,78.2097,94.8283,113.28,155.5,45.3371,66.7159,201.341,173.895,79.4438
2018-01-10,40.9556,5.53164,81.367,62.7165,55.3065,55.1305,187.84,22.32,21.3388,205.61,29.8649,78.2433,95.8755,113.154,155.85,45.0965,66.1868,199.831,173.108,78.9377
2018-01-11,41.1909,5.54163,81.6072,63.834,55.4017,55.276,187.77,22.53,21.3974,206.69,29.9692,78.5088,96.3795,113.985,156.866,45.2361,66.8393,200.915,176.795,78.6565
2018-01-12,41.6089,5.51408,83.0177,65.26,56.3283,56.113,179.37,22.4147,21.4577,210.16,30.2239,79.0457,97.9691,114.228,158.232,45.7531,67.2936,203.809,179.077,78.1849
2018-01-16,41.4048,5.44287,81.8564,65.243,56.3308,56.088,178.39,22.6707,21.3758,210.29,30.1691,77.5073,97.6282,114.523,158.192,45.8274,66.8725,207.6,178.788,78.7176
2018-01-17,42.0877,5.5573,83.5158,64.75,56.7493,56.599,177.6,23.144,21.5832,214.16,30.769,78.3474,98.2638,116.036,160.186,46.4554,67.6631,212.519,179.516,79.5731
2018-01-18,42.1262,5.55063,83.4788,64.666,56.5933,56.4895,179.8,22.9713,21.9078,213.19,31.2494,77.9897,98.4898,117.121,161.312,46.4187,67.2255,216.734,178.768,79.2839
2018-01-19,41.939,5.6903,83.3858,64.729,56.9685,56.8755,181.29,23.3347,21.6305,213.25,31.3341,77.6916,98.2835,116.721,162.638,46.7416,67.0097,216.916,179.516,80.0653
2018-01-22,41.5933,5.77888,84.8755,66.3655,57.9978,57.7905,185.37,23.4373,21.2823,215.97,31.6008,77.647,99.4235,118.244,164.053,46.8634,67.8547,217.088,181.458,80.7855
2018-01-23,41.602,5.90787,85.147,68.127,58.5961,58.4985,189.35,23.5193,21.3456,215.56,31.7454,76.7187,99.3253,118.537,162.977,47.2418,67.8935,218.577,180.562,78.2886
2018-01-24,40.9387,5.83112,85.0748,67.8755,58.353,58.212,186.55,23.0593,20.8569,215.61,31.704,76.6098,100.562,118.45,162.807,47.5479,68.0706,218.265,181.319,77.6384
2018-01-25,40.2134,5.84478,85.5446,68.8975,58.8935,58.5185,187.48,22.5093,20.0794,215.1,31.9388,77.2537,100.592,119.084,164.353,47.6845,67.9461,218.549,184.786,77.665
2018-01-26,40.3021,6.01784,87.1493,70.1025,59.1635,58.792,190.0,22.8567,20.3624,217.19,32.4795,79.1378,101.162,120.14,166.057,48.7453,68.4333,221.495,185.704,77.1283
2018-01-29,39.4702,6.10519,87.0173,70.884,59.1098,58.779,185.98,23.302,19.9294,215.46,32.8247,79.6094,101.024,118.723,164.323,47.9975,67.6709,220.516,185.126,76.3657
2018-01-30,39.2369,6.00265,85.9244,71.891,58.6559,58.1845,187.12,23.0547,19.5651,214.41,32.2857,78.2345,100.091,117.53,162.977,47.0942,66.7237,210.944,184.747,76.4407
2018-01-31,39.3463,6.07892,88.0293,72.5445,58.8975,58.497,186.89,23.6207,20.1398,214.38,31.9388,74.0193,100.562,118.156,164.761,47.6894,67.1244,211.066,181.927,75.905
2018-02-01,39.425,5.94742,87.3309,69.5,58.8661,58.385,193.09,23.2833,19.3886,217.25,31.6171,74.891,101.624,119.563,168.569,47.7112,68.4859,209.67,180.602,75.4778
2018-02-02,37.716,5.77458,85.0355,71.4975,55.7578,55.595,190.28,22.9167,19.1198,209.12,31.3025,73.7726,99.3838,115.02,166.247,46.3285,64.9936,206.709,178.28,74.0671
2018-02-05,36.7701,5.28502,81.5331,69.5,52.9521,52.79,181.26,22.2087,18.5187,196.8,29.99,70.4214,94.6033,110.593,160.445,44.4427,61.2951,196.127,170.607,71.2643
2018-02-06,38.3114,5.57817,84.6185,72.142,54.0256,54.03,185.31,22.2647,19.5178,201.24,30.232,70.876,97.4828,114.113,165.031,45.6511,60.2429,200.732,172.709,72.4255
2018-02-07,37.4804,5.65835,83.0266,70.7575,52.5798,52.429,180.18,23.0,19.2754,200.37,30.815,69.7209,98.146,113.798,164.492,45.1638,59.1596,201.283,171.015,71.95
2018-02-08,36.4616,5.37938,78.7649,67.525,50.2035,50.076,171.595,21.0153,18.6395,191.42,29.9692,67.4405,93.8173,108.308,156.567,43.2859,58.4894,192.964,166.741,70.5264
2018-02-09,36.9081,5.73924,81.7,66.98,52.1246,51.889,176.11,20.6947,19.1217,196.02,29.775,69.279,95.6829,110.641,161.053,44.108,58.8639,196.954,168.703,70.261
2018-02-12,38.3883,5.6396,82.5968,69.3665,52.5759,52.624,176.4,21.0487,19.8444,198.89,29.8278,69.294,97.1802,112.654,163.963,44.4963,59.3588,201.18,169.003,71.5021
2018-02-13,38.7785,5.75291,83.2285,70.7255,52.5201,52.605,173.15,21.5773,19.9631,197.99,30.2561,69.2593,97.7824,112.569,165.847,44.8093,59.2665,202.005,171.933,71.653
2018-02-14,39.4921,5.9704,84.5315,72.5525,53.4413,53.4855,179.52,21.4873,20.1094,200.54,30.4749,70.5203,100.042,114.942,168.161,45.6987,59.392,203.942,174.882,70.9299
2018-02-15,40.8192,6.0965,86.2525,73.088,54.3709,54.476,179.96,22.271,20.4465,203.9,30.9325,71.4259,100.454,116.535,170.294,46.799,59.1965,201.473,179.246,72.4511
2018-02-16,40.6854,6.0306,85.6372,72.4345,54.5772,54.74,177.36,22.366,20.2096,203.79,31.394,72.2965,99.7377,116.114,171.241,46.8634,59.4513,204.437,179.306,72.6188
2018-02-20,40.5474,6.1594,86.3092,73.418,54.9802,55.1355,176.01,22.3173,20.268,203.05,28.1985,70.9989,99.6782,116.272,170.942,46.1047,58.8385,202.024,176.088,71.511
2018-02-21,40.3613,5.97268,85.1626,74.146,55.4864,55.567,177.91,22.22,20.1841,201.02,27.4227,70.9989,100.17,114.755,167.971,45.6789,58.1724,200.685,173.855,70.5442
2018-02-22,40.7021,5.99207,85.3894,74.267,55.2945,55.3315,178.99,23.088,20.256,200.73,27.7982,70.667,99.9934,114.709,168.589,45.8274,58.9233,202.415,174.633,71.0709
2018-02-23,41.4127,6.08591,87.5588,75.0,56.2007,56.3395,183.29,23.47,20.5993,202.76,27.8321,72.0955,102.007,117.14,171.341,46.6683,60.2225,205.15,177.652,71.2544
2018-02-26,42.2288,6.10219,88.8225,76.0975,56.9784,57.1875,184.93,23.8233,20.5388,210.62,27.9011,73.405,103.284,118.693,173.404,47.2873,61.2387,208.644,180.492,71.7675
2018-02-27,42.0937,6.08921,87.6844,75.599,55.6736,55.9145,181.46,23.3993,20.4446,209.66,27.4227,72.0508,102.056,117.56,171.51,46.8793,60.2001,207.249,177.921,70.8056
2018-02-28,42.0326,5.98837,87.2842,75.6225,54.9966,55.2365,178.32,22.8707,20.0114,207.2,26.9704,70.5105,100.445,117.15,171.341,46.8258,58.8318,201.588,178.668,69.0308
2018-03-01,41.2935,5.74592,86.4315,74.6725,53.377,53.476,175.94,22.062,19.7549,201.53,26.6913,70.0359,98.6274,114.726,169.117,45.9393,58.4127,200.068,176.945,69.1886
2018-03-02,41.5763,5.85328,86.6159,75.0125,54.0112,53.946,176.62,22.3413,20.369,201.34,26.5988,70.7046,98.5291,115.088,170.623,46.501,58.6849,200.742,177.234,69.894
2018-03-05,41.7163,5.83112,87.1658,76.1805,54.5402,54.5465,180.4,22.2233,20.0528,203.24,26.9612,71.1345,100.062,116.144,174.042,47.3982,59.2451,203.583,179.226,70.5895
2018-03-06,41.6799,5.99237,86.868,76.882,54.8461,54.753,179.78,21.88,20.3766,204.55,26.6851,70.667,100.14,115.373,173.075,47.5943,59.174,201.607,179.206,70.3507
2018-03-07,41.3004,5.98467,87.3709,77.25,55.5506,55.482,183.71,22.1533,20.0596,204.3,26.2903,70.8967,99.7575,116.114,174.69,47.7944,57.6813,202.584,175.37,69.5951
2018-03-08,41.7458,5.9681,87.9013,77.593,56.2651,56.3,182.34,21.94,20.0511,205.29,26.5014,72.2252,99.7674,116.476,174.72,48.1757,57.5743,200.988,173.805,70.3053
2018-03-09,42.4651,6.07124,89.8656,78.9445,57.8324,58.002,185.23,21.8113,20.6048,212.94,26.7423,72.885,102.656,118.615,178.628,48.9523,57.9157,201.607,176.526,70.5895
2018-03-12,42.8754,6.18037,90.0795,79.9195,58.0859,58.225,184.76,23.034,21.3398,211.82,26.547,72.361,102.322,118.364,177.95,48.8869,58.4438,199.205,177.263,70.2117
2018-03-13,42.4631,6.13006,87.8839,79.409,56.7897,56.9085,181.88,22.7893,21.2086,209.13,26.6154,72.462,101.094,117.395,176.434,48.5908,57.8924,202.966,175.46,70.0874
2018-03-14,42.1045,6.1552,87.3613,79.55,57.237,57.4745,184.19,21.7753,21.1588,206.99,26.4252,71.8568,99.9636,116.809,175.567,48.3501,57.1669,201.568,172.819,69.455
2018-03-15,42.154,6.16987,87.6679,79.116,57.3226,57.479,183.86,21.7067,21.7419,207.82,26.3776,72.0955,100.219,117.6,176.374,48.3976,57.8048,205.225,173.647,69.1649
2018-03-16,42.0079,6.19836,88.0606,78.584,56.5161,56.7865,185.09,21.4233,20.6963,206.96,26.8779,73.6875,100.396,118.635,177.96,48.3046,58.3494,203.789,173.965,69.4274
2018-03-19,41.3634,5.96371,86.4674,77.2465,54.8048,54.991,172.56,20.904,19.8897,203.99,26.3597,72.0785,99.5702,117.405,176.006,48.0064,57.5967,201.273,172.391,69.1551
2018-03-20,41.3516,6.17587,86.6912,79.3255,54.5921,54.8855,168.15,20.7033,19.6784,204.75,26.5095,71.7488,99.6683,119.006,177.92,43.479,57.4732,202.811,175.36,68.8453
2018-03-21,40.4084,6.15071,86.0865,79.093,54.5024,54.544,169.39,21.102,20.1209,204.83,26.5795,71.6279,99.7674,117.413,176.176,43.4503,58.2882,199.252,174.145,67.7315
2018-03-22,39.8428,5.98487,83.5816,77.246,52.4673,52.454,164.89,20.6067,19.9207,197.63,26.2659,70.0627,95.6161,114.337,171.111,42.4074,57.09,192.471,170.955,67.1751
2018-03-23,38.9223,5.76489,81.153,74.778,51.1422,51.0785,159.39,20.1027,19.8321,192.46,25.7478,68.444,93.0422,111.475,167.493,41.3911,56.6193,190.105,169.251,66.7371
2018-03-26,40.7661,6.04996,87.2937,77.793,52.5141,52.6605,160.06,20.2787,20.2605,199.34,26.3747,69.7428,95.9257,114.962,172.736,42.9521,57.48,195.948,175.231,67.1751
2018-03-27,39.7176,5.58017,83.2843,74.8525,50.1652,50.255,152.22,18.612,19.9878,196.15,25.9377,69.2692,94.0521,111.866,168.161,41.9359,57.2457,194.92,171.445,68.3895
2018-03-28,39.2819,5.47712,83.2101,71.571,50.0775,50.228,153.03,17.1853,19.3573,196.67,26.4558,70.5015,93.9205,111.465,166.067,41.5664,56.5552,195.406,171.883,69.3139
2018-03-29,39.5915,5.73067,84.9614,72.367,51.6698,51.5895,159.79,17.742,19.2735,199.48,26.8176,70.8334,95.6349,113.975,170.753,42.2796,57.9537,191.359,176.377,69.6996
2018-04-02,39.3284,5.46972,82.3986,68.5995,50.4487,50.3235,155.39,16.832,18.6197,195.0,25.7865,69.3038,93.7898,112.782,167.263,41.5952,56.875,194.238,171.055,68.0462
2018-04-03,39.7304,5.57617,83.5068,69.6025,50.75,50.6705,156.11,17.8353,19.366,197.96,26.164,70.9889,95.0847,113.575,168.111,41.4842,58.2726,200.857,170.925,68.9785
2018-04-04,40.4912,5.59815,85.9479,70.5285,51.2995,51.257,155.1,19.1293,19.3821,200.11,26.2903,71.9597,96.5239,114.161,169.297,42.0577,58.1559,204.608,173.657,69.4974
2018-04-05,40.7731,5.47792,85.9938,72.5875,51.4455,51.3905,159.34,20.3813,19.3264,200.85,26.4675,71.9756,97.7923,115.499,171.38,42.4718,59.0478,204.847,174.314,69.2794
2018-04-06,39.7274,5.30187,83.9924,70.2615,50.3151,50.352,157.2,19.9533,18.7188,195.49,26.1301,70.3579,95.3283,112.145,165.669,41.4278,58.1559,200.306,172.211,68.9538
2018-04-09,40.1227,5.33053,84.4935,70.304,50.8203,50.7725,157.93,19.3107,19.1971,195.33,26.0067,70.8067,96.4945,113.173,166.277,41.4932,58.1559,199.166,172.61,68.714
2018-04-10,40.8818,5.6396,86.4576,71.811,51.6378,51.582,165.04,20.3133,19.6077,197.8,26.0575,72.5254,98.3424,115.039,170.573,42.343,59.8646,202.82,171.823,68.9005
2018-04-11,40.6883,5.59815,85.5094,71.3525,51.0679,50.9985,166.32,20.062,19.6549,195.22,25.8947,72.0785,96.6693,114.132,168.251,42.1498,60.1456,198.472,172.839,68.8127
2018-04-12,41.0854,5.80532,87.1122,72.425,51.6771,51.6255,163.87,19.6053,19.5821,198.13,25.751,72.5908,99.099,115.383,170.653,42.3984,59.9812,200.552,176.745,68.3895
2018-04-13,41.2305,5.72847,86.6443,71.5395,51.6148,51.4635,164.52,20.0227,20.1954,197.0,25.9285,72.9841,96.3982,115.069,170.125,42.5837,60.4637,200.581,176.835,68.9005
2018-04-16,41.4856,5.72827,87.6591,72.075,52.1161,51.899,164.83,19.414,20.3944,198.22,26.1757,73.3496,96.3107,116.144,169.725,42.7332,61.0073,205.984,182.136,69.1107
2018-04-17,42.0593,5.87823,89.4279,75.1915,53.7731,53.708,168.66,19.1793,20.5888,199.27,26.4952,73.1683,96.3107,117.952,174.092,43.2978,60.8439,213.364,183.452,68.9538
2018-04-18,41.9637,5.84908,89.7738,76.392,53.5753,53.604,166.36,19.5567,20.4124,199.51,26.3949,72.9841,95.5395,118.585,175.178,43.686,61.5353,211.427,183.92,68.7516
2018-04-19,40.7731,5.66703,89.464,77.8455,54.2758,54.385,168.1,20.0053,19.8625,200.38,26.4919,73.0128,97.6479,118.107,174.73,43.4444,61.689,210.838,182.574,66.5052
2018-04-20,39.1007,5.65935,88.4308,76.3745,53.6714,53.648,166.28,19.3493,19.3924,200.13,26.2177,72.3798,97.414,118.334,172.886,42.8987,61.3642,210.219,181.17,65.4861
2018-04-23,38.9914,5.54004,88.7569,75.893,53.4965,53.3725,165.84,18.8913,19.0925,199.42,25.952,73.4249,96.9405,118.565,171.261,42.5014,61.8066,209.574,180.97,64.7748
2018-04-24,38.4395,5.47342,86.6816,73.0045,50.9473,50.999,159.69,18.8973,18.6791,196.8,26.0819,73.3209,96.5043,115.568,169.117,42.2489,60.8585,209.47,180.213,64.3308
2018-04-25,38.612,5.36151,85.9284,73.0085,50.9648,51.059,159.69,18.7127,18.7281,196.8,26.2753,74.2838,96.1379,115.519,168.36,42.453,61.7513,210.081,181.568,64.1513
2018-04-26,38.7489,5.57287,87.7403,75.898,51.977,52.002,174.16,19.032,18.8453,197.03,26.5067,75.5746,96.2253,121.099,173.922,42.6481,62.8084,211.969,182.734,64.5529
2018-04-27,38.3015,5.60044,89.1935,78.631,51.3862,51.5025,173.59,19.605,19.0395,197.23,26.3109,75.739,95.6161,120.052,171.769,42.2489,60.4228,214.799,183.99,64.6041
2018-04-30,38.9953,5.56528,87.0545,78.3065,50.745,50.8665,172.0,19.5933,18.7631,193.73,26.6642,74.2184,95.0847,120.904,174.032,42.3796,60.3917,211.427,184.538,64.1897
2018-05-01,39.9018,5.62062,88.4308,79.113,51.8495,51.8655,173.86,19.9947,18.8413,195.11,26.347,72.3887,95.0847,121.52,175.946,42.6381,59.7722,211.834,183.96,63.8533
2018-05-02,41.6572,5.59984,87.0449,78.484,51.1172,51.219,176.07,20.0767,18.7083,193.31,26.0253,72.1687,94.3095,120.415,181.408,42.2311,59.6555,208.796,181.588,62.9487
2018-05-03,41.734,5.76539,87.5673,78.604,51.1297,51.186,174.02,18.9633,18.4215,191.61,25.9914,71.4436,93.7329,121.195,182.047,41.8141,59.4513,209.404,180.662,63.3206
2018-05-04,43.3778,5.91526,88.5804,79.0475,52.3602,52.4105,176.61,19.606,18.8527,195.64,26.3838,71.7755,94.7635,122.125,183.672,42.4153,59.7313,210.971,182.674,64.2707
2018-05-07,43.6882,6.1536,89.5666,80.007,52.7817,52.7395,177.97,20.1847,19.2979,197.06,25.7631,71.9855,95.5867,123.191,184.589,42.751,60.3849,209.081,180.702,63.8691
2018-05-08,43.901,6.19636,89.1866,79.6195,52.7383,52.6955,178.92,20.1313,19.5359,196.24,25.8442,72.2164,96.9985,123.776,185.994,42.6293,60.6572,207.515,182.036,63.3916
2018-05-09,44.2055,6.32904,90.2376,80.4,54.2508,54.138,182.66,20.4567,19.468,199.87,25.0358,72.571,99.1281,124.666,186.094,43.2225,62.0878,204.968,183.482,64.2174
2018-05-10,44.8374,6.4366,91.1392,80.454,55.0738,54.8785,185.53,20.3347,19.9161,201.2,25.0821,74.0272,99.8853,124.813,188.467,43.5503,63.4775,209.015,183.462,64.907
2018-05-11,44.6697,6.29821,90.9449,80.166,54.9698,54.913,186.99,20.0707,19.9038,199.3,25.2915,75.4834,99.5018,125.572,188.755,43.4444,63.7751,213.108,183.77,65.1044
2018-05-14,44.5644,6.31886,91.2516,80.077,55.1302,55.01,186.64,19.4647,20.018,199.18,25.5974,76.0511,99.5315,125.005,187.569,43.4444,64.2058,217.219,183.86,65.0224
2018-05-15,44.1573,6.07672,90.5942,78.806,54.0476,53.9615,184.32,18.9453,19.7575,197.36,25.637,75.2645,98.7748,124.899,187.45,43.4354,64.1757,214.181,183.492,64.7284
2018-05-16,44.5723,6.08791,90.8258,79.364,54.0088,54.0885,183.2,19.0987,19.6688,197.83,26.1249,74.8326,99.0694,124.705,187.829,43.3642,64.3556,216.212,186.56,65.2454
2018-05-17,44.2904,6.13006,89.9183,79.088,53.8677,53.9295,183.76,18.9693,19.584,197.49,25.6279,75.2734,98.7158,123.989,186.652,43.1859,64.2457,217.279,187.368,65.6271
2018-05-18,44.1286,6.08621,90.0875,78.7185,53.2888,53.318,182.68,18.4547,19.2999,196.06,25.3697,75.6518,97.1311,123.989,185.865,42.9818,63.7906,218.795,186.81,65.1734
2018-05-21,44.4429,6.04396,91.2447,79.273,54.0048,53.979,184.49,18.966,19.55,197.91,25.6341,75.429,98.0084,124.685,186.652,43.8089,64.5589,221.731,187.388,65.715
2018-05-22,44.3328,6.00584,91.1519,79.07,53.5713,53.4865,183.8,18.334,19.5046,198.13,25.2882,75.7906,98.755,124.734,187.071,43.0304,64.058,219.272,186.81,65.6883
2018-05-23,44.6156,6.12956,92.2392,80.093,54.1019,53.9845,186.9,18.6047,19.6737,195.95,25.1789,76.2125,98.3326,125.839,188.407,43.5217,64.4578,218.446,186.032,65.8235
2018-05-24,44.5644,6.13335,91.9089,80.1535,54.0765,53.962,185.93,18.5233,19.9179,194.83,25.1303,76.2402,97.2185,125.848,187.36,43.1126,62.9834,217.059,186.74,65.4575
2018-05-25,44.6677,6.17217,91.9557,80.5075,54.0083,53.783,184.92,18.59,20.4483,194.15,25.0124,76.2957,96.7077,125.272,186.622,43.6157,61.758,219.08,186.242,65.9379
2018-05-29,44.5033,6.1552,91.6296,80.6435,53.2106,53.016,185.74,18.9173,20.4218,189.87,24.9935,75.9916,92.5863,123.776,185.008,42.9263,61.5305,216.575,184.678,65.7061
2018-05-30,44.4117,6.26406,92.5086,81.2445,53.6789,53.39,187.67,19.448,20.3974,194.1,25.5156,77.3002,94.6985,124.675,187.211,43.6603,63.9472,219.07,187.408,66.4519
2018-05-31,44.2608,6.24429,92.4031,81.481,54.8013,54.2495,191.78,18.982,20.6153,191.53,25.0358,78.3899,93.5275,124.744,185.596,43.3542,63.7439,216.014,186.132,64.9257
2018-06-01,45.0611,6.37878,94.2236,82.077,56.545,55.975,193.99,19.4547,20.9634,192.23,25.1726,78.2126,94.7359,124.869,190.699,43.9386,64.2058,217.62,185.046,65.1734
2018-06-04,45.4384,6.55811,95.0489,83.2635,57.4438,56.9645,193.28,19.7827,21.1323,191.3,25.9097,78.4158,94.7791,126.998,193.023,43.9109,63.53,218.786,186.481,65.8235
2018-06-05,45.7865,6.5636,95.5453,84.8175,57.3431,56.983,192.94,19.4087,21.2022,190.77,25.6667,78.1868,94.2437,127.478,194.627,43.7336,63.3034,218.606,185.744,65.6361
2018-06-06,45.947,6.5656,95.8295,84.7875,57.1404,56.844,191.34,21.3,21.5521,193.99,25.6491,79.2083,96.4552,130.058,198.375,44.311,64.3858,222.366,185.564,65.9725
2018-06-07,45.8228,6.50957,94.3077,84.465,56.5161,56.193,188.18,21.0727,21.6476,195.57,25.767,79.1616,96.8334,127.753,194.797,44.2447,65.0316,222.662,190.178,67.2274
2018-06-08,45.4089,6.49402,95.0099,84.1995,56.4309,56.0435,189.1,21.1773,21.0973,196.01,25.5886,79.3459,97.1114,128.613,195.295,44.7102,65.5945,224.209,191.294,68.4862
2018-06-11,45.2946,6.45287,94.467,84.456,56.839,56.4995,191.54,22.14,21.3304,195.33,25.57,79.1448,96.8629,127.821,193.76,44.7201,65.2027,226.974,191.981,68.796
2018-06-12,45.538,6.5016,94.7131,84.9375,57.2021,56.966,192.4,22.8513,21.3815,195.27,25.5091,78.803,96.3009,128.729,195.385,44.9608,64.6688,226.813,192.35,68.5375
2018-06-13,45.1723,6.49701,94.2804,85.243,57.0049,56.7395,192.41,22.9853,21.5569,194.55,25.5058,79.015,96.128,128.28,194.667,44.7904,63.954,226.15,191.613,67.8548
2018-06-14,45.1961,6.60874,94.8176,86.193,57.796,57.606,196.81,23.848,21.9542,192.5,25.4149,79.5966,94.4147,128.867,194.577,42.5935,64.2535,228.332,192.549,67.4296
2018-06-15,44.7298,6.5681,93.6134,85.7985,57.7542,57.613,195.85,23.878,22.1024,191.76,25.3879,80.0839,94.2909,128.964,194.787,42.9441,63.2907,229.737,194.622,68.6618
2018-06-18,44.7073,6.5641,94.2894,86.1895,58.9653,58.673,198.31,24.722,21.6324,191.11,25.1759,79.3747,94.5571,129.988,196.342,43.167,63.4132,228.747,193.576,67.2944
2018-06-19,43.9819,6.44169,94.2894,86.739,58.7216,58.403,197.49,23.5033,21.4842,190.35,25.3612,80.0305,93.9863,128.974,194.946,42.9353,63.3179,227.087,194.811,67.7305
2018-06-20,44.1722,6.49482,95.2376,87.504,58.9896,58.492,202.0,24.148,21.5079,189.5,25.3612,79.5311,93.9765,129.335,196.751,39.7341,63.1216,226.916,195.22,67.3034
2018-06-21,43.9306,6.36601,94.553,86.511,58.2608,57.883,201.5,23.1673,21.3786,188.86,25.5426,79.337,93.9667,128.407,196.013,39.9946,62.5263,226.071,197.103,67.8281
2018-06-22,43.8014,6.21352,93.878,85.7835,58.2533,57.774,201.74,22.242,21.3823,188.91,25.7276,79.1983,92.4213,129.169,196.691,40.9236,63.8519,228.274,198.179,68.7052
2018-06-25,43.1483,5.92055,91.9842,83.1575,56.7583,56.2405,196.35,22.2007,20.7814,186.73,26.2282,79.0607,91.5882,124.938,190.331,41.0901,62.5672,224.998,198.787,69.0238
2018-06-26,43.6834,5.99187,92.6287,84.5545,56.4264,55.923,199.0,22.8,20.7106,186.44,26.0796,78.4504,91.6461,126.49,191.767,41.2099,63.2722,224.18,197.233,69.2103
2018-06-27,43.6172,5.8365,91.19,83.0255,55.6453,55.199,195.84,22.9667,20.3454,184.91,26.3555,78.0472,90.2274,125.015,188.596,40.3175,64.1126,222.719,197.173,68.9371
2018-06-28,43.9396,5.96391,92.2096,85.0725,56.1355,55.711,196.23,23.3287,20.1625,187.09,26.0435,78.803,91.6992,126.678,192.405,40.682,64.3167,219.795,195.917,69.2557
2018-06-29,43.8459,5.86605,92.1903,84.99,56.2556,55.7825,194.32,22.8633,19.9784,186.65,25.9797,78.6544,91.0674,126.395,191.826,40.887,64.9128,220.181,196.187,69.2655
2018-07-02,44.3378,5.99806,93.503,85.689,56.8992,56.373,197.36,22.338,19.9265,187.83,25.4788,79.1448,91.8288,126.443,192.963,41.7111,64.1515,222.121,195.23,69.3267
2018-07-03,43.5611,5.86445,92.6023,84.698,55.6124,55.1445,192.73,20.724,19.7027,186.02,25.6116,79.7422,90.5516,125.426,191.597,41.4981,64.5277,221.683,194.423,69.1235
2018-07-05,43.9169,6.01034,93.2646,84.9865,56.8584,56.2135,198.45,20.6107,20.2037,187.5,25.6517,79.7907,91.1422,127.216,194.139,42.138,64.5832,224.807,196.336,70.2847
